Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
501,127,1515000
501,127,1499000
501,127,1568000
501,127,1488000
501,127,1486000
501,136,1466000
501,136,1492000
501,136,1505000
501,136,1579000
501,136,1677000
501,136,1494000
501,136,1497000
501,136,1472000
501,136,1498000
501,136,1507000
501,145,1706000
501,145,1504000
501,145,1570000
501,145,1488000
501,145,1566000
501,145,1523000
501,145,1545000
501,145,1503000
501,145,1691000
501,145,1899000
501,154,1495000
501,154,1496000
501,154,1522000
501,154,1522000
501,154,1528000
501,154,1530000
501,154,1542000
501,154,1520000
501,154,1539000
501,154,1516000
501,163,1701000
501,163,1527000
501,163,1519000
501,163,1514000
501,163,1499000
501,163,1842000
501,163,1647000
501,163,1517000
501,163,1484000
501,163,1495000
501,172,1520000
501,172,1494000
501,172,1739000
501,172,1505000
501,172,1675000
501,172,1514000
501,172,1495000
501,172,1479000
501,172,1666000
501,172,1527000
501,181,1583000
501,181,1494000
501,181,1586000
501,181,1522000
501,181,1585000
501,181,1504000
501,181,1453000
501,181,1487000
501,181,1521000
501,181,1493000
501,190,1637000
501,190,1521000
501,190,1449000
501,190,1476000
501,190,2499000
501,190,1490000
501,190,1591000
501,190,1515000
501,190,1509000
501,190,1547000
501,199,1515000
501,199,1529000
501,199,1506000
501,199,1499000
501,199,1529000
501,199,1478000
501,199,1484000
501,199,1540000
501,199,1502000
501,199,1515000
501,208,1538000
501,208,1514000
501,208,1576000
501,208,1530000
501,208,1504000
501,208,1486000
501,208,1692000
501,208,1545000
501,208,1479000
501,208,1501000
501,217,1591000
501,217,1733000
501,217,1496000
501,217,1840000
501,217,1657000
501,217,1553000
501,217,1536000
501,217,1504000
501,217,1522000
501,217,1480000
501,226,1512000
501,226,1564000
501,226,1525000
501,226,1493000
501,226,1503000
501,226,1540000
501,226,1490000
501,226,1498000
501,226,1513000
501,226,1469000
501,235,1517000
501,235,1530000
501,235,1486000
501,235,1484000
501,235,1904000
501,235,1957000
501,235,1500000
501,235,1541000
501,235,1505000
501,235,1547000
501,244,1546000
501,244,1578000
501,244,1486000
501,244,1502000
501,244,1509000
501,244,1487000
501,244,1584000
501,244,1489000
501,244,1508000
501,244,1515000
501,253,1491000
501,253,1598000
501,253,1511000
501,253,1475000
501,253,1532000
501,253,1653000
501,253,1699000
501,253,1470000
501,253,1515000
501,253,1513000
501,262,1509000
501,262,1547000
501,262,1491000
501,262,1521000
501,262,1485000
501,262,1511000
501,262,1495000
501,262,1543000
501,262,1491000
501,262,1476000
501,271,1486000
501,271,1543000
501,271,1537000
501,271,1530000
501,271,1509000
501,271,1519000
501,271,1528000
501,271,1511000
501,271,1481000
501,271,1479000
501,280,1532000
501,280,1538000
501,280,1513000
501,280,1499000
501,280,1550000
501,280,1520000
501,280,1541000
501,280,1625000
501,280,1550000
501,280,1491000
501,289,1521000
501,289,1500000
501,289,1507000
501,289,1502000
501,289,1506000
501,289,1506000
501,289,1486000
501,289,1598000
501,289,1506000
501,289,1532000
501,298,1487000
501,298,1597000
501,298,1528000
501,298,1518000
501,298,1513000
501,298,1521000
501,298,1521000
501,298,1562000
501,298,1546000
501,298,1495000
501,307,1514000
501,307,1519000
501,307,1530000
501,307,1499000
501,307,1492000
501,307,1512000
501,307,1511000
501,307,1517000
501,307,1520000
501,307,1513000
501,316,1492000
501,316,1598000
501,316,1504000
501,316,1508000
501,316,1503000
501,316,1463000
501,316,1508000
501,316,1484000
501,316,1491000
501,316,1518000
501,325,1588000
501,325,1543000
501,325,1496000
501,325,1553000
501,325,1547000
501,325,1518000
501,325,1503000
501,325,1507000
501,325,1518000
501,325,1656000
501,334,1462000
501,334,1655000
501,334,1468000
501,334,1494000
501,334,1579000
501,334,1543000
501,334,1512000
501,334,1458000
501,334,1467000
501,334,1447000
501,343,1508000
501,343,1493000
501,343,1489000
501,343,1549000
501,343,1508000
501,343,1559000
501,343,1453000
501,343,1498000
501,343,1515000
501,343,1494000
501,352,1505000
501,352,1655000
501,352,1483000
501,352,1538000
501,352,1541000
501,352,1491000
501,352,1493000
501,352,1481000
501,352,1576000
501,352,1506000
501,361,1516000
501,361,1505000
501,361,1496000
501,361,1506000
501,361,1629000
501,361,1484000
501,361,1517000
501,361,1481000
501,361,1476000
501,361,1514000
501,370,1516000
501,370,1624000
501,370,1514000
501,370,1523000
501,370,1522000
501,370,1549000
501,370,1675000
501,370,1592000
501,370,1503000
501,370,1548000
501,379,1523000
501,379,1553000
501,379,1686000
501,379,1524000
501,379,1552000
501,379,1477000
501,379,1530000
501,379,1636000
501,379,1568000
501,379,1512000
501,388,1506000
501,388,1499000
501,388,1519000
501,388,1497000
501,388,1521000
501,388,1489000
501,388,1501000
501,388,1538000
501,388,1652000
501,388,1505000
501,397,1471000
501,397,1493000
501,397,1507000
501,397,1537000
501,397,1514000
501,397,1491000
501,397,1505000
501,397,1499000
501,397,1543000
501,397,1603000
501,406,1658000
501,406,1500000
501,406,1534000
501,406,1499000
501,406,1528000
501,406,1489000
501,406,1486000
501,406,1478000
501,406,1501000
501,406,1522000
501,415,1613000
501,415,1562000
501,415,1524000
501,415,1514000
501,415,1521000
501,415,1472000
501,415,1512000
501,415,1509000
501,415,1502000
501,415,1525000
501,424,1525000
501,424,1499000
501,424,1501000
501,424,1496000
501,424,1555000
501,424,1493000
501,424,1527000
501,424,1503000
501,424,1538000
501,424,1506000
501,433,1521000
501,433,1538000
501,433,1496000
501,433,1673000
501,433,1501000
501,433,1547000
501,433,1487000
501,433,1491000
501,433,1520000
501,433,1594000
501,442,1472000
501,442,1487000
501,442,1509000
501,442,1521000
501,442,1530000
501,442,1488000
501,442,1503000
501,442,1534000
501,442,1521000
501,442,1476000
501,451,1506000
501,451,1504000
501,451,1509000
501,451,1474000
501,451,1554000
501,451,1496000
501,451,1498000
501,451,1544000
501,451,1526000
501,451,1482000
501,460,1489000
501,460,1538000
501,460,1485000
501,460,1538000
501,460,1512000
501,460,1552000
501,460,1515000
501,460,1497000
501,460,1480000
501,460,1608000
501,469,1617000
501,469,1498000
501,469,1498000
501,469,1498000
501,469,1489000
501,469,1523000
501,469,1500000
501,469,1531000
501,469,1518000
501,469,1518000
501,478,1539000
501,478,1523000
501,478,1487000
501,478,1623000
501,478,1486000
501,478,1475000
501,478,1490000
501,478,1505000
501,478,1493000
501,478,1698000
501,487,1701000
501,487,1501000
501,487,1508000
501,487,1700000
501,487,1546000
501,487,1495000
501,487,1486000
501,487,1559000
501,487,1659000
501,487,1519000
501,496,1504000
501,496,1509000
501,496,1688000
501,496,1497000
501,496,1532000
501,496,1505000
501,496,1502000
501,496,1531000
501,496,1529000
501,496,1453000
501,505,1491000
501,505,1524000
501,505,1530000
501,505,1486000
501,505,1502000
501,505,1574000
501,505,1573000
501,505,1554000
501,505,1494000
501,505,1524000
501,514,1472000
501,514,1507000
501,514,1496000
501,514,1604000
501,514,1514000
501,514,1490000
501,514,1495000
501,514,1500000
501,514,1475000
501,514,1525000
501,523,1507000
501,523,1529000
501,523,1596000
501,523,1445000
501,523,1490000
501,523,1624000
501,523,1480000
501,523,1745000
501,523,1503000
501,523,1477000
501,532,1549000
501,532,1434000
501,532,1509000
501,532,1507000
501,532,1519000
501,532,1509000
501,532,1503000
501,532,1522000
501,532,1503000
501,532,1494000
501,541,1517000
501,541,1492000
501,541,1517000
501,541,1553000
501,541,1484000
501,541,1502000
501,541,1675000
501,541,1491000
501,541,1512000
501,541,1825000
501,550,1529000
501,550,1516000
501,550,1510000
501,550,1515000
501,550,1515000
501,550,1500000
501,550,1513000
501,550,1532000
501,550,1535000
501,550,1515000
501,559,1497000
501,559,1528000
501,559,1571000
