Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
501,784,820000
501,784,614000
501,784,643000
501,784,635000
501,784,655000
501,784,796000
501,784,649000
501,784,671000
501,784,670000
501,784,655000
501,793,653000
501,793,675000
501,793,657000
501,793,646000
501,793,873000
501,793,635000
501,793,918000
501,793,767000
501,793,735000
501,793,708000
501,802,712000
501,802,651000
501,802,710000
501,802,681000
501,802,668000
501,802,965000
501,802,938000
501,802,642000
501,802,629000
501,802,641000
501,811,667000
501,811,746000
501,811,644000
501,811,739000
501,811,650000
501,811,757000
501,811,745000
501,811,793000
501,811,677000
501,811,602000
501,820,704000
501,820,638000
501,820,641000
501,820,936000
501,820,752000
501,820,613000
501,820,621000
501,820,620000
501,820,720000
501,820,699000
501,829,744000
501,829,678000
501,829,729000
501,829,648000
501,829,1144000
501,829,646000
501,829,649000
501,829,666000
501,829,677000
501,829,637000
501,838,659000
501,838,795000
501,838,659000
501,838,652000
501,838,673000
501,838,1025000
501,838,1686000
501,838,739000
501,838,648000
501,838,655000
501,847,666000
501,847,639000
501,847,690000
501,847,709000
501,847,633000
501,847,654000
501,847,653000
501,847,716000
501,847,688000
501,847,2074000
501,856,659000
501,856,674000
501,856,1026000
501,856,644000
501,856,637000
501,856,675000
501,856,736000
501,856,866000
501,856,685000
501,856,691000
501,865,651000
501,865,643000
501,865,658000
501,865,642000
501,865,678000
501,865,604000
501,865,677000
501,865,822000
501,865,625000
501,865,642000
501,874,636000
501,874,636000
501,874,681000
501,874,729000
501,874,661000
501,874,664000
501,874,620000
501,874,668000
501,874,645000
501,874,661000
501,883,722000
501,883,663000
501,883,738000
501,883,655000
501,883,651000
501,883,667000
501,883,652000
501,883,670000
501,883,708000
501,883,665000
501,892,700000
501,892,651000
501,892,625000
501,892,639000
501,892,648000
501,892,637000
501,892,671000
501,892,748000
501,892,702000
501,892,636000
501,901,736000
501,901,687000
501,901,634000
501,901,698000
501,901,649000
501,901,640000
501,901,864000
501,901,704000
501,901,635000
501,901,649000
501,910,672000
501,910,666000
501,910,641000
501,910,645000
501,910,650000
501,910,650000
501,910,678000
501,910,961000
501,910,668000
501,910,626000
501,919,640000
501,919,626000
501,919,990000
501,919,1262000
501,919,655000
501,919,642000
501,919,657000
501,919,682000
501,919,688000
501,919,1072000
501,928,705000
501,928,752000
501,928,640000
501,928,749000
501,928,690000
501,928,635000
501,928,656000
501,928,637000
501,928,647000
501,928,629000
501,937,702000
501,937,638000
501,937,652000
501,937,659000
501,937,638000
501,937,644000
501,937,652000
501,937,761000
501,937,671000
501,937,731000
501,946,645000
501,946,644000
501,946,663000
501,946,766000
501,946,668000
501,946,658000
501,946,658000
501,946,636000
501,946,633000
501,946,658000
501,955,646000
501,955,619000
501,955,759000
501,955,644000
501,955,812000
501,955,638000
501,955,668000
501,955,658000
501,955,651000
501,955,645000
501,964,659000
501,964,638000
501,964,633000
501,964,722000
501,964,635000
501,964,697000
501,964,653000
501,964,634000
501,964,621000
501,964,661000
501,973,626000
501,973,610000
501,973,798000
501,973,655000
501,973,633000
501,973,621000
501,973,645000
501,973,651000
501,973,660000
501,973,633000
501,982,633000
501,982,686000
501,982,665000
501,982,649000
501,982,647000
501,982,664000
501,982,649000
501,982,634000
501,982,596000
501,982,639000
501,991,669000
501,991,643000
501,991,732000
501,991,768000
501,991,619000
501,991,685000
501,991,643000
501,991,628000
501,991,654000
501,991,645000
