Pallet: "balances", Extrinsic: "transfer_best_case", Steps: 100, Repeat: 10
E,U,time
501,604,342000
501,604,337000
501,604,351000
501,604,367000
501,604,334000
501,613,391000
501,613,363000
501,613,370000
501,613,348000
501,613,362000
501,613,360000
501,613,352000
501,613,340000
501,613,361000
501,613,376000
501,622,356000
501,622,353000
501,622,361000
501,622,432000
501,622,364000
501,622,347000
501,622,349000
501,622,369000
501,622,350000
501,622,356000
501,631,382000
501,631,377000
501,631,368000
501,631,374000
501,631,357000
501,631,371000
501,631,359000
501,631,343000
501,631,343000
501,631,347000
501,640,350000
501,640,365000
501,640,375000
501,640,358000
501,640,333000
501,640,380000
501,640,359000
501,640,350000
501,640,369000
501,640,365000
501,649,362000
501,649,398000
501,649,337000
501,649,358000
501,649,371000
501,649,370000
501,649,359000
501,649,359000
501,649,367000
501,649,454000
501,658,399000
501,658,356000
501,658,387000
501,658,346000
501,658,373000
501,658,358000
501,658,369000
501,658,410000
501,658,384000
501,658,373000
501,667,349000
501,667,350000
501,667,404000
501,667,353000
501,667,389000
501,667,354000
501,667,374000
501,667,356000
501,667,385000
501,667,378000
501,676,377000
501,676,350000
501,676,385000
501,676,368000
501,676,361000
501,676,370000
501,676,377000
501,676,355000
501,676,453000
501,676,344000
501,685,383000
501,685,348000
501,685,384000
501,685,339000
501,685,382000
501,685,358000
501,685,357000
501,685,358000
501,685,349000
501,685,347000
501,694,369000
501,694,358000
501,694,364000
501,694,347000
501,694,348000
501,694,353000
501,694,353000
501,694,354000
501,694,410000
501,694,350000
501,703,357000
501,703,363000
501,703,357000
501,703,344000
501,703,415000
501,703,366000
501,703,356000
501,703,336000
501,703,376000
501,703,349000
501,712,330000
501,712,354000
501,712,347000
501,712,381000
501,712,349000
501,712,364000
501,712,377000
501,712,399000
501,712,356000
501,712,353000
501,721,360000
501,721,362000
501,721,346000
501,721,338000
501,721,354000
501,721,389000
501,721,364000
501,721,344000
501,721,339000
501,721,379000
501,730,329000
501,730,385000
501,730,357000
501,730,376000
501,730,375000
501,730,360000
501,730,369000
501,730,576000
501,730,333000
501,730,365000
501,739,369000
501,739,397000
501,739,374000
501,739,425000
501,739,360000
501,739,340000
501,739,372000
501,739,358000
501,739,367000
501,739,349000
501,748,362000
501,748,356000
501,748,357000
501,748,347000
501,748,368000
501,748,340000
501,748,370000
501,748,373000
501,748,374000
501,748,359000
501,757,373000
501,757,386000
501,757,363000
501,757,356000
501,757,374000
501,757,331000
501,757,363000
501,757,339000
501,757,368000
501,757,353000
501,766,386000
501,766,335000
501,766,379000
501,766,397000
501,766,354000
501,766,360000
501,766,367000
501,766,371000
501,766,395000
501,766,358000
501,775,375000
501,775,408000
501,775,397000
501,775,416000
501,775,373000
501,775,358000
501,775,405000
501,775,385000
501,775,355000
501,775,384000
501,784,361000
501,784,349000
501,784,410000
