Pallet: "balances", Extrinsic: "set_balance_killing", Steps: 100, Repeat: 10
E,U,time
501,181,312000
501,181,346000
501,181,315000
501,190,332000
501,190,328000
501,190,340000
501,190,336000
501,190,325000
501,190,308000
501,190,330000
501,190,330000
501,190,313000
501,190,325000
501,199,321000
501,199,317000
501,199,332000
501,199,314000
501,199,332000
501,199,321000
501,199,339000
501,199,323000
501,199,314000
501,199,321000
501,208,331000
501,208,339000
501,208,349000
501,208,347000
501,208,497000
501,208,334000
501,208,350000
501,208,336000
501,208,344000
501,208,327000
501,217,330000
501,217,312000
501,217,351000
501,217,326000
501,217,312000
501,217,318000
501,217,320000
501,217,322000
501,217,314000
501,217,312000
501,226,337000
501,226,325000
501,226,317000
501,226,356000
501,226,320000
501,226,354000
501,226,316000
501,226,318000
501,226,308000
501,226,337000
501,235,325000
501,235,334000
501,235,320000
501,235,341000
501,235,327000
501,235,333000
501,235,316000
501,235,327000
501,235,365000
501,235,347000
501,244,342000
501,244,347000
501,244,330000
501,244,364000
501,244,326000
501,244,332000
501,244,335000
501,244,325000
501,244,308000
501,244,329000
501,253,334000
501,253,337000
501,253,347000
501,253,406000
501,253,314000
501,253,330000
501,253,320000
501,253,331000
501,253,334000
501,253,338000
501,262,326000
501,262,356000
501,262,322000
501,262,331000
501,262,331000
501,262,314000
501,262,338000
501,262,343000
501,262,335000
501,262,344000
501,271,337000
501,271,386000
501,271,314000
501,271,316000
501,271,330000
501,271,344000
501,271,337000
501,271,315000
501,271,336000
501,271,323000
501,280,341000
501,280,343000
501,280,335000
501,280,343000
501,280,315000
501,280,327000
501,280,329000
501,280,409000
501,280,356000
501,280,320000
501,289,332000
501,289,336000
501,289,330000
501,289,331000
501,289,324000
501,289,319000
501,289,305000
501,289,333000
501,289,313000
501,289,336000
501,298,317000
501,298,337000
501,298,310000
501,298,326000
501,298,319000
501,298,332000
501,298,344000
501,298,392000
501,298,443000
501,298,314000
501,307,350000
501,307,320000
501,307,330000
501,307,326000
501,307,320000
501,307,335000
501,307,325000
501,307,321000
501,307,293000
501,307,328000
501,316,341000
501,316,308000
501,316,325000
501,316,439000
501,316,337000
501,316,342000
501,316,401000
501,316,376000
501,316,381000
501,316,351000
501,325,314000
501,325,313000
501,325,341000
501,325,326000
501,325,320000
501,325,307000
501,325,322000
501,325,307000
501,325,347000
501,325,305000
501,334,296000
501,334,332000
501,334,315000
501,334,327000
501,334,360000
501,334,334000
501,334,324000
501,334,432000
501,334,325000
501,334,314000
501,343,315000
501,343,324000
501,343,320000
501,343,339000
501,343,322000
501,343,398000
501,343,332000
501,343,360000
501,343,362000
501,343,322000
501,352,314000
501,352,327000
