Pallet: "staking", Extrinsic: "cancel_deferred_slash", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
  191     12200     2.187    0.0%
  210     13250     11.09    0.0%
  229     14260     0.727    0.0%
  248     15270      12.2    0.0%
  267     16220     0.455    0.0%
  286     17160      1.41    0.0%
  305     18090     10.47    0.0%
  324     18980     10.01    0.0%
  343     19850     14.55    0.0%
  362     20700     17.33    0.0%
  381     21510     5.384    0.0%
  400     22310      11.3    0.0%
  419     23080     12.62    0.0%
  438     23820     12.32    0.0%
  457     24530     2.362    0.0%
  476     25240     12.29    0.0%
  495     25910     11.29    0.0%
  514     26560     12.34    0.0%
  533     27160     1.283    0.0%
  552     27810     24.65    0.0%
  571     28380     19.73    0.0%
  590     28900      13.1    0.0%
  609     29400     7.103    0.0%
  628     29900     9.513    0.0%
  647     30370     10.17    0.0%
  666     30820     9.982    0.0%
  685     31260     19.66    0.0%
  704     31640     13.89    0.0%
  723     32000     7.745    0.0%
  742     32360     11.23    0.0%
  761     32690     11.58    0.0%
  780     32980     10.07    0.0%
  799     33250      8.37    0.0%
  818     33490     10.58    0.0%
  837     33720     10.64    0.0%
  856     33930     20.38    0.0%
  875     34090     11.36    0.0%
  894     34230     1.204    0.0%
  913     34370     10.04    0.0%
  932     34460     14.84    0.0%
  951     34530     7.852    0.0%
  970     34590        11    0.0%
  989     34610     10.93    0.0%

Quality and confidence:
param     error
s         0.389

Model:
Time ~=     5870
    + s    34.61
              µs

