Pallet: "scheduler", Extrinsic: "schedule_named", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
43,36499,33683
43,34941,36177
44,36802,33538
44,37058,33886
44,36475,33915
44,34555,35734
44,37101,33513
44,34616,35633
44,36445,33810
44,36567,33810
44,36721,33584
44,36734,33419
44,36719,33684
44,36668,33865
44,36446,33858
44,36964,33365
44,36542,33218
44,36679,33859
44,36886,33810
44,36636,33604
44,36947,33723
44,36569,33615
45,36901,34558
45,36614,34801
45,37497,34880
45,36715,34547
45,36986,34545
45,37026,34578
45,37192,34760
45,37052,34628
45,36887,34782
45,36924,35159
45,36452,34489
45,36619,34824
45,36604,34824
45,36517,34788
45,36762,34553
45,36954,34655
45,36694,34860
45,37215,35133
45,36768,34487
45,37508,35620
46,37026,34023
46,37046,33885
46,36832,34268
46,36543,34004
46,37246,33822
46,36618,33730
46,35503,33865
46,35892,34135
46,35911,34220
46,35167,34134
46,36660,33994
46,36611,33671
46,35997,33738
46,36688,33824
46,36945,34357
46,36606,34221
46,36229,33914
46,37033,33807
46,37501,33817
46,36099,33997
47,36080,36452
47,35218,38347
47,37338,36332
47,37445,36405
47,36962,36427
47,37582,36527
47,37362,36431
47,37383,36762
47,36962,36563
47,37462,36314
47,36885,37054
47,36913,36274
47,37283,36574
47,37810,36782
47,37463,36538
47,36788,36602
47,37353,36660
47,37256,39626
47,37480,36426
47,37172,36276
48,37595,35027
48,36829,34968
48,37351,35040
48,37647,35183
48,37207,35193
48,36109,35357
48,38073,35442
48,36342,35217
48,36862,34950
48,35934,34744
48,36019,34723
48,36809,34618
48,37329,35299
48,37555,34987
48,37562,34987
48,37034,34988
48,37415,35166
48,37414,34852
48,37691,35352
48,36836,35061
49,37900,34845
49,37312,35090
49,36839,34800
49,37707,34760
49,37203,35270
49,36351,35111
49,36892,35257
49,36603,35110
49,36379,35040
49,36082,35275
49,36678,35480
49,36506,35177
49,37582,35160
49,37927,35500
49,37978,35307
49,36379,35198
49,37325,34623
49,37436,35030
49,38088,34903
49,36550,35139
50,37883,35531
50,37775,35921
50,36553,35808
50,36803,35604
50,36553,35457
50,36541,35327
50,36406,35745
50,37661,35299
50,37624,35045
50,38024,35672
50,38336,35724
50,36512,35272
50,36587,35363
50,36288,35343
50,37031,35521
50,36574,35511
50,37678,35456
50,38074,35350
50,36765,35482
50,36484,35622

Median Slopes Analysis
========

Model:
Time ~=     29.6
    + s    0.159
