Pallet: "staking", Extrinsic: "payout_all", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
v,n,extrinsic_time,storage_root_time
10,51,19185333,712358
10,51,19092152,710717
10,51,19116139,714734
10,52,19396773,720478
10,52,19600879,722603
10,52,19418016,722850
10,52,19406886,720564
10,52,19385166,722680
10,52,19404874,723812
10,52,19373301,720855
10,52,19393324,724903
10,52,19423890,719645
10,52,19394681,722193
10,52,19407254,719851
10,52,19481104,721329
10,52,19380851,725802
10,52,19502282,722811
10,52,19399601,721921
10,52,19406062,722292
10,52,19403625,721097
10,52,19443861,721071
10,52,19436699,722549
10,52,19442216,721177
10,53,19823045,730815
10,53,19775505,733022
10,53,19730821,729676
10,53,19798220,729618
10,53,19715788,727617
10,53,19791981,729239
10,53,19846281,731342
10,53,19735647,729154
10,53,20166537,748009
10,53,20247403,745783
10,53,19795283,730206
10,53,19780898,728124
10,53,19727936,727973
10,53,19724030,727593
10,53,19682709,726577
10,53,19744589,730717
10,53,19747421,758501
10,53,19819000,729164
10,53,19784188,732318
10,53,19818368,727500
10,54,20214913,742262
10,54,20127201,771303
10,54,20177675,740162
10,54,20116354,741131
10,54,20109720,799327
10,54,20052068,741015
10,54,20087783,739279
10,54,20046125,745456
10,54,20096420,741673
10,54,20086426,738989
10,54,20029638,745174
10,54,20118095,744348
10,54,20113827,741964
10,54,20076758,745153
10,54,20145869,740472
10,54,20099750,740960
10,54,20169320,739394
10,54,20130479,741985
10,54,20106693,739110
10,54,20079536,744706
10,55,20453259,783817
10,55,20474373,752579
10,55,20467498,751225
10,55,20518752,751912
10,55,20532715,752191
10,55,20537231,752932
10,55,20597938,785645
10,55,20463998,751379
10,55,20440548,752551
10,55,20537857,752889
10,55,20524521,753356
10,55,20502415,754675
10,55,20482849,753448
10,55,20464407,749458
10,55,20419240,753567
10,55,20480610,753071
10,55,20476621,752212
10,55,20471980,750500
10,55,20497125,755450
10,55,20439685,750935
10,56,20846338,760727
10,56,20805879,760790
10,56,20816049,760971
10,56,20824310,761224
10,56,20795558,762894
10,56,20835237,760954
10,56,20831757,763399
10,56,20851089,763918
10,56,20818921,762767
10,56,20818964,762542
10,56,20856229,761370
10,56,20896834,764830
10,56,20884457,760820
10,56,20839394,763365
10,56,20799595,762077
10,56,20823483,759059
10,56,20823118,764264
10,56,20894172,763472
10,56,20894058,760654
10,56,20910585,762324
10,57,21252981,770930
10,57,21230126,771669
10,57,21174583,773636
10,57,21141787,774080
10,57,21260731,771409
10,57,21195895,774337
10,57,21250351,771669
10,57,21243234,776225
10,57,21169716,774308
10,57,21179128,770046
10,57,21152256,771719
10,57,21243969,770777
10,57,21212728,769002
10,57,21180712,773343
10,57,21128231,770780
10,57,21254274,775594
10,57,21234066,772322
10,57,21127317,776590
10,57,21190485,771695
10,57,21258224,794700
10,58,21597739,778936
10,58,21581000,781502
10,58,21533414,807107
10,58,21504625,782826
10,58,21534626,780616
10,58,21554326,781039
10,58,21528020,812253
10,58,21508212,780220
10,58,21564448,776952
10,58,21553390,775325
10,58,21491260,782577
10,58,21517467,780598
10,58,21605092,781727
10,58,21511964,778742
10,58,21509178,782676
10,58,21529516,779764
10,58,21571883,779062
10,58,21545793,779178
10,58,21530626,779200
10,58,21572177,778488
10,59,21846938,791852
10,59,21916507,791717
10,59,21901973,791034
10,59,21876881,793303
10,59,21880707,790920
10,59,22032398,790542
10,59,21865411,790381
10,59,21880782,792320
10,59,21877204,792929
10,59,21955333,790956
10,59,21875412,791514
10,59,21968921,794016
10,59,21949132,791744
10,59,21883359,791602
10,59,21972095,793193
10,59,21899326,793172
10,59,21859256,794097
10,59,21875093,791517
10,59,21869972,790616
10,59,21991878,790677
10,60,22542467,803718
10,60,22224109,799212
10,60,22242889,802151
10,60,22209501,803337
10,60,22186852,801794
10,60,22332417,801199
10,60,22263638,799452
10,60,22231591,803391
10,60,22272740,800575
10,60,22269019,800939
10,60,22295090,800433
10,60,22319084,798849
10,60,22286705,799959
10,60,22313093,801468
10,60,22300200,799087
10,60,22322815,830042
10,60,22308086,801383
10,60,22254159,801136
10,60,22229546,800647
10,60,22315801,801539
10,61,22616659,815554
10,61,22612828,812822
10,61,22590224,812213
10,61,22665433,814233
10,61,22520681,809366
10,61,22657248,810576
10,61,22710223,810646
10,61,22701032,809446
10,61,22601470,811254
10,61,22612662,810045
10,61,22540834,814628
10,61,22622575,810432
10,61,22628226,812285
10,61,22620174,814509
10,61,22622097,810618
10,61,22591748,811443
10,61,22619517,840391
10,61,22630884,811431
10,61,22567728,813001
10,61,22644485,813371
10,62,22981765,874170
10,62,22961448,819607
10,62,23118574,815159
10,62,22952491,816050
10,62,22998234,817587
10,62,23056993,818279
10,62,22989815,821332
10,62,22952262,816481
10,62,23070522,814844
10,62,22995118,817666
10,62,22958701,815089
10,62,22930921,819803
10,62,23034711,821673
10,62,22939570,822846
10,62,22927043,817895
10,62,22922644,821665
10,62,22989097,821273
10,62,23050698,817857
10,62,22913421,822262
10,62,22939402,820127
10,63,23317354,825857
10,63,23427999,827584
10,63,23277067,827263
10,63,23446298,829822
10,63,23346498,829181
10,63,23378513,826940
10,63,23365988,826556
10,63,23376179,827661
10,63,23393596,829865
10,63,23361438,827216
10,63,23280187,826523
10,63,23315614,829521
10,63,23370677,828645
10,63,23431548,827195
10,63,23370264,827459
10,63,23354601,827026
10,63,23389582,826129
10,63,23341129,827668
10,63,23434317,825626
10,63,23349824,826675
10,64,23618412,835808
10,64,23727025,840509
10,64,23678016,868531
10,64,23676506,834230
10,64,23667452,835661
10,64,23665820,835841
10,64,23706756,834410
10,64,23650563,836850
10,64,23699567,835179
10,64,23652885,837825
10,64,23717034,836374
10,64,23669968,834063
10,64,23701323,834215
10,64,23717017,834394
10,64,23667510,835257
10,64,23713330,835737
10,64,23810773,837379
10,64,23663171,835096
10,64,23819423,836323
10,64,23686912,838527
10,65,23697323,839089
10,65,23706025,844431
10,65,23681810,847223
10,65,23697629,847162
10,65,23684574,843044
10,65,23730201,844288
10,65,23735878,844827
10,65,23696484,846719
10,65,23675330,841122
10,65,23735161,843798
10,65,23665765,842584
10,65,23737301,840245
10,65,23649290,845813
10,65,23742357,842288
10,65,23710554,846205
10,65,23678384,844173
10,65,23709918,842619
10,65,23709448,843321
10,65,23688300,842502
10,65,23727302,844592
10,66,23762343,849761
10,66,23755282,857298
10,66,23722707,850806
10,66,23735800,848836
10,66,23747085,851751
10,66,23731928,854019
10,66,23708431,852533
10,66,23708830,853133
10,66,23782661,849479
10,66,23767175,851340
10,66,23707608,849101
10,66,23768160,848293
10,66,23684130,851462
10,66,23758839,854269
10,66,23736821,853043
10,66,23830937,850692
10,66,23761817,849667
10,66,23734934,853262
10,66,23737630,848590
10,66,23794555,857115
10,67,23723348,861706
10,67,23817157,861968
10,67,23790073,861387
10,67,23784086,861314
10,67,23738073,861759
10,67,23745012,859066
10,67,23773641,860933
10,67,23822384,868722
10,67,23764148,862225
10,67,23697235,860745
10,67,23690912,863775
10,67,23714908,860155
10,67,23753074,863727
10,67,23722852,866520
10,67,23723703,860337
10,67,23780082,861765
10,67,23738899,861931
10,67,23802290,863278
10,67,23691687,860669
10,67,23733741,859895
10,68,23750499,869155
10,68,23969485,865797
10,68,23857833,870504
10,68,23829205,866336
10,68,23749150,868293
10,68,23861361,866107
10,68,23792443,868672
10,68,23788948,871361
10,68,23840765,869024
10,68,23874756,866157
10,68,23878898,867339
10,68,23839373,867919
10,68,23859210,869931
10,68,23818082,869040
10,68,23792530,867533
10,68,23882302,871477
10,68,23889044,869299
10,68,23876198,867417
10,68,23873060,866904
10,68,23824493,870896
10,69,24000599,875208
10,69,23865912,872351
10,69,23906646,879525
10,69,23926173,875230
10,69,23834036,880478
10,69,23826002,876306
10,69,23840748,876313
10,69,23877678,877168
10,69,23843909,877618
10,69,23831087,874879
10,69,23864620,874249
10,69,23862535,880834
10,69,23842550,875876
10,69,23901072,878925
10,69,23849618,877845
10,69,23880486,877960
10,69,23827328,874723
10,69,23954870,902888
10,69,23893696,878774
10,69,23869263,876909
10,70,23853742,885603
10,70,23803909,887448
10,70,23877257,888703
10,70,23868415,886804
10,70,23895963,884688
10,70,23854194,891756
10,70,23938756,886989
10,70,23905901,890388
10,70,23882657,888861
10,70,23763034,889543
10,70,23961914,888842
10,70,23952372,886424
10,70,23965264,888687
10,70,23799776,887502
10,70,23837760,889003
10,70,23785814,891992
10,70,23850615,890345
10,70,23801131,891672
10,70,23849653,888447
10,70,23793986,891742
10,71,23859033,898977
10,71,23930324,905049
10,71,23784272,901292
10,71,23783073,902106
10,71,23752792,898239
10,71,23849096,901923
10,71,23797437,900540
10,71,23938016,900622
10,71,23823844,899207
10,71,23828290,901467
10,71,23808721,903501
10,71,23811639,899844
10,71,23792641,907346
10,71,23857982,897645
10,71,23857988,899920
10,71,23889845,900599
10,71,23799365,902861
10,71,23749903,898214
10,71,23926385,902644
10,71,23790738,903981
10,72,23969103,910927
10,72,23929548,909441
10,72,23859756,913197
10,72,23937925,909913
10,72,23971206,910152
10,72,23973688,912817
10,72,23859061,911437
10,72,23834424,911143
10,72,23831892,913487
10,72,23865153,910943
10,72,23966443,911146
10,72,23870604,909600
10,72,23883320,909081
10,72,23878685,915768
10,72,23882236,911579
10,72,23957934,912306
10,72,23806042,911626
10,72,23940563,910318
10,72,23928895,906034
10,72,23971966,927743
10,73,23983908,917494
10,73,23912780,921155
10,73,23875121,919114
10,73,23939964,915545
10,73,23904144,917835
10,73,23946575,916548
10,73,23897957,919844
10,73,23953860,917205
10,73,23979656,920920
10,73,23958517,922037
10,73,23931893,921676
10,73,23943823,919553
10,73,23911859,919733
10,73,23919561,917258
10,73,23868891,921021
10,73,23925603,918001
10,73,23968389,919784
10,73,23900926,917302
10,73,23961888,919176
10,73,23967238,920079
10,74,23867874,931680
10,74,23914780,928811
10,74,23925413,931574
10,74,23958599,926750
10,74,23932056,934437
10,74,23928344,929683
10,74,23900857,935511
10,74,23974986,927760
10,74,23981021,932251
10,74,23916151,930152
10,74,23914518,930261
10,74,23930310,932095
10,74,23892850,931776
10,74,23898202,930006
10,74,23850714,933964
10,74,23842844,929303
10,74,23845765,935556
10,74,23969610,929392
10,74,23866419,932312
10,74,23889019,928516
10,75,23964806,942796
10,75,23956354,940723
10,75,23985143,941582
10,75,23916194,938978
10,75,23982874,939219
10,75,24002882,940250
10,75,23967891,975490
10,75,24474136,986608
10,75,24200875,984449
10,75,24247626,980381
10,75,24111907,976271
10,75,24030934,943349
10,75,23962274,939964
10,75,24151095,941831
10,75,23995680,943050
10,75,23949788,944691
10,75,24016119,944879
10,75,23930793,940804
10,75,23943932,941749
10,75,23896063,938436
10,76,23970815,948841
10,76,24046573,949975
10,76,24041318,949257
10,76,23988360,951420
10,76,23966547,948917
10,76,23940011,948762
10,76,23956633,952551
10,76,23983799,948015
10,76,23996767,952079
10,76,23939890,948775
10,76,23981959,949596
10,76,24021606,949792
10,76,23989725,952843
10,76,23974259,949344
10,76,24021363,947998
10,76,24055547,952184
10,76,24000004,952408
10,76,23964252,949100
10,76,24025776,946915
10,76,23972436,948764
10,77,23966988,958834
10,77,23995030,960994
10,77,23956151,960024
10,77,23962273,959985
10,77,23968923,959066
10,77,24039090,957178
10,77,24030261,960802
10,77,23952041,953204
10,77,24004970,956176
10,77,24101709,951846
10,77,23921617,958431
10,77,24055116,953615
10,77,24016760,955935
10,77,24086095,956846
10,77,24004618,956940
10,77,24025533,955874
10,77,24002093,953810
10,77,24042664,1014155
10,77,24279300,958731
10,77,24216592,957001
10,78,24172038,962281
10,78,24009504,964090
10,78,24020872,961690
10,78,24124090,963601
10,78,23985448,962969
10,78,24010494,967367
10,78,24110532,965638
10,78,24023869,967890
10,78,24045177,966158
10,78,24083613,964202
10,78,24134483,963643
10,78,23981081,964766
10,78,24086954,962484
10,78,24064191,962920
10,78,23979894,963057
10,78,24039332,965832
10,78,24010095,963686
10,78,24034261,962070
10,78,24062643,963392
10,78,24121494,966637
10,79,24101684,972638
10,79,24020221,974167
10,79,23981321,978366
10,79,24156304,977639
10,79,24061215,976558
10,79,24041372,975957
10,79,24118990,976356
10,79,24063453,977099
10,79,24084397,976274
10,79,24045759,974677
10,79,24075824,977193
10,79,24178635,971859
10,79,24152928,976379
10,79,24094654,975453
10,79,24113701,973568
10,79,24078431,973140
10,79,24189970,972878
10,79,24101003,976179
10,79,24228485,973766
10,79,24158193,974875
10,80,24171588,988195
10,80,24086728,982263
10,80,24054121,983718
10,80,24117459,984829
10,80,24176954,1002402
10,80,24132826,986088
10,80,24194742,984574
10,80,24172170,983801
10,80,24051956,985313
10,80,24053391,985769
10,80,24080511,986471
10,80,24109292,986749
10,80,24092676,986005
10,80,24092270,985949
10,80,24089723,985802
10,80,24083979,983859
10,80,24079137,984474
10,80,24130985,982106
10,80,24084742,985550
10,80,24117360,987106
10,81,24018534,993552
10,81,24066709,994477
10,81,24058908,992651
10,81,24065867,995726
10,81,24130552,1000339
10,81,24003023,995347
10,81,24139326,996779
10,81,24095820,994839
10,81,24079569,995784
10,81,24270086,1030462
10,81,24257499,996601
10,81,24106171,993747
10,81,24116571,991873
10,81,24160839,995665
10,81,24188723,998715
10,81,24247822,994479
10,81,24183364,996081
10,81,24173148,991569
10,81,24095290,995739
10,81,24219885,997925
10,82,24211342,1003036
10,82,24522673,1002677
10,82,24177473,1005314
10,82,24102878,1003308
10,82,24055772,1002687
10,82,24116328,1003787
10,82,24262197,1003413
10,82,24070536,1004494
10,82,24097268,1001924
10,82,24104677,1008490
10,82,24177440,1007571
10,82,24078186,1005644
10,82,24101962,1003716
10,82,24160950,1033468
10,82,24148856,1002633
10,82,24064369,1003074
10,82,24134551,1003338
10,82,24066474,1001235
10,82,24073172,1001826
10,82,24097234,1001529
10,83,24117681,1011864
10,83,24132658,1014362
10,83,24134871,1012227
10,83,24164626,1010491
10,83,24191061,1010029
10,83,24184336,1010056
10,83,24093376,1007735
10,83,24063104,1011677
10,83,24243020,1010097
10,83,24071117,1009123
10,83,24151331,1013432
10,83,24089499,1012471
10,83,24079775,1012177
10,83,24037145,1007448
10,83,24078912,1012494
10,83,24109134,1009423
10,83,24120393,1011608
10,83,24143901,1010613
10,83,24097452,1009551
10,83,24167241,1010141
10,84,24076551,1026500
10,84,24081438,1025075
10,84,24063283,1023101
10,84,24101363,1029953
10,84,24120794,1025146
10,84,24109075,1022982
10,84,24217033,1024047
10,84,24076294,1021856
10,84,24112709,1022540
10,84,24165915,1024086
10,84,24101276,1022056
10,84,24147492,1024704
10,84,24167936,1023299
10,84,24089785,1023907
10,84,24070875,1023886
10,84,24106087,1022968
10,84,24081781,1019847
10,84,24111905,1021402
10,84,24147279,1022389
10,84,24073453,1021569
10,85,24051354,1031685
10,85,24161745,1033839
10,85,24077516,1034288
10,85,24135097,1034152
10,85,24156514,1033169
10,85,24095683,1031089
10,85,24087051,1032360
10,85,24089726,1036585
10,85,24143146,1035380
10,85,24204398,1034348
10,85,24102267,1033413
10,85,24141227,1033137
10,85,24107469,1030305
10,85,24137010,1032703
10,85,24120662,1033317
10,85,24104760,1036108
10,85,24174477,1060823
10,85,24154883,1031914
10,85,24121139,1031557
10,85,24153748,1033153
10,86,24203963,1038503
10,86,24158757,1042951
10,86,24237083,1044479
10,86,24224465,1070220
10,86,24093116,1042161
10,86,24156631,1037723
10,86,24329765,1040292
10,86,24130552,1039105
10,86,24229437,1037393
10,86,24135409,1041088
10,86,24182216,1041361
10,86,24137637,1037383
10,86,24211610,1040185
10,86,24207925,1036374
10,86,24199398,1042452
10,86,24175680,1038740
10,86,24124897,1042338
10,86,24228118,1039186
10,86,24268633,1041129
10,86,24228621,1044445
10,87,24234006,1051680
10,87,24228204,1050239
10,87,24275103,1050912
10,87,24317145,1051399
10,87,24215735,1047069
10,87,24293236,1050509
10,87,24276498,1050440
10,87,24261422,1048808
10,87,24311904,1049638
10,87,24460470,1092164
10,87,24258859,1051912
10,87,24240489,1048449
10,87,24185361,1051083
10,87,24291410,1050375
10,87,24177954,1044230
10,87,24288403,1047273
10,87,24289566,1053292
10,87,24314622,1052969
10,87,24350260,1078364
10,87,24165448,1050809
10,88,24296102,1061046
10,88,24294379,1061515
10,88,24286213,1062237
10,88,24312424,1062660
10,88,24198518,1061495
10,88,24206311,1060461
10,88,24274560,1059089
10,88,24263984,1064085
10,88,24223994,1062511
10,88,24160599,1057737
10,88,24255688,1060278
10,88,24283100,1063101
10,88,24284781,1063243
10,88,24268662,1060703
10,88,24211568,1056154
10,88,24211504,1054444
10,88,24212832,1096002
10,88,24206324,1055157
10,88,24183414,1060276
10,88,24249154,1059811
10,89,24278779,1070851
10,89,24230799,1072705
10,89,24180349,1067589
10,89,24210799,1065306
10,89,24263055,1068669
10,89,24211417,1069499
10,89,24248199,1066168
10,89,24280792,1094974
10,89,24184544,1070998
10,89,24270119,1067931
10,89,24237820,1070294
10,89,24254441,1070237
10,89,24281233,1064522
10,89,24267276,1069536
10,89,24236577,1064278
10,89,24347924,1071591
10,89,24216585,1068367
10,89,24236334,1065438
10,89,24196555,1072930
10,89,24207381,1068348
10,90,24165932,1073684
10,90,24369136,1076325
10,90,24233438,1077055
10,90,24258190,1078639
10,90,24259309,1079767
10,90,24280747,1103458
10,90,24237641,1073346
10,90,24239399,1072490
10,90,24347004,1075055
10,90,24282249,1077400
10,90,24287304,1079548
10,90,24269321,1071616
10,90,24257783,1074542
10,90,24234437,1070682
10,90,24249086,1078197
10,90,24543315,1074988
10,90,24269087,1078790
10,90,24270665,1070524
10,90,24279391,1075723
10,90,24289133,1079814
10,91,24286275,1088563
10,91,24388492,1083109
10,91,24229173,1085681
10,91,24276401,1081789
10,91,24316818,1079900
10,91,24294682,1084266
10,91,24258363,1081480
10,91,24353838,1082646
10,91,24243257,1082547
10,91,24263650,1084264
10,91,24306815,1081446
10,91,24285710,1078472
10,91,24301860,1079153
10,91,24238456,1088703
10,91,24265785,1084865
10,91,24348036,1084349
10,91,24346358,1087328
10,91,24311487,1084361
10,91,24304249,1085283
10,91,24403792,1085554
10,92,24432924,1092308
10,92,24416485,1092832
10,92,24324704,1091214
10,92,24366152,1093079
10,92,24337866,1122677
10,92,24456867,1097222
10,92,24387308,1092720
10,92,24263924,1090648
10,92,24348641,1093727
10,92,24348683,1093143
10,92,24317318,1089787
10,92,24282891,1120227
10,92,24384708,1095907
10,92,24395429,1086918
10,92,24314377,1091870
10,92,24332539,1092918
10,92,24409713,1091815
10,92,24399493,1094617
10,92,24298628,1124379
10,92,24330465,1091128
10,93,24491153,1098031
10,93,24352379,1103409
10,93,24450260,1100064
10,93,24360569,1100679
10,93,24350383,1100398
10,93,24356407,1101073
10,93,24402477,1098743
10,93,24341331,1101707
10,93,24289603,1102612
10,93,24398593,1103276
10,93,24346999,1102535
10,93,24389223,1100934
10,93,24244842,1102274
10,93,24411897,1102814
10,93,24344800,1102608
10,93,24343458,1099438
10,93,24298445,1099529
10,93,24307972,1096879
10,93,24354438,1129100
10,93,24454880,1102751
10,94,24349021,1168833
10,94,24329770,1195944
10,94,24398543,1175550
10,94,24339942,1170594
10,94,24334425,1169992
10,94,24334323,1172001
10,94,24324222,1166906
10,94,24475203,1166755
10,94,24321467,1168696
10,94,24464224,1169002
10,94,24378496,1169215
10,94,24314823,1166997
10,94,24344748,1170654
10,94,24431120,1169672
10,94,24474304,1171042
10,94,24364722,1170575
10,94,24387465,1171297
10,94,24355375,1168500
10,94,24451679,1172845
10,94,24449747,1173761
10,95,26842101,1190358
10,95,26937614,1187621
10,95,26872343,1192400
10,95,26890728,1192194
10,95,26887827,1191031
10,95,26751414,1189934
10,95,26842967,1192952
10,95,26799941,1190096
10,95,26784452,1188962
10,95,26776977,1193432
10,95,26764023,1184989
10,95,26757554,1191338
10,95,26809148,1185309
10,95,26922331,1189654
10,95,26795199,1191160
10,95,26742489,1191018
10,95,26846140,1187682
10,95,26785484,1186789
10,95,26828815,1191317
10,95,26813999,1191037
10,96,26973123,1197485
10,96,26878946,1196135
10,96,26876190,1200149
10,96,26860114,1199862
10,96,26873576,1196297
10,96,26949815,1198572
10,96,26752690,1200354
10,96,26782435,1197571
10,96,26870330,1201578
10,96,26806646,1194813
10,96,26845811,1200728
10,96,26839899,1201388
10,96,26920901,1203510
10,96,26840508,1196304
10,96,26918981,1193381
10,96,26863854,1199137
10,96,26882396,1195550
10,96,26838780,1194634
10,96,26927380,1200612
10,96,26766789,1200371
10,97,26874264,1205285
10,97,26856032,1203796
10,97,26870111,1206640
10,97,26843174,1199638
10,97,26929434,1201332
10,97,26776032,1207989
10,97,26777424,1205837
10,97,26831320,1201880
10,97,26835106,1202864
10,97,26831207,1201079
10,97,26905359,1200559
10,97,26790903,1207189
10,97,26916836,1201841
10,97,26805803,1204142
10,97,26837397,1203856
10,97,26907580,1200937
10,97,26936105,1205056
10,97,26777061,1208785
10,97,26797698,1201895
10,97,26843666,1205858
10,98,26944894,1213654
10,98,27000087,1217092
10,98,26923695,1212291
10,98,27090249,1213466
10,98,26932259,1216599
10,98,26895712,1216775
10,98,26914692,1216008
10,98,26937894,1211938
10,98,26947497,1211502
10,98,26947559,1210862
10,98,26949681,1214602
10,98,26975531,1215401
10,98,26883385,1215791
10,98,26914264,1214984
10,98,26799327,1211866
10,98,26933198,1252374
10,98,26932546,1214659
10,98,26952704,1218327
10,98,26904061,1218392
10,98,26955549,1210373
10,99,26890158,1225642
10,99,26888734,1224865
10,99,26866666,1227664
10,99,26944411,1229109
10,99,26769050,1225541
10,99,26855756,1228609
10,99,26794351,1229295
10,99,26875273,1227217
10,99,26830612,1225194
10,99,26866182,1227109
10,99,26920078,1222109
10,99,26909921,1229301
10,99,26805623,1225379
10,99,26849084,1220822
10,99,26833514,1222852
10,99,26879384,1233443
10,99,26755610,1225732
10,99,26849665,1224565
10,99,26897807,1224448
10,99,26927334,1224638
10,100,26849011,1232265
10,100,26935504,1230052
10,100,26805370,1232359
10,100,26955536,1233246
10,100,26888188,1233299
10,100,26888245,1233137
10,100,26867861,1233039
10,100,27006791,1234045
10,100,26932293,1232818
10,100,26964720,1229449
10,100,26831257,1229351
10,100,26972784,1238211
10,100,26857873,1237603
10,100,26902371,1236378
10,100,26870878,1234756
10,100,26981870,1234886
10,100,26985096,1234013
10,100,27066443,1234434
10,100,26860052,1234775
10,100,26946416,1237479

Median Slopes Analysis
========

Model:
Time ~=        0
    + v     2510
    + n    289.6
              µs

Min Squares Analysis
========

Data points distribution:
    v     n   mean µs  sigma µs       %
    1   100      3670     12.08    0.3%
    2   100      6866     5.671    0.0%
    3   100      9377     14.02    0.1%
    4   100     11790     11.32    0.0%
    5   100     14410     23.45    0.1%
    6   100     16910     17.77    0.1%
    7   100     19400     17.68    0.0%
    8   100     21780      13.9    0.0%
    9   100     24390      26.7    0.1%
   10     1      1294     1.475    0.1%
   10     2      1652     2.679    0.1%
   10     3      2001     2.136    0.1%
   10     4      2355     3.314    0.1%
   10     5      2709      4.66    0.1%
   10     6      3060      4.35    0.1%
   10     7      3418     3.356    0.0%
   10     8      3765      3.37    0.0%
   10     9      4121     4.807    0.1%
   10    10      4470     2.811    0.0%
   10    11      4824     6.867    0.1%
   10    12      5194     11.27    0.2%
   10    13      5534     11.97    0.2%
   10    14      5897     15.18    0.2%
   10    15      6235     5.385    0.0%
   10    16      6589     4.389    0.0%
   10    17      6942     10.84    0.1%
   10    18      7295     14.96    0.2%
   10    19      7639     9.233    0.1%
   10    20      7999     8.623    0.1%
   10    21      8336     7.787    0.0%
   10    22      8710     9.165    0.1%
   10    23      9053     7.064    0.0%
   10    24      9411     9.682    0.1%
   10    25      9799     11.99    0.1%
   10    26     10150     5.059    0.0%
   10    27     10510     13.31    0.1%
   10    28     10860     11.31    0.1%
   10    29     11240     8.905    0.0%
   10    30     11590     12.75    0.1%
   10    31     11940     9.197    0.0%
   10    32     12290     13.19    0.1%
   10    33     12660     9.827    0.0%
   10    34     13040     24.51    0.1%
   10    35     13410     13.17    0.0%
   10    36     13740     10.13    0.0%
   10    37     14120     13.29    0.0%
   10    38     14480     13.85    0.0%
   10    39     14820     9.043    0.0%
   10    40     15180     20.74    0.1%
   10    41     15500     18.59    0.1%
   10    42     15900     13.72    0.0%
   10    43     16230      12.1    0.0%
   10    44     16620     17.03    0.1%
   10    45     16980     17.59    0.1%
   10    46     17310     10.94    0.0%
   10    47     17670     16.39    0.0%
   10    48     18040     14.69    0.0%
   10    49     18390     18.19    0.0%
   10    50     18720     21.07    0.1%
   10    51     19080     13.68    0.0%
   10    52     19410     11.62    0.0%
   10    53     19770     25.34    0.1%
   10    54     20100     12.74    0.0%
   10    55     20480     16.36    0.0%
   10    56     20830      12.3    0.0%
   10    57     21200     26.21    0.1%
   10    58     21530     13.89    0.0%
   10    59     21890     22.41    0.1%
   10    60     22280     22.46    0.1%
   10    61     22610     8.003    0.0%
   10    62     22970     20.09    0.0%
   10    63     23360     12.83    0.0%
   10    64     23680     16.39    0.0%
   10    65     23700     11.85    0.0%
   10    66     23740      11.6    0.0%
   10    67     23740     18.87    0.0%
   10    68     23840     19.16    0.0%
   10    69     23860      15.6    0.0%
   10    70     23850     24.53    0.1%
   10    71     23820     23.71    0.0%
   10    72     23900     32.73    0.1%
   10    73     23930     15.83    0.0%
   10    74     23910     14.19    0.0%
   10    75     23980     23.51    0.0%
   10    76     23980     14.55    0.0%
   10    77     24010     21.32    0.0%
   10    78     24040        25    0.1%
   10    79     24090     24.47    0.1%
   10    80     24100     15.92    0.0%
   10    81     24120     33.72    0.1%
   10    82     24110     24.58    0.1%
   10    83     24110     20.48    0.0%
   10    84     24100      12.7    0.0%
   10    85     24120     17.04    0.0%
   10    86     24190     24.14    0.0%
   10    87     24270     20.35    0.0%
   10    88     24240     26.62    0.1%
   10    89     24240      17.4    0.0%
   10    90     24260     10.66    0.0%
   10    91     24290     15.43    0.0%
   10    92     24350     24.65    0.1%
   10    93     24350     17.91    0.0%
   10    94     24360     28.96    0.1%
   10    95     26810     22.66    0.0%
   10    96     26860     15.21    0.0%
   10    97     26840     19.06    0.0%
   10    98     26930     10.83    0.0%
   10    99     26860     17.53    0.0%
   10   100     26900     31.34    0.1%

Quality and confidence:
param     error
v          39.5
n         1.984

Model:
Time ~=        0
    + v     2948
    + n      259
              µs

