Pallet: "elections", Extrinsic: "phragmen", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,v,e,extrinsic_time,storage_root_time
100,500,4,19901574,454977
100,500,4,19949884,456482
100,500,4,19898688,453783
100,500,4,20003361,459113
100,500,4,19939998,455714
100,500,4,19898807,455332
100,500,4,19874864,454252
100,500,4,19962839,454638
100,500,4,19923879,452976
100,500,4,19859025,451584
100,500,5,25956555,461517
100,500,5,25793355,459918
100,500,5,25840046,465911
100,500,5,25838914,458889
100,500,5,25815027,459813
100,500,5,25752121,457688
100,500,5,25785370,460562
100,500,5,25794896,460387
100,500,5,25871505,460182
100,500,5,25831679,458404
100,500,5,25780333,462633
100,500,5,25848433,458379
100,500,5,25796287,460844
100,500,5,25795770,460966
100,500,5,25809452,459176
100,500,5,25789136,462293
100,500,5,25786742,459032
100,500,5,25830122,459712
100,500,5,25839611,459258
100,500,5,25837736,464068
100,500,6,32033956,459655
100,500,6,31993105,459270
100,500,6,32096973,461080
100,500,6,31946094,460034
100,500,6,32030049,460072
100,500,6,32035211,461754
100,500,6,32029783,461648
100,500,6,32086623,462053
100,500,6,32045302,462465
100,500,6,32102202,461114
100,500,6,32143971,466360
100,500,6,32038191,463015
100,500,6,32061125,462443
100,500,6,32015745,461271
100,500,6,32073746,460691
100,500,6,32033007,459805
100,500,6,32185139,460779
100,500,6,32039840,460589
100,500,6,32059718,462089
100,500,6,32165248,459475
100,500,7,39067098,461501
100,500,7,39089592,461796
100,500,7,39042690,461923
100,500,7,39069406,494442
100,500,7,38991152,458313
100,500,7,39178450,460916
100,500,7,39198267,462382
100,500,7,39103981,465898
100,500,7,39343384,465163
100,500,7,39127944,463229
100,500,7,39197710,480977
100,500,7,39436229,462284
100,500,7,39105766,460615
100,500,7,39118013,460206
100,500,7,39162996,461015
100,500,7,39103812,461394
100,500,7,39167530,461952
100,500,7,38980470,461370
100,500,7,39047415,462016
100,500,7,39023837,462699
100,500,8,46594559,460001
100,500,8,46683788,460373
100,500,8,46667203,460064
100,500,8,46737291,462068
100,500,8,46548289,463432
100,500,8,46693489,460954
100,500,8,46640990,463392
100,500,8,46656921,459349
100,500,8,46618836,458366
100,500,8,46680768,461021
100,500,8,46659286,463369
100,500,8,46580752,459891
100,500,8,46617887,495126
100,500,8,46623373,461366
100,500,8,46521581,462716
100,500,8,46701647,457392
100,500,8,46617358,459947
100,500,8,46757039,461215
100,500,8,46668021,462011
100,500,8,46555972,459479
100,500,9,53237608,456730
100,500,9,53174261,455289
100,500,9,53199011,456933
100,500,9,53355017,458611
100,500,9,53363677,456959
100,500,9,53281072,458036
100,500,9,53222535,457803
100,500,9,53186144,457966
100,500,9,53354604,459321
100,500,9,53242146,455717
100,500,9,53349536,458538
100,500,9,53267138,457326
100,500,9,53273101,456961
100,500,9,53272170,458535
100,500,9,53209476,456998
100,500,9,53261267,455758
100,500,9,53289786,458946
100,500,9,53221600,459420
100,500,9,53209475,456480
100,500,9,53296383,458412
100,500,10,59624260,465993
100,500,10,59676909,462875
100,500,10,59490956,466654
100,500,10,59660050,461993
100,500,10,59836839,465189
100,500,10,59644259,461792
100,500,10,59700543,464171
100,500,10,59858542,468373
100,500,10,59654044,462331
100,500,10,59697185,466625
100,500,10,59626194,462226
100,500,10,59773596,465821
100,500,10,59714353,462809
100,500,10,59672354,464985
100,500,10,59739458,463268
100,500,10,59604312,470480
100,500,10,59654688,463288
100,500,10,59570128,461263
100,500,10,59601612,460911
100,500,10,59675614,463517
100,500,11,66254245,459658
100,500,11,66432507,460501
100,500,11,66422491,458068
100,500,11,66473003,458015
100,500,11,66173735,459714
100,500,11,66291638,459276
100,500,11,66373726,461814
100,500,11,66488533,458398
100,500,11,66404167,458581
100,500,11,66338224,461112
100,500,11,66396499,458113
100,500,11,66423788,457815
100,500,11,66321335,458317
100,500,11,66353609,457576
100,500,11,66409456,460451
100,500,11,66365632,462777
100,500,11,66264168,458959
100,500,11,66236439,460464
100,500,11,66365240,457361
100,500,11,66451877,460428
100,500,12,72214401,462165
100,500,12,72281378,457571
100,500,12,72356467,457435
100,500,12,72280542,459368
100,500,12,72190105,459525
100,500,12,72391011,457594
100,500,12,72285170,457711
100,500,12,72313798,459912
100,500,12,72207590,457904
100,500,12,72151503,462420
100,500,12,72278992,456965
100,500,12,72227236,459203
100,500,12,72348852,457917
100,500,12,72223502,459563
100,500,12,72300270,458306
100,500,12,72294039,459152
100,500,12,72384681,458029
100,500,12,72304267,457502
100,500,12,72348239,462555
100,500,12,72316452,459113
100,500,13,78991967,459457
100,500,13,79767931,460990
100,500,13,79147283,460485
100,500,13,79433826,460230
100,500,13,78969837,462111
100,500,13,79076407,460138
100,500,13,79134278,461524
100,500,13,78964725,461114
100,500,13,79121285,456477
100,500,13,79180833,456299
100,500,13,78967926,459662
100,500,13,79119339,459234
100,500,13,79038730,459784
100,500,13,79099176,459439
100,500,13,79091160,458327
100,500,13,79163846,461391
100,500,13,79071286,459488
100,500,13,79033484,457724
100,500,13,79103984,458230
100,500,13,79080471,460155
100,500,14,85304984,467225
100,500,14,85484773,466372
100,500,14,85369007,464909
100,500,14,85358944,463991
100,500,14,85470877,469626
100,500,14,85277767,466980
100,500,14,85318486,466987
100,500,14,85326809,466640
100,500,14,85280457,464769
100,500,14,85521432,466082
100,500,14,85265576,465012
100,500,14,85294911,467592
100,500,14,85451105,497545
100,500,14,85367656,465526
100,500,14,85347470,467023
100,500,14,85403950,466851
100,500,14,85388167,466683
100,500,14,85386240,464712
100,500,14,85295167,467726
100,500,14,85321681,466291
100,500,15,92840558,463749
100,500,15,92649532,465025
100,500,15,92986864,466736
100,500,15,92817535,462808
100,500,15,92748556,461438
100,500,15,92826777,462709
100,500,15,92632331,461027
100,500,15,92855337,461238
100,500,15,92783559,463389
100,500,15,92769321,460813
100,500,15,92765567,463304
100,500,15,92733114,461748
100,500,15,92695868,462501
100,500,15,92657076,464655
100,500,15,92734278,463916
100,500,15,92693528,461920
100,500,15,92785743,465986
100,500,15,92719437,463221
100,500,15,92713252,463394
100,500,15,92624780,463825
100,500,16,100251368,459548
100,500,16,100099733,460646
100,500,16,99987591,460300
100,500,16,100125366,460291
100,500,16,100064166,460388
100,500,16,100044296,460730
100,500,16,100056214,461343
100,500,16,100151443,461506
100,500,16,99915646,456807
100,500,16,100020335,461329
100,500,16,100252106,465832
100,500,16,100110417,460188
100,500,16,99973475,463036
100,500,16,100069059,459963
100,500,16,100056974,457097
100,500,16,100003909,459839
100,500,16,100089700,458853
100,500,16,100112253,462635
100,500,16,99984320,459657
100,500,16,100019220,460052

Median Slopes Analysis
========

Model:
Time ~=        0
    + c    371.5
    + v    194.1
    + e     6563
              µs

Min Squares Analysis
========

Data points distribution:
    c     v     e   mean µs  sigma µs       %
    1   500    16      7719      50.8    0.6%
    2   500    16      9138     21.58    0.2%
    3   500    16     10780     26.22    0.2%
    4   500    16     12400     14.92    0.1%
    5   500    16     14870     40.49    0.2%
    6   500    16     17120      27.2    0.1%
    7   500    16     19800     14.29    0.0%
    8   500    16     22920     21.44    0.0%
    9   500    16     26820     19.28    0.0%
   10   500    16     30470     18.78    0.0%
   11   500    16     34630      35.3    0.1%
   12   500    16     39010     34.33    0.0%
   13   500    16     43850     24.96    0.0%
   14   500    16     49040     21.56    0.0%
   15   500    16     54520     29.46    0.0%
   16   500    16     60450     34.79    0.0%
   17   500    16     62940     44.61    0.0%
   18   500    16     66120     29.24    0.0%
   19   500    16     68810     44.41    0.0%
   20   500    16     71710     34.81    0.0%
   21   500    16     73840     44.26    0.0%
   22   500    16     75750     50.51    0.0%
   23   500    16     77640     20.84    0.0%
   24   500    16     79340     36.85    0.0%
   25   500    16     80900     49.74    0.0%
   26   500    16     82010     42.95    0.0%
   27   500    16     83370     37.07    0.0%
   28   500    16     84600     39.24    0.0%
   29   500    16     85690     16.72    0.0%
   30   500    16     86800     27.53    0.0%
   31   500    16     87730     35.12    0.0%
   32   500    16     88500     45.79    0.0%
   33   500    16     89140     25.13    0.0%
   34   500    16     90540     43.19    0.0%
   35   500    16     91620     33.27    0.0%
   36   500    16     92050     29.21    0.0%
   37   500    16     92530     47.18    0.0%
   38   500    16     92630     22.83    0.0%
   39   500    16     93250     41.75    0.0%
   40   500    16     93620     33.12    0.0%
   41   500    16     94050     20.28    0.0%
   42   500    16     94540     39.79    0.0%
   43   500    16     94960     30.23    0.0%
   44   500    16     94860     44.71    0.0%
   45   500    16     95240     49.42    0.0%
   46   500    16     96110     27.32    0.0%
   47   500    16     96360     30.11    0.0%
   48   500    16     96790     37.87    0.0%
   49   500    16     96970     31.02    0.0%
   50   500    16     96660     56.48    0.0%
   51   500    16     97510     40.85    0.0%
   52   500    16     97880        43    0.0%
   53   500    16     98040     29.45    0.0%
   54   500    16     98030     37.29    0.0%
   55   500    16     98260     32.26    0.0%
   56   500    16     98270     20.85    0.0%
   57   500    16     98500     28.36    0.0%
   58   500    16     98920     57.49    0.0%
   59   500    16     98900     40.42    0.0%
   60   500    16     98750     26.63    0.0%
   61   500    16     98940     23.04    0.0%
   62   500    16     98710     42.26    0.0%
   63   500    16     98930      62.8    0.0%
   64   500    16     99710     38.46    0.0%
   65   500    16    100000     16.26    0.0%
   66   500    16    100100     55.65    0.0%
   67   500    16    100300     25.55    0.0%
   68   500    16    100100     33.49    0.0%
   69   500    16    100600     40.31    0.0%
   70   500    16    100700     13.78    0.0%
   71   500    16     99600     24.38    0.0%
   72   500    16    100600      50.7    0.0%
   73   500    16    100900     37.43    0.0%
   74   500    16    100900     49.86    0.0%
   75   500    16    101000     30.55    0.0%
   76   500    16    101000     22.86    0.0%
   77   500    16    101100     42.79    0.0%
   78   500    16    100900     33.43    0.0%
   79   500    16    100900     36.69    0.0%
   80   500    16    101000     31.75    0.0%
   81   500    16    101100     43.51    0.0%
   82   500    16    100800     28.46    0.0%
   83   500    16    100400     34.44    0.0%
   84   500    16    100600     15.02    0.0%
   85   500    16    100800     42.62    0.0%
   86   500    16    100900     45.89    0.0%
   87   500    16    101100     69.64    0.0%
   88   500    16    100800     28.47    0.0%
   89   500    16    100500     30.42    0.0%
   90   500    16    100400     46.01    0.0%
   91   500    16    100300     54.78    0.0%
   92   500    16    100400     48.51    0.0%
   93   500    16    100600     44.68    0.0%
   94   500    16    100400     16.45    0.0%
   95   500    16    100400     18.96    0.0%
   96   500    16    100500     19.92    0.0%
   97   500    16     99630      38.5    0.0%
   98   500    16    100300     47.57    0.0%
   99   500    16     99560     20.64    0.0%
  100     1    16      2869      3.84    0.1%
  100    10    16      4188     4.456    0.1%
  100    19    16      5830      5.76    0.0%
  100    28    16      7860     2.746    0.0%
  100    37    16      9987     3.353    0.0%
  100    46    16     12100     8.321    0.0%
  100    55    16     14070     11.39    0.0%
  100    64    16     15960     6.501    0.0%
  100    73    16     17790     9.027    0.0%
  100    82    16     19590     11.73    0.0%
  100    91    16     21250     13.83    0.0%
  100   100    16     22890     17.35    0.0%
  100   109    16     24810     12.72    0.0%
  100   118    16     26540     13.58    0.0%
  100   127    16     28060      13.2    0.0%
  100   136    16     30340     17.36    0.0%
  100   145    16     32120     11.51    0.0%
  100   154    16     33620     25.26    0.0%
  100   163    16     35430     16.88    0.0%
  100   172    16     37180     14.43    0.0%
  100   181    16     38780     17.06    0.0%
  100   190    16     40740     16.14    0.0%
  100   199    16     42220     12.62    0.0%
  100   208    16     44170     14.08    0.0%
  100   217    16     46100     22.56    0.0%
  100   226    16     47610      18.5    0.0%
  100   235    16     49560     18.58    0.0%
  100   244    16     51420     21.06    0.0%
  100   253    16     53220     25.49    0.0%
  100   262    16     54850     28.88    0.0%
  100   271    16     56610      13.4    0.0%
  100   280    16     58460     14.08    0.0%
  100   289    16     60120     12.51    0.0%
  100   298    16     61640     24.13    0.0%
  100   307    16     63550     21.07    0.0%
  100   316    16     65000     24.99    0.0%
  100   325    16     66750     28.26    0.0%
  100   334    16     68930      33.4    0.0%
  100   343    16     70690     30.42    0.0%
  100   352    16     72290      30.8    0.0%
  100   361    16     73880     23.64    0.0%
  100   370    16     75400     31.04    0.0%
  100   379    16     77240      25.5    0.0%
  100   388    16     78900     27.93    0.0%
  100   397    16     80210     27.04    0.0%
  100   406    16     81480     23.96    0.0%
  100   415    16     83500     19.14    0.0%
  100   424    16     85180     32.56    0.0%
  100   433    16     87440     31.16    0.0%
  100   442    16     89250      42.7    0.0%
  100   451    16     91150     26.39    0.0%
  100   460    16     92570     30.17    0.0%
  100   469    16     94260     47.86    0.0%
  100   478    16     96130      17.3    0.0%
  100   487    16     97850     37.84    0.0%
  100   496    16     99330     34.24    0.0%
  100   500     1      8785     17.44    0.1%
  100   500     2     11070     10.03    0.0%
  100   500     3     14760     19.73    0.1%
  100   500     4     19920     21.89    0.1%
  100   500     5     25810     17.92    0.0%
  100   500     6     32050     17.74    0.0%
  100   500     7     39110     32.36    0.0%
  100   500     8     46640     23.05    0.0%
  100   500     9     53250     23.02    0.0%
  100   500    10     59660     21.86    0.0%
  100   500    11     66370     31.03    0.0%
  100   500    12     72280     24.09    0.0%
  100   500    13     79090     26.84    0.0%
  100   500    14     85340     28.06    0.0%
  100   500    15     92740     29.16    0.0%
  100   500    16    100000     34.92    0.0%

Quality and confidence:
param     error
c         12.07
v         2.709
e         134.4

Model:
Time ~=        0
    + c    600.1
    + v      227
    + e     7654
              µs

