Pallet: "offences", Extrinsic: "report_offence_im_online", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,o,n,extrinsic_time,storage_root_time
100,51,16,55838458,6165536
100,51,16,55995668,6162098
100,51,16,55713629,6207853
100,51,16,55768914,6155848
100,51,16,55962502,6158238
100,51,16,55874567,6169049
100,51,16,55962747,6163554
100,51,16,55588791,6159540
100,51,16,55676672,6154709
100,51,16,56182318,6178775
100,51,16,55797737,6167831
100,51,16,56430637,6332539
100,51,16,55667280,6191245
100,52,16,57231015,6269658
100,52,16,57590377,6312473
100,52,16,57359387,6274194
100,52,16,57287125,6272911
100,52,16,57525026,6269397
100,52,16,57746380,6287845
100,52,16,57145292,6261728
100,52,16,57496627,6280033
100,52,16,57033086,6251918
100,52,16,57310846,6277393
100,52,16,57431422,6333532
100,52,16,57312466,6271077
100,52,16,57457013,6263060
100,52,16,57571919,6271353
100,52,16,57321465,6255592
100,52,16,57392719,6259454
100,52,16,57486281,6261719
100,52,16,57440018,6261095
100,52,16,57684713,6269748
100,52,16,57542815,6303108
100,53,16,59024112,6392930
100,53,16,59264267,6389709
100,53,16,58909159,6372137
100,53,16,58992933,6386296
100,53,16,59192616,6395405
100,53,16,59156014,6377932
100,53,16,58822387,6421484
100,53,16,58802807,6375200
100,53,16,58765125,6376782
100,53,16,59052094,6377529
100,53,16,59061323,6389205
100,53,16,58938846,6370131
100,53,16,59328944,6386019
100,53,16,58855151,6370573
100,53,16,59230558,6386986
100,53,16,59039085,6391716
100,53,16,58942447,6385967
100,53,16,59259298,6362326
100,53,16,58962969,6375720
100,53,16,59102688,6376956
100,54,16,60370308,6506628
100,54,16,60882467,6500991
100,54,16,60768838,6531332
100,54,16,60481036,6489260
100,54,16,60681724,6488758
100,54,16,60755227,6550501
100,54,16,60474594,6491415
100,54,16,60593150,6481581
100,54,16,60525545,6478872
100,54,16,60580161,6489340
100,54,16,60533907,6488283
100,54,16,60519837,6488109
100,54,16,60554847,6490441
100,54,16,60697267,6486122
100,54,16,60689490,6487369
100,54,16,60722771,6495620
100,54,16,60709943,6516119
100,54,16,60704139,6491464
100,54,16,60769790,6488023
100,54,16,60708142,6483108
100,55,16,62866348,6638242
100,55,16,62642170,6620368
100,55,16,62836577,6646649
100,55,16,62540241,6613088
100,55,16,62526186,6604302
100,55,16,62626696,6611591
100,55,16,62608084,6617957
100,55,16,62675183,6618884
100,55,16,62605156,6653085
100,55,16,62688564,6610812
100,55,16,62846357,6605191
100,55,16,62392731,6610195
100,55,16,62666706,6611959
100,55,16,62611322,6645320
100,55,16,62698915,6604895
100,55,16,62506952,6614803
100,55,16,62693796,6604749
100,55,16,62296059,6601450
100,55,16,62823006,6618145
100,55,16,62256326,6604232
100,56,16,64371256,6725724
100,56,16,64732662,6721623
100,56,16,64440488,6716294
100,56,16,64498002,6716343
100,56,16,64348058,6717769
100,56,16,64472270,6719299
100,56,16,64211043,6722468
100,56,16,64272337,6719309
100,56,16,64097331,6704284
100,56,16,64373609,6739220
100,56,16,64127629,6719710
100,56,16,64275218,6700058
100,56,16,64250364,6705760
100,56,16,64427619,6715568
100,56,16,64283306,6705186
100,56,16,64532347,6726926
100,56,16,64524766,6725271
100,56,16,64665327,6718992
100,56,16,64429940,6705840
100,56,16,64658237,6723643
100,57,16,66219748,6874983
100,57,16,66248687,6859270
100,57,16,66215937,6887489
100,57,16,66332031,6863138
100,57,16,65781779,6869328
100,57,16,65982774,6896372
100,57,16,66350336,6858446
100,57,16,66064893,6854784
100,57,16,65962750,6846186
100,57,16,66091687,6884884
100,57,16,66231807,6864885
100,57,16,66055026,6858437
100,57,16,65890194,6879571
100,57,16,66362269,6866739
100,57,16,66255747,6860257
100,57,16,66133669,6874344
100,57,16,65988310,6846311
100,57,16,66240814,6905739
100,57,16,66085526,6855530
100,57,16,66269317,6858757
100,58,16,67829663,6988725
100,58,16,68007888,7000142
100,58,16,67832526,6989704
100,58,16,67683025,6982694
100,58,16,68366862,7047522
100,58,16,68076776,7004624
100,58,16,68101468,6993256
100,58,16,67874017,7037040
100,58,16,68118939,7005437
100,58,16,68024413,7009969
100,58,16,68015745,6988632
100,58,16,67907667,7003793
100,58,16,67973866,6997843
100,58,16,68016632,6991974
100,58,16,68158490,7003651
100,58,16,67980063,6996196
100,58,16,67909702,7020079
100,58,16,67840105,7018672
100,58,16,68068909,6997992
100,58,16,68115326,7066888
100,59,16,70044429,7114762
100,59,16,69904812,7124972
100,59,16,69673009,7113353
100,59,16,69785442,7109422
100,59,16,69876621,7124984
100,59,16,69826423,7126460
100,59,16,69699338,7112376
100,59,16,69614805,7129824
100,59,16,69512717,7117974
100,59,16,70047657,7101056
100,59,16,69635687,7106908
100,59,16,69599179,7104470
100,59,16,69642452,7113102
100,59,16,69670454,7126121
100,59,16,69645259,7116660
100,59,16,70188082,7150828
100,59,16,69613275,7102745
100,59,16,69825921,7114174
100,59,16,69626647,7112286
100,59,16,69729295,7181585
100,60,16,71252977,7238058
100,60,16,71635426,7247853
100,60,16,71576725,7236972
100,60,16,71725206,7227751
100,60,16,71640122,7205277
100,60,16,71229176,7226565
100,60,16,71469799,7238684
100,60,16,71394658,7376570
100,60,16,71246909,7238403
100,60,16,71238856,7232064
100,60,16,71762738,7217907
100,60,16,71365101,7275843
100,60,16,71869998,7210739
100,60,16,71533871,7219392
100,60,16,71546005,7243796
100,60,16,71680988,7241739
100,60,16,71040077,7231288
100,60,16,71236309,7233529
100,60,16,71868798,7252085
100,60,16,71129818,7224283
100,61,16,73360638,7345733
100,61,16,73308032,7357430
100,61,16,73357149,7350168
100,61,16,73293331,7359477
100,61,16,73760089,7365902
100,61,16,73128784,7364786
100,61,16,73196947,7347604
100,61,16,73770063,7360083
100,61,16,72849637,7340366
100,61,16,73371564,7377935
100,61,16,73641843,7339044
100,61,16,73497614,7385707
100,61,16,73710796,7387867
100,61,16,73457042,7357730
100,61,16,73491673,7401479
100,61,16,73442012,7348958
100,61,16,73372680,7349357
100,61,16,73684523,7360767
100,61,16,73254220,7352455
100,61,16,73187623,7363874
100,62,16,75541117,7459256
100,62,16,75572261,7448502
100,62,16,75213573,7515529
100,62,16,75316469,7451076
100,62,16,75410825,7450075
100,62,16,75343775,7438550
100,62,16,75485589,7435180
100,62,16,75469659,7440330
100,62,16,75204044,7459101
100,62,16,75330470,7468646
100,62,16,75248618,7468682
100,62,16,75465249,7457002
100,62,16,75330017,7445178
100,62,16,75392053,7461383
100,62,16,75326048,7500688
100,62,16,75480723,7457832
100,62,16,75436762,7457996
100,62,16,75221109,7463903
100,62,16,75371270,7455261
100,62,16,75154893,7497296
100,63,16,77308846,7592247
100,63,16,77186944,7563559
100,63,16,77077196,7541718
100,63,16,76793275,7553360
100,63,16,77019698,7555685
100,63,16,76854462,7555218
100,63,16,76879601,7586652
100,63,16,77388561,7551371
100,63,16,76998116,7553309
100,63,16,77293042,7550743
100,63,16,76939928,7553845
100,63,16,77272751,7554463
100,63,16,76703984,7563626
100,63,16,77213166,7544126
100,63,16,77203947,7547476
100,63,16,77339330,7553363
100,63,16,77173027,7565158
100,63,16,76610425,7602306
100,63,16,76730149,7576375
100,63,16,77124278,7553517
100,64,16,78855446,7676862
100,64,16,79218888,7637947
100,64,16,79320119,7710539
100,64,16,79179426,7642405
100,64,16,79040365,7640881
100,64,16,78925291,7657478
100,64,16,79078161,7670096
100,64,16,78979413,7682365
100,64,16,79122760,7676175
100,64,16,79340280,7652082
100,64,16,78741293,7636303
100,64,16,79044676,7676204
100,64,16,79134665,7664745
100,64,16,78967960,7653368
100,64,16,78902198,7643507
100,64,16,78982349,7651940
100,64,16,78818131,7662870
100,64,16,79173396,7655547
100,64,16,79185136,7662731
100,64,16,79318092,7650370
100,65,16,80731751,7760599
100,65,16,81235568,7812559
100,65,16,80749011,7765951
100,65,16,80810296,7768276
100,65,16,81040665,7748165
100,65,16,80955593,7818343
100,65,16,80766227,7790513
100,65,16,81394819,7773096
100,65,16,81147322,7768203
100,65,16,80705008,7797463
100,65,16,80912049,7747884
100,65,16,81207897,7765790
100,65,16,81159986,7748974
100,65,16,80611699,7756885
100,65,16,80810018,7770877
100,65,16,80668068,7770004
100,65,16,81125369,7805293
100,65,16,80938524,7749158
100,65,16,81034423,7741518
100,65,16,81055929,7769047
100,66,16,82854617,7954082
100,66,16,83029807,7923301
100,66,16,83059412,7871774
100,66,16,83098650,7928557
100,66,16,83126477,7888615
100,66,16,83042255,7876122
100,66,16,83222208,7886213
100,66,16,82891518,7871220
100,66,16,82461200,7880960
100,66,16,83186342,7864534
100,66,16,82610638,7900469
100,66,16,83123037,7878369
100,66,16,83019826,7884685
100,66,16,82936946,7872324
100,66,16,82755965,7913581
100,66,16,83439358,7907360
100,66,16,83242154,7882315
100,66,16,82966495,7871317
100,66,16,83383436,7927967
100,66,16,83026257,7887149
100,67,16,84479363,7989797
100,67,16,84936918,7993668
100,67,16,84619329,8003785
100,67,16,84848489,8060574
100,67,16,84968071,7992116
100,67,16,84674487,7983122
100,67,16,84703982,7982424
100,67,16,84749678,7980293
100,67,16,85066162,7989408
100,67,16,85027941,7970114
100,67,16,85666527,8184117
100,67,16,85236574,7983287
100,67,16,85067617,8018601
100,67,16,85277936,8018140
100,67,16,84639535,8003966
100,67,16,84713251,7973268
100,67,16,84797636,7998172
100,67,16,84905386,7990637
100,67,16,85084405,8005730
100,67,16,84356392,8002601
100,68,16,86443319,8106863
100,68,16,86498032,8111193
100,68,16,87415382,8087809
100,68,16,86515024,8110488
100,68,16,86756562,8109032
100,68,16,86482164,8097826
100,68,16,87224991,8091707
100,68,16,86495240,8104303
100,68,16,86728901,8097357
100,68,16,86570599,8122804
100,68,16,87056104,8086775
100,68,16,86642056,8078591
100,68,16,86595746,8097491
100,68,16,87162928,8103820
100,68,16,86552584,8092613
100,68,16,86801445,8105706
100,68,16,86850235,8111349
100,68,16,87224735,8114389
100,68,16,86438089,8095106
100,68,16,87305089,8109398
100,69,16,88966972,8234593
100,69,16,88830690,8218790
100,69,16,89021313,8228099
100,69,16,88950163,8248191
100,69,16,88954707,8204653
100,69,16,88760144,8216394
100,69,16,88856529,8242357
100,69,16,89298813,8264552
100,69,16,89085581,8252108
100,69,16,88781819,8231593
100,69,16,88529700,8213158
100,69,16,89028362,8245437
100,69,16,88817988,8224103
100,69,16,89001430,8224510
100,69,16,89484742,8253109
100,69,16,88651993,8213708
100,69,16,89187232,8240247
100,69,16,89214668,8224678
100,69,16,88705099,8233149
100,69,16,89301959,8235089
100,70,16,91167529,8314683
100,70,16,91055312,8334090
100,70,16,91079078,8366777
100,70,16,91215984,8310527
100,70,16,91296062,8340655
100,70,16,90628733,8322299
100,70,16,91372774,8345814
100,70,16,91106655,8330666
100,70,16,91197531,8380638
100,70,16,91381686,8322168
100,70,16,90942318,8323653
100,70,16,91570115,8335729
100,70,16,91429164,8330081
100,70,16,91059681,8357303
100,70,16,91304182,8356021
100,70,16,90891864,8324419
100,70,16,91217394,8364100
100,70,16,91218181,8316529
100,70,16,90831198,8323883
100,70,16,91322012,8310253
100,71,16,93314007,8442255
100,71,16,93218653,8446213
100,71,16,93003653,8441681
100,71,16,93005171,8444886
100,71,16,92966128,8439176
100,71,16,93058491,8446005
100,71,16,93192187,8416782
100,71,16,93635247,8445220
100,71,16,93218978,8430292
100,71,16,93372600,8432639
100,71,16,93286405,8428927
100,71,16,93364128,8427631
100,71,16,93796111,8425931
100,71,16,93523552,8454987
100,71,16,93141707,8463396
100,71,16,93293491,8458898
100,71,16,93502026,8464127
100,71,16,93524653,8439432
100,71,16,92615275,8414141
100,71,16,92922760,8445083
100,72,16,95107072,8552143
100,72,16,94893485,8527312
100,72,16,95297330,8556342
100,72,16,95449040,8516981
100,72,16,94649648,8522130
100,72,16,95551698,8557493
100,72,16,95293554,8562566
100,72,16,95301359,8549243
100,72,16,95065844,8570139
100,72,16,95059982,8548165
100,72,16,95384474,8557382
100,72,16,94954302,8563986
100,72,16,95160457,8550633
100,72,16,95325950,8533162
100,72,16,95594935,8560308
100,72,16,95329217,8543568
100,72,16,95126797,8546573
100,72,16,95483398,8565138
100,72,16,94875049,8547869
100,72,16,95294069,8548497
100,73,16,97335640,8680155
100,73,16,97535423,8684218
100,73,16,97272492,8689445
100,73,16,97048269,8660033
100,73,16,97891218,8670181
100,73,16,97312505,8708283
100,73,16,97743568,8652874
100,73,16,97379983,8681389
100,73,16,97133756,8668096
100,73,16,97475825,8671305
100,73,16,97333487,8688766
100,73,16,97003756,8669836
100,73,16,97039284,8672285
100,73,16,97328203,8671294
100,73,16,97016273,8667331
100,73,16,97478904,8684505
100,73,16,97118561,8680839
100,73,16,97663132,8668067
100,73,16,97022319,8670103
100,73,16,97241309,8690714
100,74,16,99318747,8829277
100,74,16,99201467,8788519
100,74,16,99998423,8798561
100,74,16,99752578,8845565
100,74,16,99266618,8868624
100,74,16,99303259,8809491
100,74,16,99481606,8837583
100,74,16,99141183,8808326
100,74,16,99218771,8794215
100,74,16,99450341,8790961
100,74,16,99395334,8782229
100,74,16,99136808,8813182
100,74,16,99107865,8788107
100,74,16,99659528,8804875
100,74,16,99454393,8779296
100,74,16,99216081,8778960
100,74,16,99655615,8799865
100,74,16,99169956,8811736
100,74,16,99349051,8794614
100,74,16,99473255,8807556
100,75,16,101182685,8899514
100,75,16,101500450,8905432
100,75,16,101388207,8908659
100,75,16,101638726,8919299
100,75,16,101828914,8918608
100,75,16,102106768,8950455
100,75,16,101567454,8931737
100,75,16,101520323,8898849
100,75,16,101235447,8892304
100,75,16,101779926,8933398
100,75,16,101412542,8894263
100,75,16,101812016,8932392
100,75,16,101485879,8893794
100,75,16,101457621,8912431
100,75,16,101626250,8957045
100,75,16,101618242,8937504
100,75,16,101587064,8924600
100,75,16,101666433,8913861
100,75,16,101493468,8895780
100,75,16,102021787,8909870
100,76,16,104151822,9017306
100,76,16,103711503,9000581
100,76,16,103681192,9012599
100,76,16,103990537,9048144
100,76,16,104126536,9149939
100,76,16,103431364,9068454
100,76,16,103636091,9009024
100,76,16,104369274,9020544
100,76,16,105146478,9026228
100,76,16,103633359,9004604
100,76,16,103763228,9020099
100,76,16,104162233,8999540
100,76,16,103549544,9022261
100,76,16,103999479,9035323
100,76,16,103239449,8998120
100,76,16,104183037,9026696
100,76,16,103574809,9010881
100,76,16,103801386,9040090
100,76,16,103655305,9054859
100,76,16,103944005,9112810
100,77,16,105535606,9201266
100,77,16,105679564,9157906
100,77,16,105461540,9121750
100,77,16,105906386,9138031
100,77,16,105431794,9134881
100,77,16,105589235,9146525
100,77,16,105694360,9115299
100,77,16,105968749,9146450
100,77,16,105829985,9137460
100,77,16,105494153,9141645
100,77,16,106019362,9133377
100,77,16,105572040,9130621
100,77,16,105988313,9144697
100,77,16,105581204,9124946
100,77,16,105485824,9182003
100,77,16,105609749,9132357
100,77,16,105610640,9130857
100,77,16,105885376,9134508
100,77,16,105629073,9144201
100,77,16,105930590,9111404
100,78,16,108224034,9272406
100,78,16,107859823,9242686
100,78,16,108093604,9251437
100,78,16,108522538,9245851
100,78,16,107732826,9278730
100,78,16,108095549,9321190
100,78,16,107831621,9285989
100,78,16,108437167,9231453
100,78,16,107544209,9281731
100,78,16,108018370,9294938
100,78,16,108330914,9265752
100,78,16,108425912,9262287
100,78,16,108145590,9309804
100,78,16,108703443,9245121
100,78,16,108510561,9251510
100,78,16,107676178,9242950
100,78,16,108361003,9289101
100,78,16,107862765,9280929
100,78,16,108713196,9289360
100,78,16,108317585,9288348
100,79,16,111412685,9384534
100,79,16,110962258,9369005
100,79,16,110808182,9348455
100,79,16,110497703,9364919
100,79,16,111577409,9350465
100,79,16,111185890,9389640
100,79,16,111123956,9358490
100,79,16,110286260,9358427
100,79,16,110886949,9369667
100,79,16,110423971,9379271
100,79,16,110703451,9348095
100,79,16,111053735,9379344
100,79,16,110628432,9403733
100,79,16,110634185,9368718
100,79,16,110480594,9366894
100,79,16,110622216,9373578
100,79,16,110772137,9364772
100,79,16,111104183,9361569
100,79,16,110804728,9333636
100,79,16,110616877,9367764
100,80,16,113063646,9533375
100,80,16,112973594,9511061
100,80,16,112382756,9497210
100,80,16,112555895,9471864
100,80,16,112746063,9486074
100,80,16,112596703,9502206
100,80,16,112778370,9517841
100,80,16,112362369,9515048
100,80,16,112691128,9497609
100,80,16,112585349,9493704
100,80,16,113304345,9503573
100,80,16,112961998,9545415
100,80,16,112252660,9534264
100,80,16,112570567,9515666
100,80,16,112783253,9484513
100,80,16,113063873,9510457
100,80,16,112555377,9543288
100,80,16,112374263,9485530
100,80,16,112863206,9490011
100,80,16,112677029,9507426
100,81,16,114940930,9583120
100,81,16,114959374,9577215
100,81,16,115366931,9607985
100,81,16,115220128,9616170
100,81,16,114547303,9592831
100,81,16,115336841,9596151
100,81,16,114922401,9619260
100,81,16,114866626,9570441
100,81,16,114647656,9591548
100,81,16,115061860,9587829
100,81,16,115292337,9594771
100,81,16,114979216,9563711
100,81,16,114960874,9606958
100,81,16,115023121,9618689
100,81,16,114773133,9616017
100,81,16,115175512,9599704
100,81,16,114806948,9596387
100,81,16,115449772,9604122
100,81,16,114755618,9581784
100,81,16,115027160,9581645
100,82,16,116956385,9709453
100,82,16,117194389,9722891
100,82,16,117490658,9719828
100,82,16,117725994,9688490
100,82,16,117668208,9708874
100,82,16,117757810,9699372
100,82,16,117264639,9717184
100,82,16,117203370,9691214
100,82,16,117500128,9720145
100,82,16,117523401,9705216
100,82,16,117587054,9711079
100,82,16,117328842,9816859
100,82,16,117613604,9728135
100,82,16,116604157,9647730
100,82,16,117465638,9682238
100,82,16,117324830,9702414
100,82,16,116996462,9705255
100,82,16,117357167,9709459
100,82,16,117566814,9723131
100,82,16,117618664,9764905
100,83,16,119902391,9829033
100,83,16,119729849,9809154
100,83,16,120246355,9818620
100,83,16,120218978,9830858
100,83,16,119766804,9855184
100,83,16,119870241,9800759
100,83,16,119872307,9804801
100,83,16,119628585,9799766
100,83,16,119753187,9813595
100,83,16,120021558,9870546
100,83,16,120743392,9821045
100,83,16,120060561,9828719
100,83,16,120143580,9812308
100,83,16,120162048,9806379
100,83,16,120339692,9803438
100,83,16,119754983,9815013
100,83,16,120255567,9815539
100,83,16,119718917,9820308
100,83,16,120193533,9815312
100,83,16,119477116,9819146
100,84,16,121636667,9936853
100,84,16,122320658,9996070
100,84,16,121847860,9931354
100,84,16,122574562,9923101
100,84,16,122166135,9919559
100,84,16,121938591,9915344
100,84,16,121499224,9917664
100,84,16,121887853,9916510
100,84,16,121541561,9941990
100,84,16,121609657,9925480
100,84,16,121785266,9932359
100,84,16,121564877,9914789
100,84,16,121924657,9940185
100,84,16,121448696,9900834
100,84,16,121443961,9961882
100,84,16,121473812,9950246
100,84,16,121848404,9956780
100,84,16,121962988,9922682
100,84,16,121824785,9920417
100,84,16,122220142,9960415
100,85,16,124641839,10089624
100,85,16,124945841,10105880
100,85,16,124613274,10080809
100,85,16,124706986,10083793
100,85,16,124939499,10068328
100,85,16,125283961,10033784
100,85,16,124908348,10035101
100,85,16,124441600,10114065
100,85,16,124792792,10085450
100,85,16,124754727,10066269
100,85,16,124761952,10003574
100,85,16,124593946,10027629
100,85,16,125076501,10072725
100,85,16,124941049,10057861
100,85,16,125049129,10057877
100,85,16,125600819,10044060
100,85,16,125061505,10037708
100,85,16,124614847,10006730
100,85,16,124908639,10001363
100,85,16,124993385,10049322
100,86,16,126394522,10211543
100,86,16,126906234,10169071
100,86,16,126502816,10124864
100,86,16,126905832,10167294
100,86,16,126822315,10204731
100,86,16,126948247,10159234
100,86,16,126928511,10199921
100,86,16,127210351,10115977
100,86,16,126812165,10165266
100,86,16,126375401,10186864
100,86,16,126653202,10142278
100,86,16,127238039,10150344
100,86,16,127315503,10255783
100,86,16,126120991,10162035
100,86,16,126942725,10163897
100,86,16,126665286,10123006
100,86,16,126118773,10147352
100,86,16,127074134,10152325
100,86,16,126946433,10145885
100,86,16,127101250,10156132
100,87,16,129318935,10309681
100,87,16,129566747,10299507
100,87,16,128672008,10247325
100,87,16,128666726,10277624
100,87,16,129252061,10300846
100,87,16,128738530,10342215
100,87,16,128702657,10264075
100,87,16,129038259,10308351
100,87,16,129228343,10242317
100,87,16,129374724,10283680
100,87,16,132128301,10282532
100,87,16,129273073,10250801
100,87,16,129649076,10226948
100,87,16,129006646,10302796
100,87,16,129389328,10295455
100,87,16,129150991,10340501
100,87,16,129188152,10243727
100,87,16,129407925,10281385
100,87,16,128929493,10244951
100,87,16,128884624,10254397
100,88,16,131470459,10394711
100,88,16,131435362,10380027
100,88,16,131146165,10393837
100,88,16,131210464,10411319
100,88,16,131261316,10414234
100,88,16,131296189,10399561
100,88,16,131064210,10384350
100,88,16,131558388,10365398
100,88,16,131347878,10361826
100,88,16,131538549,10392111
100,88,16,131389319,10407332
100,88,16,131118034,10430634
100,88,16,131164455,10409749
100,88,16,131428354,10399413
100,88,16,131226841,10410200
100,88,16,131289099,10415647
100,88,16,130988431,10397981
100,88,16,131518000,10419239
100,88,16,131155188,10386393
100,88,16,131428917,10407055
100,89,16,134089617,10487530
100,89,16,134734253,10504122
100,89,16,134316866,10492988
100,89,16,133836017,10529340
100,89,16,134671734,10519689
100,89,16,134888535,10486186
100,89,16,134178687,10522249
100,89,16,134465296,10565872
100,89,16,134408196,10579748
100,89,16,133632442,10556123
100,89,16,134271222,10488220
100,89,16,133999892,10491453
100,89,16,134156134,10559209
100,89,16,133651140,10513888
100,89,16,135644032,10554314
100,89,16,133656986,10505238
100,89,16,133961310,10494070
100,89,16,133964002,10576545
100,89,16,134274444,10480509
100,89,16,134060344,10479075
100,90,16,136914792,10651411
100,90,16,136510250,10621879
100,90,16,136382495,10611632
100,90,16,136433459,10648469
100,90,16,136848547,10682026
100,90,16,136951571,10641861
100,90,16,136295675,10635362
100,90,16,136069975,10632277
100,90,16,136677946,10669727
100,90,16,136788564,10639286
100,90,16,136449031,10602671
100,90,16,136178258,10643954
100,90,16,136405710,10658976
100,90,16,136477693,10663230
100,90,16,136609038,10683060
100,90,16,136838389,10632575
100,90,16,136692078,10684696
100,90,16,136428073,10663704
100,90,16,136438504,10708854
100,90,16,137510255,10655475
100,91,16,139373426,10776708
100,91,16,139669508,10790472
100,91,16,138991575,10807453
100,91,16,139378475,10784498
100,91,16,139445835,10757743
100,91,16,138739885,10739386
100,91,16,139239711,10751686
100,91,16,139110362,10812457
100,91,16,138902828,10770611
100,91,16,139097861,10708294
100,91,16,138639598,10727928
100,91,16,139272713,10770732
100,91,16,139178290,10743792
100,91,16,139715547,10787006
100,91,16,139403743,10771649
100,91,16,138707797,10734603
100,91,16,138991671,10765791
100,91,16,139381727,10797009
100,91,16,139736788,10765030
100,91,16,139343538,10752082
100,92,16,141280942,10847829
100,92,16,141882684,10850312
100,92,16,141710434,10834573
100,92,16,141664277,10916453
100,92,16,141691003,10889480
100,92,16,140936684,10815459
100,92,16,142013898,10865022
100,92,16,141707394,10852245
100,92,16,141787116,10881637
100,92,16,141338162,10884302
100,92,16,141744164,10939240
100,92,16,141242883,10914130
100,92,16,141617555,10899310
100,92,16,141441363,10853328
100,92,16,141390949,10876835
100,92,16,141357874,10826386
100,92,16,141656245,10816274
100,92,16,141011066,10881494
100,92,16,141834748,10798242
100,92,16,141839095,10857011
100,93,16,144242807,11008489
100,93,16,145162338,11193650
100,93,16,144848073,11142650
100,93,16,144256202,10982585
100,93,16,144206912,10982908
100,93,16,144550945,10980672
100,93,16,144029508,11005583
100,93,16,144586294,10977309
100,93,16,144426690,10981536
100,93,16,144689195,10928991
100,93,16,144599886,11062236
100,93,16,144399909,10967998
100,93,16,144324077,11010685
100,93,16,143857013,11017862
100,93,16,144066553,10978984
100,93,16,144315740,10962790
100,93,16,144426510,10923106
100,93,16,144221312,10944284
100,93,16,144878295,11043997
100,93,16,144248564,11013355
100,94,16,147315030,11103296
100,94,16,147311648,11109030
100,94,16,147053636,11105379
100,94,16,147658382,11099807
100,94,16,146868326,11079558
100,94,16,147219454,11105325
100,94,16,147384536,11107619
100,94,16,147402464,11120793
100,94,16,146890018,11106699
100,94,16,147246882,11166905
100,94,16,147454885,11079877
100,94,16,147610150,11156217
100,94,16,147582668,11266181
100,94,16,147254107,11137307
100,94,16,147420659,11115638
100,94,16,147172485,11086824
100,94,16,147107750,11101143
100,94,16,147095546,11105377
100,94,16,147596511,11098061
100,94,16,147386981,11118195
100,95,16,149559791,11309564
100,95,16,149722007,11268205
100,95,16,149823830,11251567
100,95,16,149436837,11260461
100,95,16,149727729,11375186
100,95,16,149808041,11295024
100,95,16,149566709,11230147
100,95,16,149236791,11229038
100,95,16,149515572,11225704
100,95,16,149669011,11217192
100,95,16,149555707,11246391
100,95,16,149328091,11233202
100,95,16,149663794,11242032
100,95,16,149482108,11225090
100,95,16,149330164,11227681
100,95,16,149292293,11229540
100,95,16,149667188,11231088
100,95,16,149256741,11230768
100,95,16,149114914,11230661
100,95,16,149478742,11243890
100,96,16,152029629,11365528
100,96,16,152625340,11341321
100,96,16,151889664,11379865
100,96,16,151890642,11431433
100,96,16,151344787,11354666
100,96,16,151701309,11314327
100,96,16,152292482,11399803
100,96,16,151725585,11333819
100,96,16,151323191,11370477
100,96,16,152195849,11348635
100,96,16,151934476,11330075
100,96,16,152401957,11342774
100,96,16,151690986,11352507
100,96,16,152260193,11318094
100,96,16,152538469,11420554
100,96,16,152154565,11380522
100,96,16,152845276,11361239
100,96,16,152085573,11362203
100,96,16,152141790,11330221
100,96,16,151345182,11351583
100,97,16,155854389,11525874
100,97,16,155575836,11432287
100,97,16,155303013,11480263
100,97,16,156145402,11481445
100,97,16,155512771,11441556
100,97,16,155089982,11424567
100,97,16,155529861,11463777
100,97,16,155329281,11720630
100,97,16,155156718,11465898
100,97,16,155919144,11457893
100,97,16,155796079,11499918
100,97,16,155402458,11459386
100,97,16,155099086,11476334
100,97,16,154981134,11413988
100,97,16,155221974,11489581
100,97,16,154967286,11486128
100,97,16,155151223,11458026
100,97,16,155118662,11540887
100,97,16,155152953,11441129
100,97,16,155018726,11508775
100,98,16,157228959,11610921
100,98,16,157352003,11567097
100,98,16,157274868,11570577
100,98,16,158074181,11529974
100,98,16,157074154,11597443
100,98,16,157224204,11571127
100,98,16,157991668,11555975
100,98,16,158087433,11546645
100,98,16,157091972,11620485
100,98,16,158972129,11740796
100,98,16,157273861,11518602
100,98,16,156795933,11520520
100,98,16,157012329,11568575
100,98,16,158267639,11647765
100,98,16,157710894,11634207
100,98,16,157344560,11671836
100,98,16,157134871,11621713
100,98,16,157353297,11575931
100,98,16,157305372,11532317
100,98,16,156977349,11618594
100,99,16,160275963,11781066
100,99,16,161160003,11745698
100,99,16,160153530,11743718
100,99,16,160899719,11766208
100,99,16,160437045,11691314
100,99,16,159988438,11718735
100,99,16,160433288,11705497
100,99,16,160745639,11726644
100,99,16,160505659,11708045
100,99,16,160493031,11731635
100,99,16,160679792,11739287
100,99,16,160277203,11697018
100,99,16,160603476,11701326
100,99,16,159783383,11695314
100,99,16,160490605,11658060
100,99,16,161026950,11668834
100,99,16,160831029,11754321
100,99,16,161515679,11700755
100,99,16,160808714,11671233
100,99,16,160601830,11708554
100,100,16,163508536,11845738
100,100,16,162546407,11855640
100,100,16,162720730,11909188
100,100,16,164218471,11834686
100,100,16,162982564,11863246
100,100,16,162924746,11935408
100,100,16,162713723,11845433
100,100,16,163793840,11862785
100,100,16,163672646,11876199
100,100,16,162791744,11839132
100,100,16,163120113,11825586
100,100,16,163286669,11859272
100,100,16,163400904,11843547
100,100,16,162967052,11903240
100,100,16,162936752,11898623
100,100,16,163207545,11791508
100,100,16,165696963,11830862
100,100,16,163263154,11813422
100,100,16,162850574,11868068
100,100,16,163361665,11776042
100,100,0,99365569,1870326
