Pallet: "collective", Extrinsic: "execute", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,b,extrinsic_time,storage_root_time
100,561,35897,17026
100,581,35751,17058
100,581,35367,16996
100,581,35388,17263
100,581,36040,17092
100,581,35646,17110
100,581,35744,17403
100,581,36166,16902
100,581,35680,17324
100,581,36030,17051
100,581,35779,17235
100,581,35914,17373
100,581,35622,17119
100,581,35622,17059
100,581,35894,17445
100,581,39040,17449
100,581,36142,17281
100,581,35916,17676
100,581,35870,17303
100,581,36016,17085
100,581,36023,17519
100,601,35739,17301
100,601,35757,17315
100,601,35882,17113
100,601,35656,17165
100,601,35995,17328
100,601,35469,17203
100,601,35792,17299
100,601,36427,17371
100,601,36050,17520
100,601,35917,17364
100,601,35702,17508
100,601,35741,17049
100,601,36146,17349
100,601,35940,17179
100,601,36408,17410
100,601,36054,17357
100,601,35819,17243
100,601,35936,17203
100,601,35821,17101
100,601,35673,17390
100,621,35914,17299
100,621,35504,17454
100,621,35752,17041
100,621,35748,16953
100,621,35913,17121
100,621,35702,17440
100,621,35672,17464
100,621,35775,16980
100,621,35721,17494
100,621,36209,17092
100,621,36008,17318
100,621,35800,17000
100,621,35694,17227
100,621,35926,17305
100,621,35965,17400
100,621,35916,17291
100,621,35853,17117
100,621,35976,17454
100,621,35932,17128
100,621,35750,16941
100,641,36043,16991
100,641,36214,17007
100,641,36023,17862
100,641,36006,17167
100,641,36119,17084
100,641,35886,17288
100,641,35900,17593
100,641,36435,17160
100,641,36009,17211
100,641,35967,16965
100,641,35822,17669
100,641,36290,17309
100,641,36020,17050
100,641,39188,17367
100,641,35926,17134
100,641,35905,16856
100,641,36033,17065
100,641,35772,16960
100,641,36385,17331
100,641,36054,17100
100,661,35956,17063
100,661,36234,17297
100,661,36133,17102
100,661,36086,17014
100,661,36132,17184
100,661,35901,17030
100,661,36056,17439
100,661,36113,16988
100,661,36237,17195
100,661,35926,17394
100,661,35844,17068
100,661,36232,16923
100,661,36305,17130
100,661,36428,17230
100,661,36018,17546
100,661,35971,17237
100,661,36162,17090
100,661,36438,17323
100,661,35929,17010
100,661,36154,17096
100,681,36159,16786
100,681,36028,16938
100,681,35887,17151
100,681,36206,17091
100,681,36165,17014
100,681,36122,17289
100,681,36097,17063
100,681,36136,16838
100,681,35970,17325
100,681,35810,16960
100,681,35812,16878
100,681,35997,17152
100,681,36122,17168
100,681,36410,17142
100,681,36003,17368
100,681,36038,17012
100,681,36178,17216
100,681,36294,17450
100,681,35979,17084
100,681,36166,17468
100,701,36312,17565
100,701,36404,17522
100,701,36078,17070
100,701,36418,17555
100,701,36733,17546
100,701,36322,17167
100,701,35930,17308
100,701,36248,17035
100,701,36178,17051
100,701,36382,17121
100,701,36246,17003
100,701,36096,17238
100,701,39109,17368
100,701,36356,17415
100,701,36156,17015
100,701,36038,16945
100,701,36048,16897
100,701,36621,17370
100,701,36024,16978
100,701,36343,17310
100,721,36365,17204
100,721,36092,16833
100,721,36350,17249
100,721,36152,16954
100,721,35997,16931
100,721,36048,17282
100,721,36223,17093
100,721,36101,17260
100,721,35792,17069
100,721,36191,17593
100,721,35889,17274
100,721,36346,17611
100,721,36373,17350
100,721,35472,17202
100,721,35966,17097
100,721,36125,17068
100,721,36360,17105
100,721,36536,17456
100,721,36123,17329
100,721,36173,17041
100,741,36440,17152
100,741,36489,17409
100,741,36091,16956
100,741,36233,16937
100,741,35859,17246
100,741,35880,17188
100,741,35836,16984
100,741,35973,17319
100,741,36372,17100
100,741,35997,17279
100,741,35858,17054
100,741,36536,17369
100,741,36648,17515
100,741,36374,17078
100,741,36298,17157
100,741,36566,17186
100,741,36320,17177
100,741,36000,16940
100,741,35865,17038
100,741,35971,17057
100,761,36598,16880
100,761,36047,17511
100,761,36307,17282
100,761,36463,17333
100,761,36435,16953
100,761,36312,17271
100,761,36422,17233
100,761,36597,17247
100,761,36131,17250
100,761,36562,17415
100,761,35951,17313
100,761,64613,17572
100,761,36220,17415
100,761,36249,17499
100,761,36093,17367
100,761,36398,17179
100,761,36323,17181
100,761,36203,17302
100,761,36349,17508
100,761,36137,17221
100,781,36365,17390
100,781,36309,17318
100,781,36425,17314
100,781,36368,17566
100,781,36475,17375
100,781,36451,17864
100,781,36322,17034
100,781,36234,17242
100,781,36303,17093
100,781,36186,17330
100,781,36189,17329
100,781,36682,17523
100,781,36107,17414
100,781,36219,17259
100,781,36283,17543
100,781,36531,17469
100,781,36258,17297
100,781,36560,17414
100,781,36664,17450
100,781,36390,17351
100,801,36475,17189
100,801,36090,17380
100,801,36503,17195
100,801,36547,17040
100,801,36487,17347
100,801,36244,17115
100,801,36410,17372
100,801,36464,17300
100,801,36465,17333
100,801,36374,17023
100,801,39403,17779
100,801,36479,17329
100,801,36456,17102
100,801,36686,17470
100,801,36288,17146
100,801,36351,17200
100,801,36708,17285
100,801,36841,17115
100,801,36485,17099
100,801,36818,17283
100,821,36511,17276
100,821,36364,17104
100,821,36363,17448
100,821,36252,17086
100,821,36237,17386
100,821,36164,17337
100,821,36539,17429
100,821,36713,17279
100,821,36242,17366
100,821,36385,17415
100,821,36514,17367
100,821,36190,17357
100,821,36280,16824
100,821,36702,17013
100,821,36422,16959
100,821,36310,17247
100,821,36362,17179
100,821,36327,17299
100,821,36403,16926
100,821,36382,17258
100,841,36600,17260
100,841,36706,17156
100,841,36738,17268
100,841,36544,17230
100,841,36669,17347
100,841,36423,17344
100,841,36753,17316
100,841,36365,17277
100,841,36467,16890
100,841,36642,17168
100,841,36285,16993
100,841,36605,16980
100,841,36384,16849
100,841,36441,17323
100,841,36400,17131
100,841,36345,17306
100,841,36287,17101
100,841,36838,17581
100,841,36358,17025
100,841,36306,17039
100,861,36351,16938
100,861,36664,17288
100,861,36716,17435
100,861,36393,17342
100,861,36928,17178
100,861,36975,17471
100,861,36997,17507
100,861,36386,17131
100,861,36588,17020
100,861,37218,17086
100,861,36661,16882
100,861,36322,17383
100,861,36803,17272
100,861,36684,17145
100,861,36707,17118
100,861,36696,17436
100,861,36976,17519
100,861,36728,16959
100,861,36446,17212
100,861,36743,17109
100,881,36358,17182
100,881,36493,17277
100,881,36125,17317
100,881,36284,17292
100,881,36786,17330
100,881,36350,17498
100,881,36235,17274
100,881,36126,17240
100,881,36480,17074
100,881,36645,17362
100,881,36494,17211
100,881,36398,16976
100,881,36188,17144
100,881,36455,17310
100,881,36657,17101
100,881,36855,17397
100,881,36613,17380
100,881,36380,17006
100,881,36328,17291
100,881,36544,17470
100,901,36626,16997
100,901,36498,17125
100,901,36521,17027
100,901,36446,16981
100,901,36451,17271
100,901,36398,17460
100,901,36673,17499
100,901,36509,16961
100,901,36588,20006
100,901,36712,17392
100,901,36933,16970
100,901,36661,17417
100,901,36697,17146
100,901,36417,17170
100,901,36369,16972
100,901,36583,16926
100,901,36741,17212
100,901,36823,17602
100,901,36576,17492
100,901,36721,16953
100,921,36665,17339
100,921,36553,17176
100,921,36638,16957
100,921,36732,17225
100,921,36661,16928
100,921,37245,16956
100,921,36679,16986
100,921,36682,17242
100,921,36675,17185
100,921,36743,16982
100,921,36708,17414
100,921,36911,17558
100,921,36654,17243
100,921,36673,17094
100,921,37111,17469
100,921,36779,17543
100,921,36443,17108
100,921,36406,17015
100,921,37103,17541
100,921,36703,17273
100,941,36836,17409
100,941,36437,16873
100,941,37024,17539
100,941,36771,17178
100,941,37104,17465
100,941,37106,17140
100,941,37024,17287
100,941,36471,17207
100,941,37015,17332
100,941,36426,17552
100,941,37156,17228
100,941,36744,17384
100,941,36690,17164
100,941,36708,17277
100,941,36527,17144
100,941,36477,17095
100,941,36692,17333
100,941,36835,17125
100,941,36772,17160
100,941,36850,16852
100,961,36729,17158
100,961,36473,17090
100,961,36459,17424
100,961,36516,17024
100,961,36374,17000
100,961,36751,17156
100,961,36667,17197
100,961,40096,17215
100,961,36749,16968
100,961,36464,17094
100,961,36809,17019
100,961,36673,17010
100,961,36761,16968
100,961,36657,17160
100,961,36544,17292
100,961,36657,17055
100,961,36511,17262
100,961,36816,17252
100,961,36573,17189
100,961,36594,16958
100,981,36572,17307
100,981,36762,17338
100,981,36734,17172
100,981,36997,17023
100,981,36768,17323
100,981,36726,17368
100,981,37015,17460
100,981,36847,17229
100,981,37160,16950
100,981,36841,17029
100,981,36576,17320
100,981,36642,17186
100,981,36952,16941
100,981,37167,17255
100,981,36844,17413
100,981,36760,16964
100,981,36960,17268
100,981,36717,17428
100,981,36646,17034
100,981,36779,17057
100,1001,36965,16841
100,1001,36745,17198
100,1001,36892,17451
100,1001,36938,17061
100,1001,37078,17271
100,1001,36886,17269
100,1001,37229,17952
100,1001,36858,17381
100,1001,36652,17451
100,1001,37151,17315
100,1001,36496,17058
100,1001,37088,17516
100,1001,37105,17159
100,1001,36922,17201
100,1001,36741,16928
100,1001,36937,16964
100,1001,36830,17678
100,1001,37077,17365
100,1001,37139,17219
100,1001,36850,17295
100,1021,36954,16863
100,1021,37025,16999
100,1021,36743,17172
100,1021,37026,17172
100,1021,37178,17240
100,1021,37098,17229
100,1021,37379,17389
100,1021,37301,17268
100,1021,36991,17209
100,1021,37143,17397
100,1021,36872,17182
100,1021,36975,17089
100,1021,36950,17742
100,1021,36824,17392
100,1021,37189,17600
100,1021,37058,17185
100,1021,37337,17394
100,1021,36897,17310
100,1021,37006,17789
100,1021,36894,17036

Median Slopes Analysis
========

Model:
Time ~=    22.89
    + m    0.117
    + b    0.002
              µs

Min Squares Analysis
========

Data points distribution:
    m     b   mean µs  sigma µs       %
    1  1024     26.13     0.097    0.3%
    2  1024     25.91     0.076    0.2%
    3  1024     25.88     0.069    0.2%
    4  1024     26.04     0.063    0.2%
    5  1024      26.4     0.054    0.2%
    6  1024     26.31     0.068    0.2%
    7  1024     26.24     0.081    0.3%
    8  1024      26.5     0.073    0.2%
    9  1024     26.32     0.055    0.2%
   10  1024     26.63     0.068    0.2%
   11  1024     26.61     0.081    0.3%
   12  1024     26.71     0.075    0.2%
   13  1024     27.11      0.07    0.2%
   14  1024      27.1     0.034    0.1%
   15  1024     27.33      0.04    0.1%
   16  1024      27.3     0.092    0.3%
   17  1024     27.46     0.098    0.3%
   18  1024     27.51     0.058    0.2%
   19  1024     27.52      0.07    0.2%
   20  1024     27.56     0.066    0.2%
   21  1024      27.8     0.081    0.2%
   22  1024     27.93     0.082    0.2%
   23  1024     27.82     0.056    0.2%
   24  1024     28.13     0.094    0.3%
   25  1024     28.18     0.061    0.2%
   26  1024      28.4     0.081    0.2%
   27  1024     28.28     0.069    0.2%
   28  1024      28.4      0.04    0.1%
   29  1024     28.71      0.05    0.1%
   30  1024     28.55     0.088    0.3%
   31  1024     29.06     0.052    0.1%
   32  1024     29.37     0.092    0.3%
   33  1024     30.03     0.097    0.3%
   34  1024     30.09     0.081    0.2%
   35  1024     30.04     0.117    0.3%
   36  1024     30.28      0.09    0.2%
   37  1024     30.49     0.089    0.2%
   38  1024     30.59     0.039    0.1%
   39  1024     30.52     0.119    0.3%
   40  1024     30.79     0.045    0.1%
   41  1024     30.92     0.065    0.2%
   42  1024     30.65     0.056    0.1%
   43  1024      30.8      0.07    0.2%
   44  1024     31.08     0.111    0.3%
   45  1024     31.35     0.081    0.2%
   46  1024     31.26     0.048    0.1%
   47  1024     31.41     0.092    0.2%
   48  1024     31.17     0.048    0.1%
   49  1024     31.53      0.07    0.2%
   50  1024     31.65     0.071    0.2%
   51  1024     31.79      0.14    0.4%
   52  1024      31.9     0.065    0.2%
   53  1024     31.82     0.072    0.2%
   54  1024     32.18     0.062    0.1%
   55  1024     31.91      0.05    0.1%
   56  1024     32.36     0.119    0.3%
   57  1024     32.49      0.06    0.1%
   58  1024     32.54     0.058    0.1%
   59  1024      32.7     0.077    0.2%
   60  1024     32.61     0.065    0.1%
   61  1024     32.76     0.056    0.1%
   62  1024     33.11     0.132    0.3%
   63  1024     33.09     0.096    0.2%
   64  1024     33.34     0.125    0.3%
   65  1024      33.3      0.13    0.3%
   66  1024     33.21     0.049    0.1%
   67  1024     33.59      0.09    0.2%
   68  1024     33.49     0.035    0.1%
   69  1024     33.87     0.076    0.2%
   70  1024     33.65      0.07    0.2%
   71  1024     34.18     0.064    0.1%
   72  1024     34.09     0.074    0.2%
   73  1024      34.2     0.101    0.2%
   74  1024      34.4     0.074    0.2%
   75  1024     34.27     0.076    0.2%
   76  1024     34.46     0.067    0.1%
   77  1024      34.5     0.077    0.2%
   78  1024     34.77     0.048    0.1%
   79  1024     34.79     0.067    0.1%
   80  1024     34.97     0.106    0.3%
   81  1024     34.96     0.079    0.2%
   82  1024     35.17      0.06    0.1%
   83  1024     35.45     0.076    0.2%
   84  1024     35.27     0.101    0.2%
   85  1024     35.45      0.09    0.2%
   86  1024     35.78     0.076    0.2%
   87  1024     35.87     0.075    0.2%
   88  1024     35.74     0.041    0.1%
   89  1024     35.95     0.079    0.2%
   90  1024     36.03     0.065    0.1%
   91  1024     36.15     0.072    0.1%
   92  1024     36.45       0.1    0.2%
   93  1024     36.33     0.088    0.2%
   94  1024     36.32     0.083    0.2%
   95  1024     36.67     0.072    0.1%
   96  1024     36.59     0.054    0.1%
   97  1024     36.49     0.089    0.2%
   98  1024        37     0.092    0.2%
   99  1024      37.1     0.068    0.1%
  100     1     33.99     0.082    0.2%
  100    21     34.28     0.069    0.2%
  100    41     34.43       0.1    0.2%
  100    61     34.36     0.061    0.1%
  100    81     34.52      0.11    0.3%
  100   101     34.61     0.059    0.1%
  100   121      34.6     0.085    0.2%
  100   141     34.79     0.099    0.2%
  100   161      34.7     0.095    0.2%
  100   181     34.72     0.071    0.2%
  100   201      34.8     0.053    0.1%
  100   221     34.89     0.054    0.1%
  100   241     34.85     0.134    0.3%
  100   261     35.15     0.137    0.3%
  100   281     35.08     0.038    0.1%
  100   301      35.1     0.059    0.1%
  100   321     35.09     0.056    0.1%
  100   341     35.13     0.073    0.2%
  100   361     35.08     0.082    0.2%
  100   381     35.38      0.07    0.1%
  100   401     35.47     0.072    0.2%
  100   421     35.41     0.104    0.2%
  100   441      35.5     0.058    0.1%
  100   461     35.53     0.051    0.1%
  100   481     35.42      0.09    0.2%
  100   501     35.53     0.077    0.2%
  100   521     35.65     0.054    0.1%
  100   541     35.71     0.049    0.1%
  100   561     35.74     0.086    0.2%
  100   581     35.85      0.11    0.3%
  100   601     35.86     0.081    0.2%
  100   621     35.83     0.073    0.2%
  100   641     36.02     0.048    0.1%
  100   661      36.1     0.071    0.1%
  100   681     36.08     0.061    0.1%
  100   701     36.26      0.09    0.2%
  100   721     36.15     0.079    0.2%
  100   741     36.16     0.163    0.4%
  100   761     36.32     0.077    0.2%
  100   781     36.34     0.059    0.1%
  100   801     36.47     0.033    0.0%
  100   821     36.35     0.041    0.1%
  100   841     36.48     0.096    0.2%
  100   861     36.69     0.054    0.1%
  100   881     36.42      0.07    0.1%
  100   901     36.59     0.066    0.1%
  100   921     36.69     0.026    0.0%
  100   941     36.79     0.093    0.2%
  100   961     36.63     0.072    0.1%
  100   981      36.8     0.065    0.1%
  100  1001     36.94     0.076    0.2%
  100  1021     37.02     0.059    0.1%
  100  1024     37.14     0.068    0.1%

Quality and confidence:
param     error
m             0
b             0

Model:
Time ~=    22.62
    + m    0.115
    + b    0.003
              µs

