Pallet: "claims", Extrinsic: "keccak256", Lowest values: [], Highest values: [], Steps: [50], Repeat: 50
i,extrinsic_time,storage_root_time
5200,5690000,9000
5200,5421000,9000
5200,5027000,7000
5200,5345000,9000
5200,4238000,6000
5200,5722000,7000
5200,4935000,7000
5200,5368000,7000
5200,5866000,7000
5200,5230000,6000
5200,5187000,7000
5200,5063000,8000
5200,5322000,9000
5200,5434000,7000
5200,4581000,7000
5200,5387000,7000
5200,5822000,8000
5200,5459000,7000
5200,5897000,7000
5200,5834000,7000
5200,4931000,6000
5200,5932000,7000
5200,5690000,7000
5200,4991000,9000
5200,5322000,7000
5200,4952000,7000
5200,5365000,7000
5200,5090000,7000
5200,5046000,7000
5200,5714000,7000
5200,4906000,7000
5200,5361000,7000
5200,5510000,8000
5200,5053000,7000
5200,5637000,9000
5200,5072000,7000
5200,5745000,7000
5200,5049000,6000
5200,4132000,7000
5200,5347000,7000
5200,5055000,9000
5200,5059000,10000
5200,5202000,10000
5200,5202000,11000
5200,5045000,8000
5200,5237000,7000
5400,5530000,8000
5400,6201000,7000
5400,5054000,6000
5400,5578000,8000
5400,5240000,8000
5400,4343000,6000
5400,5880000,7000
5400,5366000,7000
5400,4923000,7000
5400,5102000,7000
5400,4394000,6000
5400,5544000,9000
5400,5024000,9000
5400,5493000,7000
5400,5243000,6000
5400,4293000,6000
5400,5813000,6000
5400,5273000,7000
5400,5147000,9000
5400,5232000,8000
5400,5307000,11000
5400,5336000,12000
5400,5364000,10000
5400,4735000,8000
5400,4965000,7000
5400,5273000,7000
5400,4894000,21000
5400,5004000,7000
5400,5143000,7000
5400,5272000,12000
5400,5301000,11000
5400,5356000,9000
5400,4495000,5000
5400,5015000,7000
5400,5963000,6000
5400,5269000,6000
5400,5844000,8000
5400,5046000,6000
5400,4882000,10000
5400,5285000,10000
5400,5258000,10000
5400,5263000,9000
5400,5486000,8000
5400,5249000,7000
5400,5263000,8000
5400,5266000,7000
5400,5464000,7000
5400,5049000,6000
5400,4911000,8000
5400,5277000,7000
5600,5888000,7000
5600,5484000,7000
5600,5434000,7000
5600,4904000,7000
5600,5814000,9000
5600,5269000,7000
5600,4548000,6000
5600,5148000,7000
5600,4850000,8000
5600,4745000,6000
5600,4452000,7000
5600,4580000,6000
5600,5289000,8000
5600,5274000,7000
5600,5417000,10000
5600,5651000,10000
5600,5449000,10000
5600,5450000,11000
5600,5464000,217000
5600,5466000,10000
