Pallet: "democracy", Extrinsic: "second", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
   26     35.41     0.149    0.4%
   28     36.06     0.091    0.2%
   30     36.37     0.095    0.2%
   32     36.94      0.15    0.4%
   34     37.36     0.121    0.3%
   36     37.65     0.159    0.4%
   38     38.33     0.268    0.6%
   40     38.62     0.194    0.5%
   42     38.56     0.133    0.3%
   44     39.02     0.169    0.4%
   46     39.96     0.101    0.2%
   48     39.54     0.123    0.3%
   50     39.97     0.158    0.3%
   52     40.12     0.151    0.3%
   54      41.2     0.109    0.2%
   56     41.54     0.072    0.1%
   58     41.54     0.089    0.2%
   60     41.99     0.109    0.2%
   62     42.77     0.092    0.2%
   64     42.26     0.147    0.3%
   66     42.39      0.13    0.3%
   68     42.95     0.152    0.3%
   70     43.52     0.262    0.6%
   72      43.7     0.106    0.2%
   74     43.72     0.105    0.2%
   76     43.95     0.175    0.3%
   78     44.48     0.144    0.3%
   80     45.28     0.281    0.6%
   82     45.54     0.124    0.2%
   84     45.74     0.125    0.2%
   86     46.25     0.097    0.2%
   88     46.13     0.143    0.3%
   90     46.58      0.24    0.5%
   92     47.08     0.114    0.2%
   94     47.43     0.186    0.3%
   96     46.97     0.081    0.1%
   98     47.29     0.128    0.2%
  100     47.83      0.08    0.1%

Quality and confidence:
param     error
s         0.001

Model:
Time ~=    30.25
    + s    0.187
              µs

