Pallet: "collective", Extrinsic: "vote_disapproved", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
1000,65,16384,1190687,144898
1000,65,16384,1203882,156706
1000,65,16384,1221804,151980
1000,65,16384,1179648,143017
1000,65,16384,1189503,150745
1000,65,16384,1179155,143673
1000,65,16384,1179355,175610
1000,65,16384,1178121,145297
1000,65,16384,1186350,150781
1000,69,16384,1190610,198480
1000,69,16384,1185640,200632
1000,69,16384,1162079,200624
1000,69,16384,1168833,197894
1000,69,16384,1195393,204753
1000,69,16384,1207748,197632
1000,69,16384,1206871,205437
1000,69,16384,1163628,204230
1000,69,16384,1192333,218707
1000,69,16384,1222840,206248
1000,69,16384,1235671,205505
1000,69,16384,1350399,225914
1000,69,16384,1217774,210240
1000,69,16384,1186853,209203
1000,69,16384,1198153,212151
1000,69,16384,1206740,209096
1000,69,16384,1199863,211153
1000,69,16384,1227344,210489
1000,69,16384,1201018,198637
1000,69,16384,1202955,205410
1000,73,16384,1187617,145323
1000,73,16384,1187341,150297
1000,73,16384,1201012,146248
1000,73,16384,1254607,156031
1000,73,16384,1206945,144904
1000,73,16384,1206067,150553
1000,73,16384,1197785,154788
1000,73,16384,1195025,145280
1000,73,16384,1301482,149852
1000,73,16384,1202138,186368
1000,73,16384,1180220,153112
1000,73,16384,1255340,167698
1000,73,16384,1190299,148842
1000,73,16384,1322959,156968
1000,73,16384,1227661,145608
1000,73,16384,1265356,152091
1000,73,16384,1166994,149367
1000,73,16384,1184014,146431
1000,73,16384,1274296,174124
1000,73,16384,1211263,149055
1000,77,16384,1242444,151428
1000,77,16384,1270527,151690
1000,77,16384,1232999,145244
1000,77,16384,1191952,148574
1000,77,16384,1228480,148627
1000,77,16384,1202865,159760
1000,77,16384,1251674,160354
1000,77,16384,1206918,150141
1000,77,16384,1186725,149923
1000,77,16384,1222194,153746
1000,77,16384,1188231,172831
1000,77,16384,1222300,150523
1000,77,16384,1235783,173745
1000,77,16384,1175431,161426
1000,77,16384,1248539,212605
1000,77,16384,1212205,153344
1000,77,16384,1313156,156560
1000,77,16384,1194730,148561
1000,77,16384,1296987,187917
1000,77,16384,1322242,155511
1000,81,16384,1210083,227373
1000,81,16384,1234436,226878
1000,81,16384,1290376,249421
1000,81,16384,1204689,217675
1000,81,16384,1187509,215712
1000,81,16384,1174861,214456
1000,81,16384,1244101,221625
