Pallet: "utility", Extrinsic: "as_multi_create", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
52,10000,70481,27682
52,10000,70078,27545
52,10000,70247,27659
52,10000,70306,27737
52,10000,69959,27608
52,10000,70775,27748
52,10000,70337,27777
52,10000,70594,27786
52,10000,70575,27918
52,10000,69769,27444
52,10000,70076,27813
52,10000,70125,27695
52,10000,70248,27663
52,10000,70202,27961
52,10000,70742,27770
52,10000,70487,27763
52,10000,69924,27476
52,10000,70400,28043
52,10000,70098,27969
53,10000,70338,29523
53,10000,69968,27780
53,10000,70582,27413
53,10000,69847,27696
53,10000,70470,28054
53,10000,70297,27405
53,10000,70425,27624
53,10000,71324,28131
53,10000,70094,27528
53,10000,69761,28068
53,10000,69771,27701
53,10000,70391,27894
53,10000,70102,27578
53,10000,70241,27959
53,10000,70237,27750
53,10000,70269,28109
53,10000,69601,27580
53,10000,69947,27788
53,10000,70513,27869
53,10000,70071,27826
54,10000,70436,27859
54,10000,70712,27280
54,10000,70682,27718
54,10000,70966,27866
54,10000,69833,27746
54,10000,71181,27752
54,10000,70037,27675
54,10000,70165,27461
54,10000,69987,27907
54,10000,70104,27666
54,10000,70238,28182
54,10000,70168,27497
54,10000,70859,27593
54,10000,71507,27585
54,10000,70655,27882
54,10000,70748,27661
54,10000,70815,27816
54,10000,70639,27778
54,10000,70148,27542
54,10000,71097,27942
55,10000,70583,27649
55,10000,70783,27651
55,10000,69798,27310
55,10000,70453,27443
55,10000,69954,27923
55,10000,70902,27787
55,10000,70490,27475
55,10000,70352,27701
55,10000,70084,27542
55,10000,70698,27914
55,10000,70403,27600
55,10000,69714,27703
55,10000,70324,27652
55,10000,71188,27808
55,10000,70514,27716
55,10000,70475,27807
55,10000,69993,27704
55,10000,70549,27651
55,10000,69984,27812
55,10000,70748,27505
56,10000,70729,27480
56,10000,70708,27671
56,10000,70328,28087
56,10000,71238,27745
56,10000,71176,27376
56,10000,70662,27836
56,10000,70378,27622
56,10000,71842,27718
56,10000,70314,27785
56,10000,70639,28151
56,10000,71388,27740
56,10000,70517,27597
56,10000,70268,27897
56,10000,70784,27981
56,10000,70901,27534
56,10000,70613,27798
56,10000,70499,27954
56,10000,70669,28084
56,10000,70378,27913
56,10000,70876,27966
57,10000,71177,27882
57,10000,70586,27615
57,10000,70280,27857
57,10000,70242,27764
57,10000,71145,27737
57,10000,70654,28147
57,10000,70281,27814
57,10000,70455,27878
57,10000,70610,27661
57,10000,70574,27731
57,10000,71013,27694
57,10000,70547,27638
57,10000,70022,27825
57,10000,70346,27741
57,10000,70687,27915
57,10000,70516,27824
57,10000,70343,27665
57,10000,70446,28127
57,10000,70003,27571
57,10000,70384,27833
58,10000,70594,27967
58,10000,70259,27741
58,10000,70770,27842
58,10000,70453,27875
58,10000,70748,27917
58,10000,69944,27542
58,10000,70363,27540
58,10000,71378,27909
58,10000,70393,27815
58,10000,70381,27824
58,10000,70441,27897
58,10000,70582,27967
58,10000,70498,27634
58,10000,70107,27520
58,10000,70755,28012
58,10000,70503,27702
58,10000,71117,27702
58,10000,72061,28313
58,10000,71318,27728
58,10000,70501,27688
59,10000,71304,27845
59,10000,70862,27973
59,10000,71320,28313
59,10000,71605,28813
59,10000,70854,27871
59,10000,70837,28280
59,10000,71453,28004
59,10000,71585,28358
59,10000,71094,28702
59,10000,70821,28404
59,10000,71463,28418
59,10000,70824,29142
59,10000,70946,28330
59,10000,71144,28752
59,10000,70945,28384
59,10000,70891,28516
59,10000,71226,28604
59,10000,70669,28299
59,10000,71390,28989
59,10000,71184,28096
