Pallet: "staking", Extrinsic: "reap_stash", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
72,249597,214579
72,251200,214967
72,248016,214482
72,249400,215200
72,246907,214121
72,251630,214792
72,249829,214723
72,248688,214345
72,247974,213805
72,249659,215421
72,248651,216142
72,247825,214840
72,248264,215156
72,248570,214392
72,248403,215239
73,250685,217166
73,255048,217232
73,252311,217738
73,250835,216948
73,252447,216101
73,251915,217217
73,251573,217579
73,248970,217747
73,251142,216180
73,251714,216527
73,249883,217225
73,250615,217030
73,253097,215752
73,251026,216422
73,250920,217239
73,251516,217309
73,251760,216787
73,250613,216640
73,250047,216634
73,250964,216840
74,254110,218032
74,253428,218462
74,253795,218808
74,256685,218792
74,253251,219009
74,252636,219116
74,281356,219166
74,253916,220801
74,254781,218612
74,254760,219440
74,252512,222533
74,253039,217783
74,253502,218439
74,253597,218577
74,254364,220090
74,252364,218932
74,254207,219878
74,252763,219389
74,253856,218219
74,252595,218343
75,254423,220735
75,258776,220840
75,255013,221849
75,255442,220886
75,256359,221650
75,256027,222034
75,256559,220869
75,255350,221601
75,256827,222809
75,257079,221161
75,257593,221702
75,256092,220405
75,255934,221385
75,256120,224490
75,256583,220469
75,256350,220200
75,256772,221301
75,255209,220829
75,257145,220505
75,286922,220904
76,258676,222192
76,258821,222165
76,258229,221617
76,259392,221623
76,257429,222054
76,258062,222439
76,261942,228330
76,257926,222004
76,258465,221060
76,257029,221914
76,259453,221738
76,257326,222350
76,259343,222791
76,260033,221916
76,257092,223820
76,257865,222933
76,256953,222337
76,258209,223187
76,256838,222213
76,258876,224564
77,259560,227194
77,260921,224106
77,260311,228662
77,259603,226600
77,258977,224757
77,261434,227842
77,260722,225513
77,260141,227734
77,259906,223774
77,259533,225852
77,260299,224933
77,261092,224936
77,259000,224699
77,259349,224724
77,260671,227893
77,260612,224515
77,261110,225056
77,259787,225189
77,261258,225161
77,261161,224653
78,262992,227147
78,262284,232848
78,264772,228303
78,261215,226433
78,263079,226647
78,263783,229854
78,263068,226782
78,263117,226827
78,263814,232733
78,262789,231002
78,263550,226562
78,263036,225776
78,263573,227499
78,263553,227607
78,262748,226022
78,263031,228859
78,263002,227299
78,263053,227149
78,263062,227817
78,263073,226441
79,264821,228319
79,266989,229064
79,263893,233215
79,264723,227552
79,264847,227817
79,265895,229306
79,265599,228635
79,264236,228595
79,265389,229515
79,266732,229979
79,264297,228561
79,265069,229839
79,264400,229379
79,263813,229721
79,264553,233801
79,265163,228867
79,268466,229874
79,265980,227589
79,264850,229544
79,263920,228278
80,267975,231555
80,266500,230168
80,267891,231265
80,267992,230705
80,267612,229963
80,268387,230156
80,268872,231580
80,266915,230005
80,269838,230568
80,268788,230410
80,266608,230880
80,267367,230714
80,267527,230638
80,267632,234134
80,268569,229849
80,267122,230073
80,268518,231074
80,268644,231555
80,267303,230833
80,269386,230092
81,274703,233493
81,268540,233570
81,271350,231980
81,270803,231607
81,269594,233200
81,269996,232411
81,269393,232213
81,269809,232321
81,270695,231286
81,269312,231987
81,270289,235989
81,269157,231074
81,269870,233703
81,269356,232750
81,270603,232177
81,269066,231916
81,269822,231881
81,301482,231415
81,267667,232257
81,268445,233238
82,271674,234378
82,272428,233961
82,272352,232994
82,274558,233036
82,271545,233518
82,270717,234175
82,272251,234480
82,275716,233259
82,271570,234339
82,272849,233705
82,271875,233662
82,272852,233107
82,271305,234292
82,273926,232322
82,272456,233686
