Pallet: "elections", Extrinsic: "phragmen", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,v,e,extrinsic_time,storage_root_time
100,500,5,25674785,458229
100,500,5,25740554,457997
100,500,5,25799942,458415
100,500,5,25902988,457289
100,500,5,25696656,461287
100,500,5,25733554,456412
100,500,5,25692040,457750
100,500,5,25677424,456769
100,500,5,25810049,457667
100,500,5,25763287,458834
100,500,5,25660552,458292
100,500,5,25639490,457974
100,500,5,25771001,456248
100,500,6,33925472,460020
100,500,6,33606637,461406
100,500,6,33653885,462105
100,500,6,33901479,460352
100,500,6,33860920,462894
100,500,6,33725264,459060
100,500,6,33673652,461834
100,500,6,33858001,460587
100,500,6,33918515,462552
100,500,6,33806476,463502
100,500,6,34158457,461023
100,500,6,33983880,460132
100,500,6,33648808,460799
100,500,6,33607672,461864
100,500,6,33784235,461059
100,500,6,33897041,460068
100,500,6,33768279,459312
100,500,6,33891433,460804
100,500,6,33878517,461605
100,500,6,33660946,463076
100,500,7,44577343,462906
100,500,7,44900573,465766
100,500,7,44726587,461487
100,500,7,44754013,464352
100,500,7,44647616,469728
100,500,7,44608080,465601
100,500,7,44517024,462487
100,500,7,44499183,462767
100,500,7,44699352,464730
100,500,7,44508883,466763
100,500,7,44780051,464770
100,500,7,44674817,464003
100,500,7,45091986,464949
100,500,7,44801826,464936
100,500,7,44970536,462332
100,500,7,44542743,464669
100,500,7,44526593,463341
100,500,7,44615359,464149
100,500,7,44551566,463320
100,500,7,44966143,461778
100,500,8,48030433,465979
100,500,8,47933635,467744
100,500,8,47967096,464846
100,500,8,48288096,464778
100,500,8,48036640,466572
100,500,8,48279014,466868
100,500,8,48586113,465601
100,500,8,48035835,464862
100,500,8,48006739,466046
100,500,8,48410785,465001
100,500,8,47928327,465251
100,500,8,48005548,464805
100,500,8,48391694,466570
100,500,8,48124677,465538
100,500,8,47998972,468955
100,500,8,48072870,466451
100,500,8,48164017,467096
100,500,8,48062412,464514
100,500,8,47940980,464928
100,500,8,48186764,465514
100,500,9,56056331,462401
100,500,9,55408370,462499
100,500,9,55502878,461400
100,500,9,56086415,463561
100,500,9,55477029,463263
100,500,9,55899194,461509
100,500,9,55471640,461012
100,500,9,55550375,462072
100,500,9,55964457,463232
100,500,9,55564615,461939
100,500,9,55479675,464051
100,500,9,55448325,461906
100,500,9,56018290,463615
100,500,9,55814429,460532
100,500,9,56096154,463136
100,500,9,56095738,462210
100,500,9,56075101,462627
100,500,9,55958544,462857
100,500,9,55400438,462524
100,500,9,55651155,460625
100,500,10,60716357,457707
100,500,10,60728292,461646
100,500,10,60153191,461003
100,500,10,60368970,459158
100,500,10,60728127,463186
100,500,10,60592443,461848
100,500,10,60253932,460045
100,500,10,60208204,458818
100,500,10,60344445,458314
100,500,10,60320167,462838
100,500,10,60807691,459126
100,500,10,60291708,457852
100,500,10,60143816,458219
100,500,10,60170106,459702
100,500,10,60369407,458506
100,500,10,60452695,459233
100,500,10,60552813,456143
100,500,10,60882499,456970
100,500,10,60797392,459777
100,500,10,60734598,459651
100,500,11,69874746,464664
100,500,11,69992155,468112
100,500,11,69376481,463676
100,500,11,69196700,465064
100,500,11,69840763,464876
100,500,11,69423067,464713
100,500,11,69294632,464034
100,500,11,69098088,466006
100,500,11,69376745,466275
100,500,11,70052671,464646
100,500,11,69245545,465356
100,500,11,69257373,463637
100,500,11,69321654,465980
100,500,11,69165864,465271
100,500,11,69247398,464455
100,500,11,70150116,465877
100,500,11,69355849,464748
100,500,11,69266786,465638
100,500,11,70218922,463406
100,500,11,69354721,464494
100,500,12,76587856,466562
100,500,12,76352089,466412
100,500,12,76533157,468195
100,500,12,76338215,470859
100,500,12,76537972,467994
100,500,12,76906929,466995
100,500,12,76295553,465961
100,500,12,76288669,466311
100,500,12,76177139,468816
100,500,12,76212120,465237
100,500,12,76358996,467406
100,500,12,76209460,467817
100,500,12,76256213,467358
100,500,12,76221586,467737
100,500,12,76970015,468508
100,500,12,76762227,468237
100,500,12,76364742,469778
100,500,12,76457296,468010
100,500,12,76355327,468200
100,500,12,76426190,466561
100,500,13,79836190,464549
100,500,13,79850911,465012
100,500,13,79690655,466619
100,500,13,79728892,464960
100,500,13,79668638,464602
100,500,13,79669072,463275
100,500,13,79936749,464454
100,500,13,79658083,467872
100,500,13,79636548,462088
100,500,13,79571436,464205
100,500,13,79887246,466728
100,500,13,79638926,463987
100,500,13,79614421,463858
100,500,13,79788931,462763
100,500,13,79791334,464928
100,500,13,79941081,468690
100,500,13,79781124,464225
100,500,13,80567533,490370
100,500,13,79655161,462133
100,500,13,80480703,463572
100,500,14,86750798,460667
100,500,14,86680853,463617
100,500,14,87572059,461692
100,500,14,87893086,466213
100,500,14,87653870,462733
100,500,14,86861755,462012
100,500,14,87202944,460370
100,500,14,87816304,492146
100,500,14,87659055,462479
100,500,14,86789111,461330
100,500,14,86620586,463357
100,500,14,87796813,461696
100,500,14,86840865,463701
100,500,14,87734896,464305
100,500,14,86793765,465754
100,500,14,87401583,460030
100,500,14,87289049,463696
100,500,14,86750284,462219
100,500,14,86772303,464273
100,500,14,86693700,465110
100,500,15,93012986,453803
100,500,15,93268919,456094
100,500,15,92563264,452034
100,500,15,92702943,453059
100,500,15,92967088,451498
100,500,15,92579014,451167
100,500,15,93424610,453404
100,500,15,92519106,449345
100,500,15,93608474,449553
100,500,15,92691831,451007
100,500,15,93158059,450531
100,500,15,92454238,451639
100,500,15,92994735,451187
100,500,15,92532589,451814
100,500,15,92499637,451671
100,500,15,93549273,452117
100,500,15,92420074,453357
100,500,15,92571229,450449
100,500,15,92457227,453935
100,500,15,93304170,451836
100,500,16,99727017,465877
100,500,16,99623826,466260
100,500,16,99662653,467673
100,500,16,99817250,465811
100,500,16,100002655,471751
100,500,16,99685240,465936
100,500,16,99705575,467325
100,500,16,101152156,466025
100,500,16,99649291,467939
100,500,16,100910950,463787
100,500,16,99691681,470023
100,500,16,100686343,462726
100,500,16,99879172,464930
100,500,16,99651787,465978
100,500,16,99826853,465548
100,500,16,100817548,464856
100,500,16,100493581,462915
100,500,16,100852100,464583
100,500,16,99780477,464867
100,500,16,99571623,463681

Median Slopes Analysis
========

Model:
Time ~=        0
    + c    425.4
    + v    195.4
    + e     6307
              µs

Min Squares Analysis
========

Data points distribution:
    c     v     e   mean µs  sigma µs       %
    1   500    16      7699     21.93    0.2%
    2   500    16      9117     19.13    0.2%
    3   500    16     10690     20.89    0.1%
    4   500    16     12380     26.02    0.2%
    5   500    16     14710     22.86    0.1%
    6   500    16     16930     26.62    0.1%
    7   500    16     19630     27.43    0.1%
    8   500    16     22830     18.58    0.0%
    9   500    16     26560      16.5    0.0%
   10   500    16     30360     29.45    0.0%
   11   500    16     34410     20.89    0.0%
   12   500    16     38840     31.75    0.0%
   13   500    16     43650     39.82    0.0%
   14   500    16     48670      28.2    0.0%
   15   500    16     54240     44.81    0.0%
   16   500    16     60170     23.39    0.0%
   17   500    16     62230     36.61    0.0%
   18   500    16     64300     22.92    0.0%
   19   500    16     66630     31.42    0.0%
   20   500    16     70020      57.2    0.0%
   21   500    16     70540     47.04    0.0%
   22   500    16     72770     20.66    0.0%
   23   500    16     74060     33.93    0.0%
   24   500    16     77620     43.75    0.0%
   25   500    16     76490     30.97    0.0%
   26   500    16     79420     37.41    0.0%
   27   500    16     79260     46.48    0.0%
   28   500    16     82610     42.65    0.0%
   29   500    16     82850     40.41    0.0%
   30   500    16     84820     32.81    0.0%
   31   500    16     84780     45.12    0.0%
   32   500    16     88270     29.39    0.0%
   33   500    16     86390     30.52    0.0%
   34   500    16     89380     48.83    0.0%
   35   500    16     87540     28.74    0.0%
   36   500    16     90480     100.5    0.1%
   37   500    16     90170     87.41    0.0%
   38   500    16     91190      30.4    0.0%
   39   500    16     89560     73.15    0.0%
   40   500    16     92430     69.65    0.0%
   41   500    16     91600     131.4    0.1%
   42   500    16     92970     74.96    0.0%
   43   500    16     92650     48.94    0.0%
   44   500    16     93020     42.92    0.0%
   45   500    16     93450     38.93    0.0%
   46   500    16     93390     88.43    0.0%
   47   500    16     93700     85.67    0.0%
   48   500    16     95840     50.18    0.0%
   49   500    16     94240     67.33    0.0%
   50   500    16     94720     111.6    0.1%
   51   500    16     94530     67.69    0.0%
   52   500    16     95260     59.23    0.0%
   53   500    16     95940     115.1    0.1%
   54   500    16     96580     69.24    0.0%
   55   500    16     97010     151.5    0.1%
   56   500    16     97710     165.2    0.1%
   57   500    16     97480     88.39    0.0%
   58   500    16     97720     168.5    0.1%
   59   500    16     98030     67.69    0.0%
   60   500    16     97360      18.6    0.0%
   61   500    16     98950     172.6    0.1%
   62   500    16     98740     47.59    0.0%
   63   500    16     99120     108.5    0.1%
   64   500    16     98660      44.9    0.0%
   65   500    16     98620     199.3    0.2%
   66   500    16     99110     83.15    0.0%
   67   500    16     99340     47.73    0.0%
   68   500    16    100000     56.51    0.0%
   69   500    16     99860     122.4    0.1%
   70   500    16    100400     242.1    0.2%
   71   500    16    100000     199.8    0.1%
   72   500    16    100000     74.87    0.0%
   73   500    16     99890     69.73    0.0%
   74   500    16    100200     63.12    0.0%
   75   500    16    100200     175.5    0.1%
   76   500    16    101000     112.4    0.1%
   77   500    16     99360     79.42    0.0%
   78   500    16     99560     182.1    0.1%
   79   500    16    101100       131    0.1%
   80   500    16    100800     289.3    0.2%
   81   500    16     99860     45.91    0.0%
   82   500    16    100900     160.2    0.1%
   83   500    16    100800     107.6    0.1%
   84   500    16    101900     118.9    0.1%
   85   500    16     99420     249.2    0.2%
   86   500    16    100600     81.85    0.0%
   87   500    16    100800     63.31    0.0%
   88   500    16    101800     323.7    0.3%
   89   500    16    101300     78.99    0.0%
   90   500    16    102200     53.91    0.0%
   91   500    16    101000     250.6    0.2%
   92   500    16    101000     362.4    0.3%
   93   500    16    101700     124.2    0.1%
   94   500    16    100800     141.4    0.1%
   95   500    16    101600     247.7    0.2%
   96   500    16    100900     415.1    0.4%
   97   500    16    101200     86.93    0.0%
   98   500    16    100600       148    0.1%
   99   500    16    102000     45.79    0.0%
  100     1    16      2895      4.03    0.1%
  100    10    16      4817     3.585    0.0%
  100    19    16      6805     5.207    0.0%
  100    28    16      8818     9.571    0.1%
  100    37    16     10590     14.86    0.1%
  100    46    16     12460     8.633    0.0%
  100    55    16     14210     15.41    0.1%
  100    64    16     16120     14.91    0.0%
  100    73    16     17870     31.52    0.1%
  100    82    16     19560     48.05    0.2%
  100    91    16     21400     33.73    0.1%
  100   100    16     23050     38.67    0.1%
  100   109    16     24970     77.78    0.3%
  100   118    16     26630     78.63    0.2%
  100   127    16     28470     113.1    0.3%
  100   136    16     30270     83.37    0.2%
  100   145    16     32170     116.5    0.3%
  100   154    16     33940     108.7    0.3%
  100   163    16     35860     103.2    0.2%
  100   172    16     37710       133    0.3%
  100   181    16     39510     132.1    0.3%
  100   190    16     41070     63.68    0.1%
  100   199    16     42420      91.9    0.2%
  100   208    16     44430     109.7    0.2%
  100   217    16     46250     137.1    0.2%
  100   226    16     48090     118.7    0.2%
  100   235    16     49760     103.8    0.2%
  100   244    16     51400       161    0.3%
  100   253    16     53160       170    0.3%
  100   262    16     54810     212.3    0.3%
  100   271    16     56890     107.8    0.1%
  100   280    16     58180     164.3    0.2%
  100   289    16     60110     173.1    0.2%
  100   298    16     61520     175.8    0.2%
  100   307    16     64240     199.9    0.3%
  100   316    16     65950     182.1    0.2%
  100   325    16     67480       134    0.1%
  100   334    16     68850     203.1    0.2%
  100   343    16     70760       243    0.3%
  100   352    16     72280     193.2    0.2%
  100   361    16     73780     33.23    0.0%
  100   370    16     76230     140.6    0.1%
  100   379    16     77780     33.54    0.0%
  100   388    16     79680     118.8    0.1%
  100   397    16     80510     101.3    0.1%
  100   406    16     83140     140.7    0.1%
  100   415    16     85020     243.3    0.2%
  100   424    16     86760     254.9    0.2%
  100   433    16     87750     190.9    0.2%
  100   442    16     89780     202.3    0.2%
  100   451    16     91200     204.2    0.2%
  100   460    16     92980     272.6    0.2%
  100   469    16     95270     140.4    0.1%
  100   478    16     96470     360.4    0.3%
  100   487    16     97750     284.7    0.2%
  100   496    16     99100     141.7    0.1%
  100   500     1      9598     16.38    0.1%
  100   500     2     13950     14.71    0.1%
  100   500     3     16730     26.55    0.1%
  100   500     4     23440     27.07    0.1%
  100   500     5     25730     44.24    0.1%
  100   500     6     33810     71.96    0.2%
  100   500     7     44660     72.63    0.1%
  100   500     8     48070      61.2    0.1%
  100   500     9     55740     201.2    0.3%
  100   500    10     60470     154.8    0.2%
  100   500    11     69380     159.2    0.2%
  100   500    12     76370     71.24    0.0%
  100   500    13     79740     68.74    0.0%
  100   500    14     87110     329.4    0.3%
  100   500    15     92770       220    0.2%
  100   500    16     99830     141.8    0.1%

Quality and confidence:
param     error
c         11.43
v         2.564
e         127.3

Model:
Time ~=        0
    + c    624.1
    + v    226.9
    + e     7474
              µs

