Pallet: "collective", Extrinsic: "close_approved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
667,100,1024,254374,50243
667,100,1024,252936,49606
667,100,1024,254022,49681
667,100,1024,255031,50241
667,100,1024,252559,49422
667,100,1024,253863,52301
667,100,1024,254993,50117
667,100,1024,257384,50167
667,100,1024,254715,49273
667,100,1024,254966,49456
667,100,1024,253884,49626
667,100,1024,253552,49968
667,100,1024,254231,50132
667,100,1024,254616,49193
667,100,1024,254439,50021
686,100,1024,258753,50118
686,100,1024,258792,50573
686,100,1024,258353,50420
686,100,1024,258586,49517
686,100,1024,258321,49432
686,100,1024,257610,50044
686,100,1024,257711,49416
686,100,1024,258336,49820
686,100,1024,257828,49852
686,100,1024,257480,49751
686,100,1024,257557,49703
686,100,1024,260482,49942
686,100,1024,257332,49362
686,100,1024,258226,49252
686,100,1024,259262,50452
686,100,1024,258408,49754
686,100,1024,258422,49549
686,100,1024,257703,49156
686,100,1024,257613,49451
686,100,1024,258632,49844
705,100,1024,263095,50178
705,100,1024,262763,50220
705,100,1024,262101,49925
705,100,1024,262006,49585
705,100,1024,261779,49304
705,100,1024,279214,63331
705,100,1024,262249,49904
705,100,1024,262933,50660
705,100,1024,262306,50129
705,100,1024,261892,50205
705,100,1024,262538,50111
705,100,1024,262016,50018
705,100,1024,261290,49413
705,100,1024,261755,49043
705,100,1024,267081,54382
705,100,1024,262503,49396
705,100,1024,261192,52266
705,100,1024,264896,50566
705,100,1024,261122,49865
705,100,1024,263090,50110
724,100,1024,266088,48919
724,100,1024,266336,49930
724,100,1024,265630,49921
724,100,1024,266023,49976
724,100,1024,266727,49949
724,100,1024,266544,50287
724,100,1024,265928,50477
724,100,1024,267042,50094
724,100,1024,265185,50184
724,100,1024,266456,49907
724,100,1024,266904,50346
724,100,1024,267608,50019
724,100,1024,266961,50355
724,100,1024,266099,50217
724,100,1024,265837,50310
724,100,1024,266410,50361
724,100,1024,266214,53251
724,100,1024,266446,49527
724,100,1024,265800,50318
724,100,1024,266672,50197
743,100,1024,269446,49968
743,100,1024,269129,49983
743,100,1024,269669,50079
743,100,1024,269268,49922
743,100,1024,269856,50362
743,100,1024,272980,49402
743,100,1024,269014,50388
743,100,1024,269465,49520
743,100,1024,269241,49990
743,100,1024,268885,49666
743,100,1024,269002,49426
743,100,1024,268817,49531
743,100,1024,268611,49322
743,100,1024,269902,52694
743,100,1024,268804,49383
743,100,1024,269475,49551
743,100,1024,269420,49619
743,100,1024,270038,49468
743,100,1024,269317,50015
743,100,1024,268846,49340
762,100,1024,273547,49894
762,100,1024,273773,49132
762,100,1024,273275,49290
762,100,1024,273352,49719
762,100,1024,273214,49857
762,100,1024,274852,50561
762,100,1024,273116,49829
762,100,1024,273558,50379
762,100,1024,272972,49812
762,100,1024,272556,50287
762,100,1024,273721,50402
762,100,1024,273152,50219
762,100,1024,304306,50655
762,100,1024,273978,49680
762,100,1024,273354,50085
762,100,1024,273800,49579
762,100,1024,274118,50013
762,100,1024,276274,49888
762,100,1024,273406,49803
762,100,1024,274600,50517
781,100,1024,278365,52791
781,100,1024,278585,50312
781,100,1024,278411,50164
781,100,1024,310465,50227
781,100,1024,277373,49607
781,100,1024,278276,49957
781,100,1024,277939,49961
781,100,1024,278851,49540
781,100,1024,278041,50204
781,100,1024,277585,49857
781,100,1024,276771,49987
781,100,1024,277910,50833
781,100,1024,277441,50458
781,100,1024,278905,50480
781,100,1024,282404,50389
781,100,1024,277992,50456
781,100,1024,276967,49744
781,100,1024,278008,49757
781,100,1024,278660,49764
781,100,1024,278115,49326
800,100,1024,281356,50146
800,100,1024,282307,50333
800,100,1024,282528,49654
800,100,1024,282329,50037
800,100,1024,284235,50155
800,100,1024,283243,50484
800,100,1024,281054,49804
800,100,1024,281157,53608
800,100,1024,281303,50213
800,100,1024,281807,50082
800,100,1024,281196,50032
800,100,1024,281404,49614
800,100,1024,281449,49473
800,100,1024,285253,49988
800,100,1024,283589,49997
800,100,1024,283487,49948
800,100,1024,281439,50011
800,100,1024,281730,50135
800,100,1024,282382,50185
800,100,1024,281020,49616
819,100,1024,283935,49733
819,100,1024,284030,49898
819,100,1024,286822,49840
819,100,1024,284808,49494
819,100,1024,283825,49583
819,100,1024,285945,49490
819,100,1024,284054,49735
819,100,1024,284985,50000
819,100,1024,285420,50864
819,100,1024,285254,50630
819,100,1024,281622,49760
819,100,1024,284470,50163
819,100,1024,284258,50048
819,100,1024,284912,49987
819,100,1024,284456,49859
819,100,1024,283904,49706
819,100,1024,283446,49708
819,100,1024,285138,49878
819,100,1024,283469,49787
819,100,1024,285765,50323
838,100,1024,291474,50781
838,100,1024,290807,50419
838,100,1024,289446,49798
838,100,1024,291018,49453
838,100,1024,290085,49823
838,100,1024,289549,49535
838,100,1024,290536,50332
838,100,1024,291110,50143
838,100,1024,290246,50735
838,100,1024,290412,49868
838,100,1024,290466,50240
838,100,1024,292271,50520
838,100,1024,290049,49656
838,100,1024,290510,50019
838,100,1024,290902,50288
838,100,1024,290644,50152
838,100,1024,289607,50430
838,100,1024,291064,50178
838,100,1024,290530,50520
838,100,1024,291453,50458
857,100,1024,292397,50920
857,100,1024,292234,50408
857,100,1024,292203,50137
857,100,1024,293595,50482
857,100,1024,291706,49843
857,100,1024,291145,50056
857,100,1024,349461,50517
857,100,1024,292918,49787
857,100,1024,293767,50042
857,100,1024,294424,51408
857,100,1024,293405,50609
857,100,1024,322681,50622
857,100,1024,292264,49689
857,100,1024,293191,50033
857,100,1024,291789,50394
857,100,1024,292725,49707
857,100,1024,305765,50842
857,100,1024,294944,50007
857,100,1024,293732,49975
857,100,1024,292489,50362
876,100,1024,297257,50017
876,100,1024,296897,50708
876,100,1024,293011,50297
876,100,1024,300549,50380
876,100,1024,297379,49875
876,100,1024,297574,50262
876,100,1024,299354,50358
876,100,1024,296521,50328
876,100,1024,297600,50108
876,100,1024,297443,50100
876,100,1024,296485,50149
876,100,1024,297262,50306
876,100,1024,296789,49454
876,100,1024,297755,49765
876,100,1024,296874,49556
876,100,1024,296694,49823
876,100,1024,296417,49509
876,100,1024,297067,49728
876,100,1024,296660,49439
876,100,1024,294043,49529
895,100,1024,301736,50311
895,100,1024,302801,50452
895,100,1024,300712,50035
895,100,1024,301350,49836
895,100,1024,301603,50929
895,100,1024,301220,50218
895,100,1024,301620,50845
895,100,1024,302658,50251
895,100,1024,303814,50288
895,100,1024,302372,50206
895,100,1024,300141,49753
895,100,1024,302964,50611
895,100,1024,300607,50149
895,100,1024,301161,50174
895,100,1024,301645,50411
895,100,1024,301420,50438
895,100,1024,301123,50550
895,100,1024,301498,49902
