Pallet: "multisig", Extrinsic: "approve_as_multi_complete", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
47,10000,135522,35146
47,10000,135965,35136
47,10000,135672,34890
47,10000,135116,34998
47,10000,135128,35233
47,10000,134142,35296
47,10000,135454,35262
48,10000,135696,35197
48,10000,136195,35488
48,10000,135047,35270
48,10000,136002,35447
48,10000,135879,35446
48,10000,136706,35430
48,10000,135662,66682
48,10000,136395,35418
48,10000,136504,34988
48,10000,136285,34957
48,10000,135609,34995
48,10000,135583,34794
48,10000,136441,35287
48,10000,138725,35600
48,10000,135858,35302
48,10000,136507,35359
48,10000,136238,35255
48,10000,135879,35248
48,10000,136199,35183
48,10000,136370,35379
49,10000,136615,34748
49,10000,136587,34979
49,10000,135963,35283
49,10000,136581,35256
49,10000,136361,34982
49,10000,136296,35549
49,10000,136381,35598
49,10000,135893,35180
49,10000,136541,35309
49,10000,136044,35342
49,10000,136264,35257
49,10000,136375,35600
49,10000,135938,35136
49,10000,136060,35206
49,10000,135808,35073
49,10000,137231,36078
49,10000,135908,35293
49,10000,136028,35200
49,10000,135995,35051
49,10000,136139,35605
50,10000,134966,34939
50,10000,136278,35246
50,10000,136033,35200
50,10000,136637,35199
50,10000,136633,35240
50,10000,135170,35337
50,10000,137114,35417
50,10000,136032,35088
50,10000,137174,35628
50,10000,136494,35207
50,10000,137055,35245
50,10000,136125,35033
50,10000,134410,35441
50,10000,137220,35187
50,10000,136877,35176
50,10000,137065,35631
50,10000,135467,35413
50,10000,136632,34729
50,10000,136951,35032
50,10000,135503,35452
51,10000,138713,35806
51,10000,137368,35502
51,10000,135019,35306
51,10000,136569,35141
51,10000,136885,35495
51,10000,136813,35348
51,10000,136976,35082
51,10000,136774,35355
51,10000,136591,35440
51,10000,137092,35362
51,10000,137062,35440
51,10000,136907,38494
51,10000,136874,35297
51,10000,136316,34973
51,10000,136834,35485
51,10000,137271,35834
51,10000,136369,35200
51,10000,136531,35053
