Pallet: "timestamp", Extrinsic: "set", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
t,extrinsic_time,storage_root_time
86,8618,11339
86,8456,11642
86,8549,11392
86,8512,11415
86,8499,11445
86,8512,11462
86,8563,11322
86,8546,11474
86,8483,11370
86,8507,11336
86,8546,11434
86,8545,11353
86,8330,11290
87,8423,11307
87,8543,11494
87,8487,11402
87,8488,11502
87,8836,11601
87,8606,11383
87,8527,11395
87,8622,11341
87,8590,11395
87,8644,11512
87,8471,11422
87,8583,11305
87,8553,11313
87,8496,11426
87,8519,11262
87,8544,11216
87,8538,11178
87,8446,11195
87,8588,11313
87,8487,11459
88,8706,11332
88,8762,11330
88,8623,11368
88,8577,11416
88,8603,11358
88,8598,11336
88,8574,11372
88,8505,11288
88,8518,11181
88,8492,11252
88,8445,11321
88,8657,11374
88,8585,11312
88,8415,11508
88,8546,11350
88,8471,11372
88,8573,11416
88,8431,11514
88,8533,11448
88,8563,11426
89,8514,11280
89,8558,11396
89,8664,11520
89,8620,11299
89,8473,11377
89,8529,11365
89,8476,11388
89,8515,11224
89,8482,11402
89,8572,11543
89,8551,11358
89,9027,11621
89,8567,11405
89,8501,11487
89,8472,11379
89,8511,11372
89,8672,11357
89,8617,11446
89,8657,11639
89,8668,11439
90,8568,11462
90,8564,11456
90,8479,11364
90,8540,11468
90,8484,11477
90,8614,11301
90,8530,11421
90,8601,11431
90,8551,11557
90,8591,11365
90,8561,11298
90,8558,11491
90,8724,11414
90,8661,11380
90,8534,11331
90,8492,11417
90,8628,11346
90,8441,11482
90,8474,11428
90,8411,11395
91,8614,11309
91,8512,11324
91,8423,11390
91,8586,11267
91,8596,11473
91,8711,11358
91,8609,11319
91,8686,11511
91,8513,11412
91,8648,11415
91,8537,11483
91,8483,11555
91,8561,11233
91,8479,11477
91,8544,11377
91,8455,11368
91,8607,11423
91,8454,11469
91,8537,11491
91,8547,11460
92,8557,11573
92,8595,11380
92,8591,11546
92,8440,11441
92,8608,11326
92,8560,11516
92,8541,11369
92,8567,11358
92,8502,11327
92,8501,11484
92,8536,11392
92,8573,11275
92,8467,11412
92,8557,11433
92,8616,11380
92,8646,11437
92,8626,11394
92,8623,11512
92,8548,11496
92,8586,11381
93,8545,11569
93,8606,11321
93,8599,11331
93,8622,11450
93,8695,11362
93,8597,11355
93,8470,11533
93,8569,11350
93,8517,11480
93,8618,11486
93,8556,11845
93,8396,11466
93,8485,11492
93,8607,11518
93,8597,11326
93,8480,11502
93,8655,11412
93,8544,11400
93,8554,11377
93,8580,11439
94,8650,11416
94,8522,11341
94,8486,11465
94,8620,11360
94,8578,11461
94,8636,11446
94,8519,11532
94,8587,11440
94,8619,11535
94,8524,11609
94,8700,11566
94,8554,11484
94,8490,11378
94,8485,11379
94,8542,11368
94,8419,11349
94,8467,11542
94,8540,11542
94,8600,11347
94,8469,11364
95,8624,11429
95,8563,11279
95,8567,11592
95,8715,11237
95,8410,11413
95,8615,11555
95,8650,11561
95,8515,11412
95,8535,11466
95,8588,11449
95,8541,11441
95,8432,11421
95,8637,11386
95,8476,11410
95,8551,11409
95,8570,11415
95,8550,11373
95,8650,11365
95,8583,11470
95,8629,11276
96,8534,11494
96,8472,11511
96,8529,11671
96,8521,11440
96,8571,11489
96,8464,11456
96,8516,11419
96,8619,11436
96,8489,11401
96,8618,11382
96,8562,11396
96,8554,11378
96,8594,11494
96,8635,11376
96,8581,11221
96,8600,11432
96,8667,11390
96,8562,11364
96,8546,11414
96,8549,11404
97,8640,11516
97,8572,11348
97,8445,11460
97,8515,11391
97,8621,11292
97,8507,11456
97,8494,11423
97,8532,11415
97,8574,11172
97,8524,11370
97,8465,11485
97,8611,11444
97,8570,11526
97,8395,11693
97,8537,11562
97,8385,11323
97,8507,11350
97,8537,11256
97,8470,11371
97,8524,11319
98,8704,11416
98,8440,11286
98,8385,11340
98,8570,11497
98,8439,11269
98,8490,11395
98,8480,11344
98,8514,11468
98,8619,11544
98,8417,11460
98,8589,11396
98,8526,11489
98,8576,11395
98,8578,11517
98,8422,11597
98,8518,11457
98,8651,11312
98,8464,11405
98,8525,11389
98,8523,11303
99,8455,11586
99,8508,11457
99,8538,11408
99,8586,11489
99,8515,11517
99,8558,11482
99,8594,11305
99,8622,11367
99,8480,13674
99,8774,11482
99,8706,11323
99,8495,11417
99,8546,11280
99,8522,11348
99,8514,11217
99,8378,11156
99,8441,11345
99,8505,11271
99,8450,11583
99,8464,11420
100,8477,11367
100,8493,11412
100,8454,11419
100,8451,11388
100,8630,11425
100,8536,11439
100,8556,11374
100,8438,11531
100,8683,11376
100,8492,11266
100,8602,11497
100,8414,11380
100,8617,11442
100,8544,11366
100,8645,11362
100,8593,11253
100,8584,11383
100,8565,11337
100,8644,11301
100,8639,11513

Median Slopes Analysis
========

Model:
Time ~=    8.554
    + t        0
              µs

Min Squares Analysis
========

Data points distribution:
    t   mean µs  sigma µs       %
    1     8.714     0.099    1.1%
    2     8.649     0.046    0.5%
    3     8.567      0.04    0.4%
    4      8.55      0.04    0.4%
    5     8.546     0.041    0.4%
    6     8.617     0.044    0.5%
    7     8.565     0.031    0.3%
    8     8.554      0.03    0.3%
    9     8.569      0.02    0.2%
   10     8.564     0.022    0.2%
   11     8.584     0.042    0.4%
   12     8.539     0.035    0.4%
   13     8.541      0.03    0.3%
   14     8.557     0.041    0.4%
   15     8.548     0.022    0.2%
   16     8.538     0.026    0.3%
   17     8.546      0.03    0.3%
   18     8.558     0.037    0.4%
   19     8.545     0.026    0.3%
   20     8.523     0.022    0.2%
   21     8.573     0.032    0.3%
   22     8.557     0.035    0.4%
   23     8.599     0.011    0.1%
   24     8.585     0.021    0.2%
   25     8.564     0.026    0.3%
   26     8.555     0.048    0.5%
   27     8.597     0.032    0.3%
   28     8.568     0.012    0.1%
   29     8.543     0.035    0.4%
   30     8.497     0.035    0.4%
   31     8.517     0.035    0.4%
   32     8.546     0.029    0.3%
   33     8.514     0.023    0.2%
   34     8.509     0.033    0.3%
   35     8.553     0.022    0.2%
   36      8.47     0.038    0.4%
   37      8.51     0.039    0.4%
   38     8.523     0.034    0.3%
   39     8.545     0.031    0.3%
   40     8.585     0.019    0.2%
   41     8.533     0.024    0.2%
   42      8.52     0.028    0.3%
   43     8.501     0.027    0.3%
   44     8.482     0.032    0.3%
   45      8.52     0.031    0.3%
   46     8.496     0.028    0.3%
   47     8.532     0.026    0.3%
   48     8.509     0.035    0.4%
   49      8.47     0.031    0.3%
   50     8.476     0.028    0.3%
   51     8.545     0.023    0.2%
   52      8.53      0.03    0.3%
   53       8.5     0.028    0.3%
   54     8.511     0.028    0.3%
   55     8.487     0.035    0.4%
   56     8.495     0.031    0.3%
   57     8.505     0.025    0.2%
   58     8.464     0.035    0.4%
   59     8.547     0.029    0.3%
   60     8.538      0.02    0.2%
   61     8.537     0.034    0.3%
   62     8.541     0.028    0.3%
   63     8.556     0.032    0.3%
   64     8.538     0.038    0.4%
   65     8.533     0.014    0.1%
   66      8.54     0.049    0.5%
   67     8.543     0.024    0.2%
   68     8.535     0.027    0.3%
   69     8.543     0.036    0.4%
   70      8.54     0.036    0.4%
   71     8.562     0.027    0.3%
   72     8.523     0.027    0.3%
   73     8.534     0.019    0.2%
   74     8.484      0.03    0.3%
   75     8.517      0.03    0.3%
   76     8.531     0.041    0.4%
   77     8.552     0.038    0.4%
   78     8.563     0.025    0.2%
   79     8.517     0.017    0.1%
   80      8.53     0.029    0.3%
   81     8.556     0.031    0.3%
   82     8.557     0.026    0.3%
   83     8.555     0.028    0.3%
   84     8.507     0.038    0.4%
   85     8.535     0.035    0.4%
   86      8.52     0.019    0.2%
   87     8.537      0.03    0.3%
   88     8.557     0.028    0.3%
   89     8.555     0.037    0.4%
   90     8.548     0.025    0.2%
   91     8.554     0.031    0.3%
   92     8.567     0.017    0.1%
   93     8.574     0.022    0.2%
   94     8.545     0.032    0.3%
   95     8.575     0.026    0.3%
   96     8.558     0.019    0.2%
   97     8.524      0.02    0.2%
   98     8.518     0.033    0.3%
   99     8.518     0.022    0.2%
  100     8.558      0.04    0.4%

Quality and confidence:
param     error
t             0

Model:
Time ~=    8.558
    + t        0
              µs

