Pallet: "utility", Extrinsic: "as_multi_complete", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
s,z,extrinsic_time,storage_root_time
100,3000,212880,103792
100,3000,205810,88240
100,3000,216085,98997
100,3500,204866,85584
100,3500,213387,145428
100,3500,237756,97612
100,3500,217069,87608
100,3500,200024,85123
100,3500,200455,83429
100,3500,199884,84502
100,3500,210496,104985
100,3500,211965,87038
100,3500,202320,83066
100,3500,217948,86185
100,3500,201899,85234
100,3500,204299,91210
100,3500,200959,89034
100,3500,205820,86160
100,3500,202486,86619
100,3500,211963,84101
100,3500,279291,88527
100,3500,205092,100143
100,3500,199135,83212
100,4000,213503,85747
100,4000,207617,86360
100,4000,204188,88769
100,4000,228027,88986
100,4000,212216,88009
100,4000,243309,88107
100,4000,206004,87891
100,4000,198325,83420
100,4000,200483,83794
100,4000,211974,86517
100,4000,206807,85998
100,4000,228259,86730
100,4000,225713,88115
100,4000,228145,94021
100,4000,200596,86947
100,4000,199840,84720
100,4000,217908,83189
100,4000,199569,83913
100,4000,234437,83997
100,4000,201740,82691
100,4500,210598,86371
100,4500,232895,135189
100,4500,202797,86244
100,4500,234369,92030
100,4500,205662,84301
100,4500,230869,93528
100,4500,212853,86964
100,4500,212271,88665
100,4500,239066,87064
100,4500,206723,86977
100,4500,208561,86458
100,4500,211909,83360
100,4500,206396,86043
100,4500,221900,86325
100,4500,204989,90913
100,4500,207326,85856
100,4500,266983,88120
100,4500,175602,127971
100,4500,201944,83860
100,4500,207276,99202
100,5000,206916,86499
100,5000,204745,85553
100,5000,199429,82852
100,5000,213900,90541
100,5000,213163,88489
100,5000,216842,85892
100,5000,201680,85568
100,5000,263607,87167
100,5000,217731,84996
100,5000,209791,86601
100,5000,222543,85000
100,5000,213075,87247
100,5000,206306,89062
100,5000,205613,101569
100,5000,216789,87751
100,5000,205021,86637
100,5000,216900,85741
100,5000,210262,98741
100,5000,217182,90673
100,5000,231194,89054
100,5500,219541,135380
100,5500,218972,88947
100,5500,211532,85449
100,5500,210617,86407
100,5500,324153,104192
100,5500,225258,89944
100,5500,245683,103727
100,5500,237136,90926
100,5500,230516,88243
100,5500,218511,110589
100,5500,237939,91640
100,5500,233312,103843
100,5500,218685,106552
100,5500,213331,96304
100,5500,208766,88676
100,5500,213539,86921
100,5500,223437,89368
100,5500,215753,89547
100,5500,234371,91522
100,5500,232672,86473
100,6000,228500,98334
100,6000,222880,87522
100,6000,253275,90923
100,6000,221300,93001
100,6000,212785,87076
100,6000,282228,94543
100,6000,221573,90375
100,6000,222453,103134
100,6000,217829,87436
100,6000,212832,86040
100,6000,227181,100347
100,6000,214795,87474
100,6000,241338,88268
100,6000,307909,110047
100,6000,224594,91313
100,6000,238338,100936
100,6000,212699,87800
100,6000,210162,86816
100,6000,230493,90402
100,6000,211989,95546
100,6500,218295,90607
100,6500,222812,87721
100,6500,215575,87725
100,6500,242828,88164
100,6500,212786,86026
100,6500,220887,88513
100,6500,217410,86237
100,6500,224780,89367
100,6500,214644,86269
100,6500,215183,86232
100,6500,217125,89765
100,6500,245549,91716
100,6500,232990,90085
100,6500,223795,89986
100,6500,228617,89331
100,6500,222793,91516
100,6500,229966,101800
100,6500,219035,88099
100,6500,227964,90070
100,6500,228962,93451
100,7000,218790,91161
100,7000,233131,89939
100,7000,222547,88592
100,7000,229475,91603
100,7000,307614,93476
100,7000,299164,101145
100,7000,339848,93158
100,7000,228552,88860
100,7000,255626,91170
100,7000,221813,120318
100,7000,228946,90447
100,7000,219507,89617
100,7000,230980,90477
100,7000,225011,89450
100,7000,228465,91566
100,7000,224651,87804
100,7000,228198,90541
100,7000,500036,234539
100,7000,248166,91179
100,7000,221984,87803
100,7500,230413,96246
100,7500,219332,89827
100,7500,225552,90397
100,7500,228126,90065
100,7500,228827,89925
100,7500,232308,93144
100,7500,220895,88347
100,7500,224061,87188
100,7500,228059,98911
100,7500,236760,91437
100,7500,219579,87485
100,7500,239336,88951
100,7500,236099,90525
100,7500,223344,92205
100,7500,230335,100337
100,7500,272823,107659
100,7500,227483,90433
100,7500,225692,91693
100,7500,230961,93403
100,7500,225088,88030
100,8000,232366,90481
100,8000,225531,88930
100,8000,233248,120359
100,8000,225756,99384
100,8000,227681,91294
100,8000,231204,91479
100,8000,223317,88391
100,8000,218536,87349
100,8000,255028,88746
100,8000,218390,86706
100,8000,268539,89509
100,8000,227505,87759
100,8000,271328,94613
100,8000,240156,86837
100,8000,222808,88029
100,8000,220509,86295
100,8000,244783,99144
100,8000,223936,96808
100,8000,238691,90014
100,8000,232067,89803
100,8500,230658,89378
100,8500,246053,86580
100,8500,232469,97097
100,8500,227514,87103
100,8500,229869,90074
100,8500,221742,87273
100,8500,224786,89375
100,8500,248159,114226
100,8500,224963,86229
100,8500,242159,100147
100,8500,226450,91461
100,8500,260345,98881
100,8500,279716,108466
100,8500,230467,90544
100,8500,227938,88944
100,8500,229669,88681
100,8500,223434,87054
100,8500,231238,89733
100,8500,223433,89123
100,8500,222318,86609
100,9000,220179,87014
100,9000,259824,93680
100,9000,226296,86959
100,9000,237708,89806
100,9000,229651,90240
100,9000,257968,90728
100,9000,234454,88443
100,9000,226014,86430
100,9000,225900,88018
100,9000,231037,86705
100,9000,239341,88625
100,9000,228475,88278
100,9000,255041,91751
100,9000,222873,84897
100,9000,228524,87406
100,9000,224539,87520
100,9000,236388,103870
