Pallet: "identity", Extrinsic: "clear_identity", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
r,s,x,extrinsic_time,storage_root_time
50,100,25,858237,702581
50,100,25,731369,637179
50,100,25,731860,661708
50,100,25,738096,634506
50,100,25,773321,653582
50,100,25,729916,634998
50,100,25,756358,618874
50,100,25,775988,638078
50,100,25,785166,626404
50,100,25,783185,689676
50,100,25,736629,640556
50,100,25,769415,639409
50,100,25,762239,639132
50,100,29,738106,645417
50,100,29,781447,657000
50,100,29,748058,659241
50,100,29,737491,659261
50,100,29,734218,631614
50,100,29,743115,640436
50,100,29,845516,651613
50,100,29,728911,644941
50,100,29,739961,615126
50,100,29,786486,691525
50,100,29,802950,642103
50,100,29,1276708,914949
50,100,29,784352,621969
50,100,29,730385,685942
50,100,29,734031,618695
50,100,29,733875,630738
50,100,29,803409,620638
50,100,29,900155,623541
50,100,29,745101,659923
50,100,29,761072,624485
50,100,33,868374,745106
50,100,33,829188,648001
50,100,33,744049,656852
50,100,33,794453,621339
50,100,33,758823,650548
50,100,33,759249,677715
50,100,33,748771,641461
50,100,33,759062,694808
50,100,33,741740,643685
50,100,33,762305,648428
50,100,33,758996,620386
50,100,33,744466,668719
50,100,33,877567,651822
50,100,33,731040,644203
50,100,33,770731,650604
50,100,33,748115,615579
50,100,33,764884,621203
50,100,33,748228,679718
50,100,33,742008,645447
50,100,33,982703,648684
50,100,37,761874,669232
50,100,37,873549,671474
50,100,37,818367,672260
50,100,37,760108,620639
50,100,37,743808,612620
50,100,37,750188,670857
50,100,37,740512,627029
50,100,37,765919,637071
50,100,37,766319,637514
50,100,37,756671,639397
50,100,37,750019,661759
50,100,37,751456,617749
50,100,37,782328,685144
50,100,37,784545,658546
50,100,37,754622,712632
50,100,37,800148,650233
50,100,37,744528,616128
50,100,37,747918,644271
50,100,37,752244,650850
50,100,37,772849,620742
50,100,41,774771,615653
50,100,41,771531,668864
50,100,41,752517,656122
50,100,41,757709,638629
50,100,41,758364,616489
50,100,41,741631,642888
50,100,41,771361,664762
50,100,41,754919,654817
50,100,41,764706,636155
50,100,41,790344,644862
50,100,41,752557,664397
50,100,41,748906,635863
50,100,41,793131,634947
50,100,41,784494,627780
50,100,41,766164,655458
50,100,41,782269,655695
50,100,41,809709,689076
50,100,41,755110,693306
50,100,41,772851,632107
50,100,41,772379,629729
50,100,45,835243,640411
50,100,45,769286,613440
50,100,45,797630,643395
50,100,45,774293,626132
50,100,45,778039,632927
50,100,45,754514,671346
50,100,45,789244,647594
50,100,45,771466,634043
50,100,45,781035,657817
50,100,45,801218,625869
50,100,45,766956,625260
50,100,45,764961,630513
50,100,45,812722,637145
50,100,45,863587,712044
50,100,45,785974,618185
50,100,45,753669,630342
50,100,45,771935,642765
50,100,45,806466,913271
50,100,45,803421,642182
50,100,45,753271,631160
50,100,49,765720,681092
50,100,49,793187,656395
50,100,49,782315,631377
50,100,49,766520,661756
50,100,49,761811,688226
50,100,49,879339,636657
50,100,49,766007,635343
50,100,49,861069,658391
50,100,49,1001702,845548
50,100,49,863022,616787
50,100,49,760363,616976
50,100,49,849328,673937
50,100,49,805973,639483
50,100,49,802306,646436
50,100,49,1178597,669620
50,100,49,875953,648124
50,100,49,803595,630919
50,100,49,798163,913349
50,100,49,799282,647961
50,100,49,776368,639462
50,100,53,771565,613408
50,100,53,794571,647799
50,100,53,805903,636350
50,100,53,775661,710620
50,100,53,775189,646590
50,100,53,864156,717006
50,100,53,777640,619379
50,100,53,789453,647939
50,100,53,836013,1001794
50,100,53,804458,631052
50,100,53,762151,620884
50,100,53,781216,623842
50,100,53,1079184,645122
50,100,53,764481,616293
50,100,53,778381,651774
50,100,53,785507,651203
50,100,53,784967,1285562
50,100,53,797378,654467
50,100,53,932016,643360
50,100,53,795445,656943
50,100,57,797281,638965
50,100,57,795221,698705
50,100,57,816992,637134
50,100,57,849447,701435
50,100,57,785266,652125
50,100,57,963680,642160
50,100,57,794969,646345
50,100,57,782851,655453
50,100,57,934373,772074
50,100,57,1280234,897097
50,100,57,803425,647423
50,100,57,789306,633480
50,100,57,835703,676905
50,100,57,954918,630889
50,100,57,790780,719992
50,100,57,811360,639115
50,100,57,778737,622020
50,100,57,795977,635163
50,100,57,785564,621167
50,100,57,788971,670197
50,100,61,934225,645514
50,100,61,801126,661594
50,100,61,788872,632543
50,100,61,815104,613917
50,100,61,798763,623598
50,100,61,793749,637270
50,100,61,820655,639488
50,100,61,786845,639116
50,100,61,792929,646434
50,100,61,817194,632496
50,100,61,849612,688448
50,100,61,860577,646964
50,100,61,1270678,881701
50,100,61,822982,634646
50,100,61,801186,632468
50,100,61,806517,647618
50,100,61,799797,635369
50,100,61,801280,633165
50,100,61,796107,640186
50,100,61,809680,671605
50,100,65,795248,635827
50,100,65,809035,637324
50,100,65,815265,688085
50,100,65,871431,675747
50,100,65,800601,651122
50,100,65,803116,634876
50,100,65,822739,644941
50,100,65,799898,660651
50,100,65,791314,655804
50,100,65,803282,667047
50,100,65,812093,636487
50,100,65,830504,641656
50,100,65,853006,636083
50,100,65,825289,654394
50,100,65,832225,735595
50,100,65,804955,649905
50,100,65,798529,624797
50,100,65,878792,645555
50,100,65,803160,659423
50,100,65,824361,620646
50,100,69,819480,621115
50,100,69,819975,633528
50,100,69,862640,754575
50,100,69,812642,643052
50,100,69,816388,655613
50,100,69,855791,658354
50,100,69,800244,655475
50,100,69,831797,655169
50,100,69,847423,642659
50,100,69,822058,622613
50,100,69,831335,640957
50,100,69,832300,665308
50,100,69,809951,632243
50,100,69,823210,644489
50,100,69,862274,655403
50,100,69,830009,634512
50,100,69,1435730,711379
50,100,69,818512,632173
50,100,69,812386,654258
50,100,69,802148,641398
50,100,73,828108,631693
50,100,73,844276,618147
50,100,73,827751,648217
50,100,73,843764,644462
50,100,73,818188,620315
50,100,73,837314,645909
50,100,73,1091242,886293
50,100,73,818829,658423
50,100,73,810677,650407
50,100,73,819483,615170
50,100,73,844268,634383
50,100,73,814868,661586
50,100,73,890685,633761
50,100,73,836030,647527
50,100,73,825599,628412
50,100,73,859218,684042
50,100,73,805967,651202
50,100,73,818295,620978
50,100,73,813055,633312
50,100,73,836845,638679
50,100,77,861316,632110
50,100,77,867415,678066
50,100,77,826488,657290
50,100,77,846665,691845
50,100,77,854701,653522
50,100,77,904830,861647
50,100,77,911477,654642
50,100,77,848724,896025
50,100,77,1448062,966702
50,100,77,861931,658606
50,100,77,815526,647722
50,100,77,811504,694124
50,100,77,844806,627788
50,100,77,893943,623663
50,100,77,832633,615350
50,100,77,839484,632478
50,100,77,835217,633051
50,100,77,819042,715275
50,100,77,818802,634643
50,100,77,983571,650273
50,100,81,899945,619931
50,100,81,1468474,1003836
50,100,81,893995,616711
50,100,81,903546,651138
50,100,81,823610,662754
50,100,81,884115,680898
50,100,81,824702,616097
50,100,81,833233,637105
50,100,81,830640,619512
50,100,81,855141,625442
50,100,81,827755,632142
50,100,81,822733,633297
50,100,81,816511,624187
50,100,81,842618,636711
50,100,81,824892,624930
50,100,81,838538,636689
50,100,81,811517,630277
50,100,81,804770,637125
50,100,81,836956,614991
50,100,81,822224,636583
50,100,85,834633,651308
50,100,85,874978,640229
50,100,85,853815,644486
50,100,85,838290,641258
50,100,85,827101,690735
50,100,85,843135,667223
50,100,85,880010,633364
50,100,85,864845,641778
50,100,85,833942,654561
50,100,85,837233,661077
50,100,85,832773,658994
50,100,85,822012,613059
50,100,85,856842,658816
50,100,85,835154,623010
50,100,85,836980,673500
50,100,85,849593,633482
50,100,85,831325,623080
50,100,85,874732,746352
50,100,85,837567,684560
50,100,85,822318,645124
50,100,89,853876,648308
50,100,89,850357,615704
50,100,89,853169,621636
50,100,89,832165,658714
50,100,89,854858,630549
50,100,89,836170,649691
50,100,89,841593,618493
50,100,89,879827,630057
50,100,89,889534,660447
50,100,89,909864,644797
50,100,89,841100,668307
50,100,89,875358,621936
50,100,89,919145,650527
50,100,89,875710,690202
50,100,89,841806,740904
50,100,89,886196,648565
50,100,89,1345915,730561
50,100,89,873801,650994
50,100,89,921677,703723
50,100,89,853454,699778
50,100,93,883520,630558
50,100,93,858724,658523
50,100,93,842323,614538
50,100,93,851884,640495
50,100,93,906697,624339
50,100,93,929417,641295
50,100,93,847139,636829
50,100,93,842499,642589
50,100,93,866462,635494
50,100,93,859898,618631
50,100,93,905189,648852
50,100,93,849307,636517
50,100,93,859704,615780
50,100,93,857735,619002
50,100,93,864888,617237
50,100,93,847963,620099
50,100,93,898116,647194
50,100,93,855106,628530
50,100,93,845473,627668
50,100,93,869304,626098
50,100,97,846848,639229
50,100,97,860767,664211
50,100,97,877450,648259
50,100,97,864030,621899
50,100,97,851448,635283
50,100,97,862080,628139
50,100,97,848730,631582
50,100,97,856118,629568
50,100,97,851718,616122
50,100,97,841893,617973
50,100,97,867617,662037
50,100,97,838253,624310
50,100,97,898623,645737
50,100,97,872960,616394
50,100,97,843036,624919
50,100,97,900577,657509
50,100,97,845919,619641
50,100,97,856031,639106
50,100,97,894250,633127
50,100,97,868077,679967

Median Slopes Analysis
========

Model:
Time ~=    155.4
    + r    0.421
    + s    5.232
    + x    1.768
              µs

Min Squares Analysis
========

Data points distribution:
    r     s     x   mean µs  sigma µs       %
    1   100   100     852.4     15.44    1.8%
    3   100   100     857.3     25.08    2.9%
    5   100   100       861     15.44    1.7%
    7   100   100     859.2     8.338    0.9%
    9   100   100     858.5     6.536    0.7%
   11   100   100     866.2     8.504    0.9%
   13   100   100     859.2     8.326    0.9%
   15   100   100     863.1     9.733    1.1%
   17   100   100     876.7     7.013    0.7%
   19   100   100     867.2     12.15    1.4%
   21   100   100       864     6.189    0.7%
   23   100   100       889        19    2.1%
   25   100   100     857.5     4.768    0.5%
   27   100   100     860.5     5.896    0.6%
   29   100   100     864.2     9.655    1.1%
   31   100   100     881.7     11.05    1.2%
   33   100   100     869.9     9.083    1.0%
   35   100   100     869.2     6.654    0.7%
   37   100   100     875.9     12.84    1.4%
   39   100   100     867.2     5.464    0.6%
   41   100   100     875.8     6.109    0.6%
   43   100   100       862     7.022    0.8%
   45   100   100     881.9     11.42    1.2%
   47   100   100     876.5     14.22    1.6%
   49   100   100     873.3     8.153    0.9%
   50     1   100     351.6      3.59    1.0%
   50     5   100     369.6     2.258    0.6%
   50     9   100     399.4     3.917    0.9%
   50    13   100       433      11.6    2.6%
   50    17   100     440.9     5.314    1.2%
   50    21   100       479     7.706    1.6%
   50    25   100     484.7     7.382    1.5%
   50    29   100     503.8     7.934    1.5%
   50    33   100     531.1     6.697    1.2%
   50    37   100     550.3     6.808    1.2%
   50    41   100     565.8     5.612    0.9%
   50    45   100     587.1     5.445    0.9%
   50    49   100     606.6     5.519    0.9%
   50    53   100     631.7     7.948    1.2%
   50    57   100       649     7.174    1.1%
   50    61   100       673     6.617    0.9%
   50    65   100     689.1     8.613    1.2%
   50    69   100       716     7.629    1.0%
   50    73   100     750.2     19.68    2.6%
   50    77   100     755.7     8.205    1.0%
   50    81   100     777.4     4.748    0.6%
   50    85   100     813.6     8.964    1.1%
   50    89   100     832.4      22.2    2.6%
   50    93   100     832.9     6.801    0.8%
   50    97   100     851.6     5.947    0.6%
   50   100     1     702.2     12.78    1.8%
   50   100     5     702.7     7.007    0.9%
   50   100     9     703.9     5.572    0.7%
   50   100    13     718.3      7.93    1.1%
   50   100    17     724.6       8.6    1.1%
   50   100    21     734.8     6.068    0.8%
   50   100    25       754     13.61    1.8%
   50   100    29     756.5     19.16    2.5%
   50   100    33     757.9     7.146    0.9%
   50   100    37     759.2      7.12    0.9%
   50   100    41     766.4     6.846    0.8%
   50   100    45       782     10.63    1.3%
   50   100    49     807.1     25.74    3.1%
   50   100    53     788.9     8.442    1.0%
   50   100    57     803.1      13.7    1.7%
   50   100    61     807.1     7.642    0.9%
   50   100    65     812.3     8.635    1.0%
   50   100    69     824.5     5.883    0.7%
   50   100    73     829.2     8.486    1.0%
   50   100    77     849.2     11.23    1.3%
   50   100    81     833.8     9.372    1.1%
   50   100    85       840     6.382    0.7%
   50   100    89     865.6     12.95    1.4%
   50   100    93     859.3     5.986    0.6%
   50   100    97     858.6     6.527    0.7%

Quality and confidence:
param     error
r         0.039
s         0.019
x         0.019

Model:
Time ~=    155.8
    + r    0.385
    + s    5.231
    + x    1.792
              µs

