Pallet: "balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
u,e,extrinsic_time,storage_root_time
1000,590,124806,81769
1000,590,135638,83623
1000,590,110173,79365
1000,590,125773,92002
1000,590,111712,79997
1000,590,115075,95112
1000,590,141812,82466
1000,590,116406,93417
1000,590,165404,95299
1000,590,113473,80243
1000,590,109496,77914
1000,590,104526,112648
1000,639,109330,77738
1000,639,148082,81535
1000,639,120031,129741
1000,639,115953,79874
1000,639,114186,129656
1000,639,129098,83610
1000,639,114658,80290
1000,639,122029,82464
1000,639,114402,79990
1000,639,114286,79864
1000,639,108757,77905
1000,639,108535,78289
1000,639,109012,79865
1000,639,115264,80935
1000,639,115915,80090
1000,639,133195,93172
1000,639,116402,81814
1000,639,112725,77635
1000,639,109713,77634
1000,639,115261,80852
1000,688,115242,81103
1000,688,130329,94726
1000,688,108592,79132
1000,688,108817,78424
1000,688,107298,78289
1000,688,126708,86644
1000,688,142674,92191
1000,688,115993,83096
1000,688,115409,79994
1000,688,113998,79684
1000,688,114998,80006
1000,688,114916,80601
1000,688,113864,79984
1000,688,116638,80299
1000,688,113417,80335
1000,688,109115,77731
1000,688,107746,76744
1000,688,108290,97190
1000,688,115628,80721
1000,688,116711,81174
1000,737,116803,81058
1000,737,114851,81609
1000,737,115031,79834
1000,737,113831,81633
1000,737,114817,79458
1000,737,114918,79625
1000,737,115879,79553
1000,737,114882,80364
1000,737,133267,82646
1000,737,115400,82220
1000,737,115605,80887
1000,737,112822,77960
1000,737,110234,79511
1000,737,109203,78034
1000,737,109920,77612
1000,737,109731,79118
1000,737,108858,77495
1000,737,108185,78557
1000,737,113057,79352
1000,737,108315,77903
1000,786,111155,80605
1000,786,115962,80106
1000,786,116517,86780
1000,786,115463,81107
1000,786,114768,80104
1000,786,109988,78597
1000,786,103026,129031
1000,786,110412,81131
1000,786,121698,81781
1000,786,115944,112603
1000,786,109348,75979
1000,786,112914,89211
1000,786,119065,82385
1000,786,112216,87275
1000,786,114847,81064
1000,786,115754,81539
1000,786,114687,94271
1000,786,110743,78946
1000,786,110391,80078
1000,786,119527,83019
1000,835,133407,81186
1000,835,140086,83096
1000,835,172440,104520
1000,835,130452,154469
1000,835,116700,111456
1000,835,124085,81810
1000,835,116241,81494
1000,835,117108,81277
1000,835,114314,80256
1000,835,114907,79859
1000,835,114074,80323
1000,835,135670,105548
1000,835,117191,81149
1000,835,109917,78975
1000,835,109082,77971
1000,835,110090,78203
1000,835,109261,79398
1000,835,109252,78232
1000,835,116479,80907
1000,835,115404,80780
1000,884,115365,79722
1000,884,114532,96277
1000,884,137983,95021
1000,884,116288,81677
1000,884,116913,79881
1000,884,116804,81149
1000,884,116290,80654
1000,884,122892,81650
1000,884,115307,80954
1000,884,116337,80494
1000,884,121902,81114
1000,884,146261,80304
1000,884,109773,107744
1000,884,139520,80793
1000,884,109864,78365
1000,884,110455,93209
1000,884,111489,79077
1000,884,112407,79852
1000,884,114041,78554
1000,884,112159,78801
1000,933,110104,78388
1000,933,110688,78738
1000,933,109277,79160
1000,933,110671,81220
1000,933,134593,92661
1000,933,122519,81892
1000,933,119504,114076
1000,933,117632,83106
1000,933,149074,87334
1000,933,124137,81234
1000,933,150439,86889
1000,933,110104,80025
1000,933,109805,78661
1000,933,112042,78713
1000,933,135688,96666
1000,933,115170,81462
1000,933,111683,79898
1000,933,124331,91039
1000,933,126036,79746
1000,933,112648,98090
1000,982,114917,81035
1000,982,113556,79869
1000,982,115347,108350
1000,982,113352,79928
1000,982,117701,83533
1000,982,128420,122687
1000,982,111909,81203
1000,982,112361,81366
1000,982,108741,77776
1000,982,109104,80047
1000,982,115243,93172
1000,982,117923,83005
1000,982,115635,80490
1000,982,115377,79956
1000,982,114954,79341
1000,982,114110,111208
1000,982,116530,81171
1000,982,115551,80573
1000,982,115262,81115
1000,982,115359,80889

Median Slopes Analysis
========

Model:
Time ~=    114.6
    + u        0
    + e        0
              µs

Min Squares Analysis
========

Data points distribution:
    u     e   mean µs  sigma µs       %
    1  1000     114.1      1.72    1.5%
   50  1000       115     0.643    0.5%
   99  1000     112.9     0.372    0.3%
