Pallet: "utility", Extrinsic: "approve_as_multi_approve", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
56,10000,38658,20933
56,10000,38700,20482
56,10000,38566,20428
56,10000,38956,20422
56,10000,38838,20161
56,10000,38704,20142
57,10000,38430,20393
57,10000,38711,20206
57,10000,38760,20227
57,10000,41217,20837
57,10000,38828,20280
57,10000,38929,20330
57,10000,38643,20033
57,10000,38768,20265
57,10000,38892,20177
57,10000,39218,20274
57,10000,38954,20031
57,10000,38904,20428
57,10000,39036,20088
57,10000,39146,20232
57,10000,39060,20225
57,10000,39183,20443
57,10000,39025,20631
57,10000,38700,20662
57,10000,38846,20215
57,10000,41502,20186
58,10000,38996,20158
58,10000,38926,20218
58,10000,39291,20209
58,10000,39299,20404
58,10000,39119,20518
58,10000,39429,20283
58,10000,39173,20359
58,10000,38917,20328
58,10000,38909,20351
58,10000,39282,20640
58,10000,39895,20771
58,10000,39034,20500
58,10000,38908,20190
58,10000,39277,20332
58,10000,39084,20100
58,10000,38860,21151
58,10000,38745,20317
58,10000,38729,20369
58,10000,39146,20505
58,10000,38642,20650
59,10000,39019,21443
59,10000,38867,20332
59,10000,39575,20577
59,10000,39071,20440
59,10000,39277,20451
59,10000,39040,20311
59,10000,39548,20577
59,10000,38994,21392
59,10000,39040,20573
59,10000,38951,20736
59,10000,39230,20516
59,10000,39097,20721
59,10000,38957,20638
59,10000,39207,20477
59,10000,39233,21197
59,10000,39046,20382
59,10000,38732,20150
59,10000,39031,20462
59,10000,38913,20410
59,10000,39016,20292
60,10000,39254,20439
60,10000,39267,20313
60,10000,39546,20624
60,10000,39624,20874
60,10000,38965,20594
60,10000,39221,20546
60,10000,39176,20311
60,10000,39007,20296
60,10000,38924,20423
60,10000,38973,20709
60,10000,39132,20110
60,10000,39024,20102
60,10000,39855,20727
60,10000,39030,20212
60,10000,39233,20385
60,10000,42152,20784
60,10000,39205,20054
60,10000,38979,20548
60,10000,39632,20261
60,10000,39305,20457
61,10000,39514,21316
61,10000,39350,20661
61,10000,39570,20872
61,10000,39302,20199
61,10000,39595,21328
61,10000,39457,20518
61,10000,39961,20493
61,10000,39291,20260
61,10000,40144,20576
61,10000,39548,20600
61,10000,40663,20517
61,10000,38924,20256
61,10000,40100,20614
61,10000,39125,20381
61,10000,39968,20557
61,10000,39160,20438
61,10000,40147,20577
61,10000,39477,20866
61,10000,40330,20587
61,10000,39674,20680
62,10000,39504,20664
62,10000,39158,20389
62,10000,39568,20225
62,10000,39268,20242
62,10000,39003,20109
62,10000,38753,20543
62,10000,39003,20198
62,10000,38848,20261
62,10000,39112,20283
62,10000,39006,20577
62,10000,39092,20646
62,10000,39617,20340
62,10000,39314,20500
62,10000,39179,20266
62,10000,39129,20438
62,10000,39102,20428
62,10000,39058,20410
62,10000,39223,20036
62,10000,39564,20560
62,10000,39118,20135
63,10000,39165,20291
63,10000,39694,20873
63,10000,39376,20356
63,10000,39264,20266
63,10000,39579,20294
63,10000,39144,20470
63,10000,39836,20690
63,10000,39231,20186
63,10000,39053,20364
63,10000,39610,20425
63,10000,39410,20249
63,10000,39738,20586
63,10000,39960,20357
63,10000,39767,20349
63,10000,39234,20952
63,10000,39378,20517
63,10000,39262,20239
