Pallet: "collective", Extrinsic: "close_disapproved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
648,100,1024,230124,47781
648,100,1024,229564,47917
648,100,1024,229581,47487
648,100,1024,230570,47712
648,100,1024,229341,47387
648,100,1024,230320,48012
648,100,1024,231420,48096
648,100,1024,228863,47659
648,100,1024,230252,47626
667,100,1024,234263,47506
667,100,1024,233677,48023
667,100,1024,230675,47479
667,100,1024,234643,47858
667,100,1024,235012,48217
667,100,1024,235994,48439
667,100,1024,234413,48063
667,100,1024,233873,47684
667,100,1024,234092,47503
667,100,1024,233645,48512
667,100,1024,235483,48007
667,100,1024,233788,48894
667,100,1024,235989,47767
667,100,1024,234129,47679
667,100,1024,234823,47916
667,100,1024,235289,48173
667,100,1024,235842,48143
667,100,1024,234082,47476
667,100,1024,233899,48030
667,100,1024,233864,47694
686,100,1024,240859,47449
686,100,1024,238323,48169
686,100,1024,237490,47803
686,100,1024,237690,47327
686,100,1024,237609,47960
686,100,1024,238121,47766
686,100,1024,237179,47849
686,100,1024,238765,48314
686,100,1024,237947,47709
686,100,1024,236952,47520
686,100,1024,237403,47616
686,100,1024,238315,48197
686,100,1024,237867,47527
686,100,1024,237275,47195
686,100,1024,238032,48296
686,100,1024,238049,48122
686,100,1024,234357,47209
686,100,1024,237523,47306
686,100,1024,237355,47382
686,100,1024,237315,47953
705,100,1024,241791,47609
705,100,1024,241316,47552
705,100,1024,242252,48226
705,100,1024,241391,47950
705,100,1024,242222,48622
705,100,1024,241196,47362
705,100,1024,241880,48080
705,100,1024,242497,48226
705,100,1024,241888,47740
705,100,1024,241632,48443
705,100,1024,241356,47669
705,100,1024,243593,47969
705,100,1024,242332,47821
705,100,1024,241339,47397
705,100,1024,241240,47550
705,100,1024,241858,51174
705,100,1024,242487,48171
705,100,1024,241548,48201
705,100,1024,242015,47946
705,100,1024,241760,47744
724,100,1024,245311,47749
724,100,1024,244812,47699
724,100,1024,249370,48366
724,100,1024,245054,47580
724,100,1024,245154,47543
724,100,1024,245406,48048
724,100,1024,244917,47729
724,100,1024,244893,47047
724,100,1024,245052,47811
724,100,1024,245193,47462
724,100,1024,245634,48033
724,100,1024,245904,47660
724,100,1024,246167,48425
724,100,1024,245724,48359
724,100,1024,245382,47950
724,100,1024,245878,47992
724,100,1024,246843,47870
724,100,1024,245576,47542
724,100,1024,245851,47901
724,100,1024,245905,47825
743,100,1024,247666,48576
743,100,1024,252343,47875
743,100,1024,247611,47864
743,100,1024,249039,47646
743,100,1024,249508,48420
743,100,1024,250248,48239
743,100,1024,249753,47765
743,100,1024,250010,48180
743,100,1024,249528,47589
743,100,1024,251967,47762
743,100,1024,250277,47950
743,100,1024,249087,47691
743,100,1024,253009,50921
743,100,1024,252945,48495
743,100,1024,249935,48088
743,100,1024,250559,47367
743,100,1024,258520,48223
743,100,1024,248074,48191
743,100,1024,251852,47361
743,100,1024,249017,47338
762,100,1024,255389,48017
762,100,1024,253208,47954
762,100,1024,252650,48535
762,100,1024,253147,50683
762,100,1024,252927,47612
762,100,1024,252678,47618
762,100,1024,253025,47984
762,100,1024,254475,48301
762,100,1024,253246,47979
762,100,1024,253028,47731
762,100,1024,252654,47361
762,100,1024,253651,48170
762,100,1024,252549,48038
762,100,1024,252568,47540
762,100,1024,253401,47842
762,100,1024,253642,48179
762,100,1024,250313,47667
762,100,1024,253405,47551
762,100,1024,254052,48034
762,100,1024,252840,50942
781,100,1024,257632,48778
781,100,1024,258360,48525
781,100,1024,258233,48549
781,100,1024,257155,47893
781,100,1024,256939,47599
781,100,1024,257337,48204
781,100,1024,256655,47644
781,100,1024,257445,48641
781,100,1024,257948,48559
781,100,1024,260152,48156
781,100,1024,268657,49672
781,100,1024,257824,48220
781,100,1024,257514,48647
781,100,1024,257054,48196
781,100,1024,256937,48156
781,100,1024,257332,47484
781,100,1024,257201,47729
781,100,1024,258532,48460
781,100,1024,258046,47804
781,100,1024,257453,47548
800,100,1024,261562,48065
800,100,1024,263131,48098
800,100,1024,261818,48589
800,100,1024,261911,47897
800,100,1024,262827,47729
800,100,1024,261323,47894
800,100,1024,261263,48076
800,100,1024,261278,48940
800,100,1024,261370,47946
800,100,1024,262042,48119
800,100,1024,261844,48198
800,100,1024,259489,48132
800,100,1024,261419,47992
800,100,1024,261457,47774
800,100,1024,262299,48390
800,100,1024,262182,48347
800,100,1024,261937,47668
800,100,1024,261785,48057
800,100,1024,262826,48474
800,100,1024,262823,48734
819,100,1024,266471,48364
819,100,1024,265866,48579
819,100,1024,265230,47855
819,100,1024,265171,48083
819,100,1024,265931,48080
819,100,1024,267916,48360
819,100,1024,264743,47681
819,100,1024,265396,48493
819,100,1024,264659,47673
819,100,1024,264928,48308
819,100,1024,265260,48617
819,100,1024,267736,48398
819,100,1024,265396,48152
819,100,1024,264884,48550
819,100,1024,265293,48046
819,100,1024,265606,47878
819,100,1024,266155,47827
819,100,1024,265055,47917
819,100,1024,264979,47977
819,100,1024,265328,47804
838,100,1024,269120,47702
838,100,1024,275170,51231
838,100,1024,268962,48192
838,100,1024,269260,47969
838,100,1024,266496,48880
838,100,1024,274497,48523
838,100,1024,266680,48270
838,100,1024,270022,48554
838,100,1024,269421,48694
838,100,1024,269471,48143
