Pallet: "utility", Extrinsic: "cancel_as_multi", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
44,10000,41921,28682
44,10000,42434,28218
44,10000,42057,28444
44,10000,41856,28255
44,10000,42138,28493
44,10000,42407,28838
44,10000,42389,29135
44,10000,41779,28768
44,10000,42140,28844
44,10000,41680,28550
44,10000,41973,28679
44,10000,41751,28036
44,10000,42131,29016
44,10000,42130,28364
44,10000,42325,28825
44,10000,42383,28923
45,10000,42635,28705
45,10000,42787,28786
45,10000,42288,28816
45,10000,42409,28752
45,10000,42287,28495
45,10000,42325,28775
45,10000,42400,28636
45,10000,42031,28347
45,10000,42294,28390
45,10000,42239,28648
45,10000,42309,28362
45,10000,42424,29303
45,10000,42769,28021
45,10000,42230,28578
45,10000,42015,28789
45,10000,42921,28798
45,10000,60987,41732
45,10000,42304,28795
45,10000,42857,28798
45,10000,42167,28817
46,10000,42742,28499
46,10000,42722,28986
46,10000,42003,28590
46,10000,42314,29172
46,10000,42330,28663
46,10000,42473,28598
46,10000,42056,28518
46,10000,41958,28422
46,10000,42045,28785
46,10000,42092,28197
46,10000,42011,28675
46,10000,41816,28449
46,10000,42406,28699
46,10000,42334,28232
46,10000,42685,28541
46,10000,56496,28581
46,10000,42197,28940
46,10000,42458,28801
46,10000,42380,28639
46,10000,42314,29025
47,10000,42444,28818
47,10000,42658,28906
47,10000,42191,28852
47,10000,43008,28901
47,10000,43211,28930
47,10000,42783,28975
47,10000,42966,28750
47,10000,42765,28888
47,10000,42541,29062
47,10000,42555,28939
47,10000,43163,29822
47,10000,42535,29433
47,10000,43071,29247
47,10000,42885,29525
47,10000,42921,28987
47,10000,43063,29149
47,10000,43320,28381
47,10000,43068,29305
47,10000,43665,28690
47,10000,43862,28885
48,10000,42320,28468
48,10000,42653,31870
48,10000,42571,28656
48,10000,43041,28740
48,10000,42930,28274
48,10000,42398,28855
48,10000,42677,28731
48,10000,42136,28654
48,10000,42244,28717
48,10000,42787,28822
48,10000,42956,28941
48,10000,42136,28967
48,10000,45152,29406
48,10000,42279,28671
48,10000,42830,28819
48,10000,42826,28683
48,10000,42630,28824
48,10000,42644,28881
48,10000,42687,28888
48,10000,42344,28763
49,10000,42656,29007
49,10000,42565,28869
49,10000,42654,28550
49,10000,43413,29062
49,10000,42932,28030
49,10000,42417,28279
49,10000,42599,28140
49,10000,43122,28454
49,10000,43037,28666
49,10000,42302,28230
49,10000,42868,27976
49,10000,42852,28415
49,10000,42474,28436
49,10000,42822,28325
49,10000,42279,28967
49,10000,43044,28603
49,10000,42981,28158
49,10000,42780,28107
49,10000,42846,28541
49,10000,42814,28397
