Pallet: "balances", Extrinsic: "transfer", Steps: 100, Repeat: 10
E,U,time
501,775,602000
501,775,606000
501,784,576000
501,784,594000
501,784,601000
501,784,605000
501,784,589000
501,784,606000
501,784,587000
501,784,606000
501,784,596000
501,784,599000
501,793,620000
501,793,630000
501,793,594000
501,793,613000
501,793,635000
501,793,649000
501,793,619000
501,793,599000
501,793,595000
501,793,647000
501,802,615000
501,802,658000
501,802,595000
501,802,617000
501,802,830000
501,802,649000
501,802,668000
501,802,794000
501,802,610000
501,802,601000
501,811,584000
501,811,644000
501,811,605000
501,811,611000
501,811,616000
501,811,618000
501,811,761000
501,811,619000
501,811,594000
501,811,580000
501,820,652000
501,820,613000
501,820,988000
501,820,677000
501,820,594000
501,820,598000
501,820,591000
501,820,616000
501,820,631000
501,820,905000
501,829,722000
501,829,631000
501,829,612000
501,829,1124000
501,829,596000
501,829,623000
501,829,614000
501,829,656000
501,829,603000
501,829,595000
501,838,1064000
501,838,611000
501,838,606000
501,838,617000
501,838,615000
501,838,628000
501,838,611000
501,838,609000
501,838,882000
501,838,611000
501,847,588000
501,847,603000
501,847,619000
501,847,594000
501,847,591000
501,847,590000
501,847,589000
501,847,598000
501,847,591000
501,847,601000
501,856,606000
501,856,627000
501,856,611000
501,856,598000
501,856,664000
501,856,617000
501,856,609000
501,856,606000
501,856,622000
501,856,613000
501,865,600000
501,865,599000
501,865,594000
501,865,579000
501,865,600000
501,865,597000
501,865,606000
501,865,585000
501,865,589000
501,865,601000
501,874,607000
501,874,597000
501,874,591000
501,874,608000
501,874,594000
501,874,593000
501,874,607000
501,874,603000
501,874,588000
501,874,592000
501,883,610000
501,883,656000
501,883,620000
501,883,600000
501,883,625000
501,883,650000
501,883,610000
501,883,591000
501,883,618000
501,883,616000
501,892,619000
501,892,593000
501,892,600000
501,892,724000
501,892,601000
501,892,606000
501,892,567000
501,892,653000
501,892,627000
501,892,611000
501,901,693000
501,901,598000
501,901,614000
501,901,607000
501,901,600000
501,901,638000
501,901,593000
501,901,587000
501,901,606000
501,901,614000
501,910,617000
501,910,622000
501,910,631000
501,910,603000
501,910,611000
501,910,614000
501,910,662000
501,910,611000
501,910,629000
501,910,614000
501,919,609000
501,919,594000
501,919,583000
501,919,596000
501,919,670000
501,919,574000
501,919,659000
501,919,601000
501,919,596000
501,919,611000
501,928,614000
501,928,602000
501,928,604000
501,928,609000
501,928,617000
501,928,607000
501,928,611000
501,928,609000
501,928,603000
501,928,599000
501,937,602000
501,937,601000
501,937,575000
501,937,607000
501,937,607000
501,937,587000
501,937,619000
501,937,610000
501,937,609000
501,937,599000
501,946,638000
501,946,601000
501,946,600000
501,946,592000
501,946,614000
501,946,613000
501,946,582000
501,946,614000
501,946,602000
501,946,651000
501,955,615000
501,955,616000
501,955,589000
501,955,611000
501,955,594000
501,955,739000
501,955,599000
501,955,660000
501,955,624000
501,955,561000
501,964,610000
501,964,612000
501,964,815000
501,964,944000
501,964,606000
501,964,638000
501,964,749000
501,964,605000
501,964,720000
501,964,601000
501,973,642000
501,973,849000
501,973,594000
501,973,656000
501,973,601000
501,973,660000
501,973,608000
501,973,604000
501,973,615000
501,973,603000
501,982,607000
501,982,609000
501,982,646000
501,982,594000
501,982,591000
501,982,599000
501,982,601000
501,982,606000
501,982,643000
501,982,597000
501,991,604000
501,991,599000
501,991,601000
501,991,608000
501,991,610000
501,991,592000
501,991,644000
501,991,676000
501,991,665000
501,991,607000
